Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
"Наименование Избирательной комиссии:    Липецк, Левобережная"																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28					
1	"Число избирателей, внесенных в списки"	40269	1412	46	1353	802	1101	55	996	2155	67	1428	1718	1709	1548	1639	2018	1874	1038	1105	2826	1332	1224	2614	2174	1948	2548	2186	1143	210					
2	"Число бюллетеней, полученных участковыми комиссиями"	40538	1400	300	1300	1400	1000	300	900	2200	300	1300	1600	1600	1550	1600	2000	1870	1000	1070	2800	1280	1170	2500	2160	1930	2550	2180	1100	178					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	20607	665	40	604	761	559	50	479	1131	50	789	946	845	798	795	1077	974	421	423	1449	577	465	1195	1262	1110	1143	1207	614	178					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	882	34	0	17	41	23	5	15	42	0	21	16	10	21	19	51	27	43	32	14	124	97	124	18	28	25	28	7	0					
6	Число погашенных бюллетеней	19049	701	260	679	598	418	245	406	1027	250	490	638	745	731	786	872	869	536	615	1337	579	608	1181	880	792	1382	945	479	0					
7	Число бюллетеней в переносных ящиках для голосования	882	34	0	17	41	23	5	15	42	0	21	16	10	21	19	51	27	43	32	14	124	97	124	18	28	25	28	7	0					
8	Число бюллетеней в стационарных ящиках для голосования	20597	665	40	603	761	559	50	479	1128	50	789	946	844	798	795	1077	974	421	423	1449	577	465	1195	1262	1110	1143	1202	614	178					
9	Число недействительных бюллетеней	406	14	0	9	10	5	1	9	12	1	17	18	13	18	23	15	17	7	13	34	19	11	24	24	33	20	24	15	0					
10	Число действительных бюллетеней	21073	685	40	611	792	577	54	485	1158	49	793	944	841	801	791	1113	984	457	442	1429	682	551	1295	1256	1105	1148	1206	606	178					
