Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
Наименование Избирательной комиссии:    Великолукская городская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №653	УИК №654	УИК №655	УИК №656					
1	"Число избирателей, включенных в списки избирателей"	87268	1635	2252	2513	2730	2348	1492	1626	1456	1368	2196	1590	2109	1949	1388	1140	2109	1509	2456	2593	2242	2637	2246	2576	2338	2128	1793	2950	2291	1523	1525	1700	1600	1349	2140	2880	2786	2342	2287	2175	2650	1499	1380	1772					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	78100	1400	2000	2400	2500	1900	1300	1400	1300	1200	1900	1400	1900	1700	1100	1000	1900	1300	2200	2300	2100	2500	2000	2400	2100	2000	1500	2600	1900	1400	1400	1500	1500	1200	1900	2700	2500	2100	2100	2000	2500	1400	1200	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	43955	797	1265	1274	1475	1056	628	720	792	660	1135	800	1113	1002	844	630	1217	827	1280	1211	1098	1388	1239	1388	1279	1255	714	1365	1046	606	714	805	762	640	1070	1331	1557	1165	1264	1154	1306	651	702	730					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2584	16	32	20	64	218	80	97	29	30	96	40	78	44	43	46	28	39	31	51	15	111	49	63	64	63	56	252	229	55	75	21	36	35	38	64	24	25	15	6	36	50	45	75					
6	Число погашенных избирательных бюллетеней	31561	587	703	1106	961	626	592	583	479	510	669	560	709	654	213	324	655	434	889	1038	987	1001	712	949	757	682	730	983	625	739	611	674	702	525	792	1305	919	910	821	840	1158	699	453	695					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2583	16	32	20	64	218	80	97	29	30	96	40	78	44	43	46	28	39	31	51	15	111	49	63	64	63	56	252	228	55	75	21	36	35	38	64	24	25	15	6	36	50	45	75					
8	Число бюллетеней в стационарных ящиках для голосования	43935	796	1263	1274	1475	1056	628	720	792	660	1135	800	1113	1002	843	630	1217	827	1280	1211	1098	1388	1239	1388	1279	1254	713	1365	1046	606	714	805	761	640	1070	1331	1557	1165	1263	1143	1306	651	701	730					
9	Число недействительных избирательных бюллетеней	554	9	19	24	14	16	13	8	10	8	15	15	13	12	11	15	20	16	6	14	8	19	15	29	22	17	9	14	14	10	9	8	6	5	12	11	7	16	7	12	15	8	8	15					
10	Число действительных избирательных бюллетеней	45964	803	1276	1270	1525	1258	695	809	811	682	1216	825	1178	1034	875	661	1225	850	1305	1248	1105	1480	1273	1422	1321	1300	760	1603	1260	651	780	818	791	670	1096	1384	1574	1174	1271	1137	1327	693	738	790					
11	Число полученных открепительных  удостоверений	1465	30	35	35	35	35	35	35	30	35	35	35	35	35	30	30	35	30	35	35	35	35	35	35	35	35	35	35	35	30	30	35	35	35	35	35	35	35	35	35	35	30	35	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	489	4	18	23	20	8	3	12	12	5	12	4	12	17	5	8	12	7	13	15	21	12	17	17	13	14	7	7	13	4	5	6	9	8	16	19	19	13	15	6	17	8	3	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	417	7	8	12	13	43	7	21	5	2	5	3	6	9	8	12	3	11	9	13	10	10	10	9	17	19	6	8	13	9	7	10	11	6	7	12	5	3	7	4	9	11	12	5					
14	Число неиспользованных открепительных удостоверений	976	26	17	12	15	27	32	23	18	30	23	31	23	18	25	22	23	23	22	20	14	23	18	18	22	21	28	28	22	26	25	29	26	27	19	16	16	22	20	29	18	22	32	25					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	17	1	0	0	0	0	0	0	0	0	2	0	1	0	2	1	0	0	2	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	636	16	18	20	17	21	9	14	9	9	25	4	9	10	15	14	22	13	17	21	19	20	14	36	18	19	4	13	25	4	17	4	7	13	8	18	32	20	16	12	16	7	7	4					
		1.37%	1.97%	1.39%	1.55%	1.10%	1.65%	1.27%	1.71%	1.10%	1.30%	2.03%	0.48%	0.76%	0.96%	1.69%	2.07%	1.77%	1.50%	1.30%	1.66%	1.71%	1.33%	1.09%	2.48%	1.34%	1.44%	0.52%	0.80%	1.96%	0.61%	2.15%	0.48%	0.88%	1.93%	0.72%	1.29%	2.02%	1.68%	1.25%	1.04%	1.19%	0.99%	0.94%	0.50%					
19	Жириновский Владимир Вольфович	4822	97	126	146	143	245	77	96	87	69	100	73	95	94	97	60	96	86	135	134	151	133	111	113	105	96	110	159	134	61	80	94	90	60	131	175	173	134	139	126	151	64	76	100					
		10.37%	11.95%	9.73%	11.28%	9.29%	19.23%	10.88%	11.75%	10.60%	10.00%	8.12%	8.69%	7.98%	8.99%	10.95%	8.88%	7.71%	9.93%	10.30%	10.62%	13.57%	8.87%	8.62%	7.79%	7.82%	7.29%	14.30%	9.83%	10.52%	9.23%	10.14%	11.38%	11.29%	8.89%	11.82%	12.54%	10.94%	11.26%	10.88%	10.97%	11.25%	9.13%	10.19%	12.42%					
20	Зюганов Геннадий Андреевич	15190	276	506	381	522	339	164	279	280	255	419	238	411	374	275	211	456	277	512	425	318	576	450	475	532	584	255	425	379	206	242	262	305	217	305	412	490	344	350	368	424	208	201	262					
