Выборы Президента Российской Федерации																																						
Дата голосования: 18.03.2018																																						
																																						
Наименование Избирательной комиссии:    Иволгинская																																						
																																						
Сводная таблица итогов голосования																																						
																																						
	Число участковых избирательных комиссий	27																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	27																																				
																																						
		Сумма	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267									
1	"Число избирателей, включенных в список избирателей"	29583	220	1658	2002	2723	1730	1915	1982	2392	418	242	761	1208	1830	1580	195	68	544	587	485	528	577	821	311	105	1872	1032	1797									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	24966	200	1500	1600	2000	1500	1500	1600	2000	350	230	700	1100	1500	1200	190	67	500	600	450	500	500	800	280	99	1700	750	1550									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	19956	178	1005	1268	1934	1275	1204	1306	1240	338	170	493	765	1280	1105	161	54	440	352	425	480	452	690	236	82	1039	623	1361									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	896	22	51	53	52	84	31	31	18	12	17	16	90	33	41	25	10	21	41	25	16	16	30	34	8	24	29	66									
6	Число погашенных избирательных бюллетеней	4114	0	444	279	14	141	265	263	742	0	43	191	245	187	54	4	3	39	207	0	4	32	80	10	9	637	98	123									
7	Число избирательных бюллетеней в переносных ящиках для голосования	896	22	51	53	52	84	31	31	18	12	17	16	90	33	41	25	10	21	41	25	16	16	30	34	8	24	29	66									
8	Число бюллетеней в стационарных ящиках для голосования	19954	178	1005	1268	1934	1275	1204	1306	1240	338	170	493	764	1280	1104	161	54	440	352	425	480	452	690	236	82	1039	623	1361									
9	Число недействительных избирательных бюллетеней	278	6	24	22	22	13	14	15	23	4	3	17	17	15	23	0	1	2	4	3	6	7	11	1	0	12	3	10									
10	Число действительных избирательных бюллетеней	20572	194	1032	1299	1964	1346	1221	1322	1235	346	184	492	837	1298	1122	186	63	459	389	447	490	461	709	269	90	1051	649	1417									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																						
13	Бабурин Сергей Николаевич	70	0	5	9	3	6	3	5	8	2	1	3	2	3	1	0	0	2	0	2	1	5	1	1	0	2	2	3									
		0.34%	0.00%	0.47%	0.68%	0.15%	0.44%	0.24%	0.37%	0.64%	0.57%	0.53%	0.59%	0.23%	0.23%	0.09%	0.00%	0.00%	0.43%	0.00%	0.44%	0.20%	1.07%	0.14%	0.37%	0.00%	0.19%	0.31%	0.21%									
14	Грудинин Павел Николаевич	3256	26	150	209	307	218	230	274	247	33	19	72	119	250	159	9	12	69	25	51	68	51	117	19	5	189	121	207									
		15.62%	13.00%	14.20%	15.82%	15.46%	16.04%	18.62%	20.49%	19.63%	9.43%	10.16%	14.15%	13.93%	19.04%	13.89%	4.84%	18.75%	14.97%	6.36%	11.33%	13.71%	10.90%	16.25%	7.04%	5.56%	17.78%	18.56%	14.51%									
15	Жириновский Владимир Вольфович	891	11	91	63	52	74	56	30	44	13	12	20	38	54	53	9	7	10	36	25	12	31	21	11	8	42	16	52									
		4.27%	5.50%	8.62%	4.77%	2.62%	5.45%	4.53%	2.24%	3.50%	3.71%	6.42%	3.93%	4.45%	4.11%	4.63%	4.84%	10.94%	2.17%	9.16%	5.56%	2.42%	6.62%	2.92%	4.07%	8.89%	3.95%	2.45%	3.64%									
16	Путин Владимир Владимирович	15537	149	757	963	1514	982	878	958	886	286	146	380	654	923	848	168	43	364	315	350	392	363	549	235	77	772	477	1108									
		74.52%	74.50%	71.69%	72.90%	76.23%	72.26%	71.09%	71.65%	70.43%	81.71%	78.07%	74.66%	76.58%	70.30%	74.06%	90.32%	67.19%	78.96%	80.15%	77.78%	79.03%	77.56%	76.25%	87.04%	85.56%	72.62%	73.16%	77.65%									
17	Собчак Ксения Анатольевна	487	5	14	35	60	37	36	27	29	5	4	9	12	49	36	0	0	11	3	14	9	4	10	2	0	26	20	30									
		2.34%	2.50%	1.33%	2.65%	3.02%	2.72%	2.91%	2.02%	2.31%	1.43%	2.14%	1.77%	1.41%	3.73%	3.14%	0.00%	0.00%	2.39%	0.76%	3.11%	1.81%	0.85%	1.39%	0.74%	0.00%	2.45%	3.07%	2.10%									
18	Сурайкин Максим Александрович	101	2	5	6	10	10	3	6	8	0	2	2	4	7	10	0	0	2	2	1	3	3	3	0	0	5	3	4									
		0.48%	1.00%	0.47%	0.45%	0.50%	0.74%	0.24%	0.45%	0.64%	0.00%	1.07%	0.39%	0.47%	0.53%	0.87%	0.00%	0.00%	0.43%	0.51%	0.22%	0.60%	0.64%	0.42%	0.00%	0.00%	0.47%	0.46%	0.28%									
19	Титов Борис Юрьевич	75	1	6	3	2	4	7	7	3	0	0	3	4	5	5	0	0	0	4	3	1	1	2	0	0	5	4	5									
		0.36%	0.50%	0.57%	0.23%	0.10%	0.29%	0.57%	0.52%	0.24%	0.00%	0.00%	0.59%	0.47%	0.38%	0.44%	0.00%	0.00%	0.00%	1.02%	0.67%	0.20%	0.21%	0.28%	0.00%	0.00%	0.47%	0.61%	0.35%									
20	Явлинский Григорий Алексеевич	155	0	4	11	16	15	8	15	10	7	0	3	4	7	10	0	1	1	4	1	4	3	6	1	0	10	6	8									
		0.74%	0.00%	0.38%	0.83%	0.81%	1.10%	0.65%	1.12%	0.79%	2.00%	0.00%	0.59%	0.47%	0.53%	0.87%	0.00%	1.56%	0.22%	1.02%	0.22%	0.81%	0.64%	0.83%	0.37%	0.00%	0.94%	0.92%	0.56%									
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
