Выборы Президента Российской Федерации																																																																																	
Дата голосования: 04.03.2012																																																																																	
																																																																																	
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №28																																																																																	
																																																																																	
Сводная таблица итогов голосования																																																																																	
																																																																																	
	Число участковых избирательных комиссий	70																																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	70																																																																															
																																																																																	
		Сумма	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1855	УИК №1856	УИК №1857	УИК №1941	УИК №1942									
1	Число избирателей, включенных в список избирателей	162727	2226	2152	2332	2136	2219	2671	2561	3005	2016	2019	2320	2338	2705	2623	2352	2839	2678	2589	2331	2325	1952	2869	2777	2037	2148	1950	2262	2463	2134	2592	2905	2670	2838	2681	2181	2515	2645	2505	2213	2723	2782	2158	2532	2479	2398	2282	2710	2291	2376	2396	3126	1946	231	3001	2468	2409	3211	2602	3196	2584	2979	358	1722	500	397	2568	2215	1747	2211	1355									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	142600	2000	1900	2000	1900	2000	2400	2400	2400	1800	1900	2100	2000	2400	2300	2000	2500	2500	2400	2000	2100	1800	2600	2500	1900	1900	1800	2000	2100	1900	2300	2500	2400	2500	2200	1900	2200	2300	2200	1900	2300	2500	1900	1700	2200	2100	2000	2500	2000	2000	2000	2800	1600	200	2700	2200	2100	2800	2400	2500	2300	2700	400	1300	500	500	2200	1700	1500	1900	1200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	90217	1266	1230	1347	1196	1231	1439	1537	1643	1048	1195	1417	1290	1559	1327	1249	1501	1496	1392	1340	1299	1100	1580	1545	1074	1198	1228	1289	1253	1176	1502	1560	1566	1642	1636	1202	1362	1477	1403	1247	1464	1553	1202	1447	1349	1283	1349	1519	1239	1254	1371	1642	834	123	1670	1377	1319	1718	1557	1900	1443	1671	215	999	0	340	1210	1112	1095	1197	723									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1978	23	24	24	32	33	22	47	20	29	17	23	32	21	20	22	37	27	29	28	22	24	27	23	7	13	20	9	18	11	6	21	26	12	13	6	7	22	26	34	16	13	21	32	17	18	14	29	12	11	16	39	19	28	21	11	7	12	12	10	21	26	116	2	500	57	14	4	6	5	12									
6	Число погашенных избирательных бюллетеней	50405	711	646	629	672	736	939	816	737	723	688	660	678	820	953	729	962	977	979	632	779	676	993	932	819	689	552	702	829	713	792	919	808	846	551	692	831	801	771	619	820	934	677	221	834	799	637	952	749	735	613	1119	747	49	1009	812	774	1070	831	590	836	1003	69	299	0	103	976	584	399	698	465									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1978	23	24	24	32	33	22	47	20	29	17	23	32	21	20	22	37	27	29	28	22	24	27	23	7	13	20	9	18	11	6	21	26	12	13	6	7	22	26	34	16	13	21	32	17	18	14	29	12	11	16	39	19	28	21	11	7	12	12	10	21	26	116	2	500	57	14	4	6	5	12									
8	Число бюллетеней в стационарных ящиках для голосования	90043	1265	1230	1347	1196	1229	1435	1531	1640	1048	1195	1416	1287	1553	1323	1249	1501	1496	1392	1340	1297	1100	1575	1543	1073	1195	1223	1283	1234	1176	1501	1557	1565	1637	1636	1201	1360	1474	1396	1245	1464	1550	1199	1447	1340	1283	1349	1516	1235	1253	1368	1642	833	123	1668	1375	1317	1717	1557	1900	1443	1671	215	999	0	340	1208	1090	1093	1193	711									
9	Число недействительных избирательных бюллетеней	1404	14	16	27	13	21	14	20	28	10	20	22	21	19	15	24	18	20	23	19	23	16	22	24	13	18	25	26	17	19	35	27	31	32	25	17	20	21	17	16	22	17	15	22	22	27	28	17	22	11	19	32	11	2	14	22	16	28	18	40	24	36	9	19	10	5	19	20	13	20	16									
10	Число действительных избирательных бюллетеней	90617	1274	1238	1344	1215	1241	1443	1558	1632	1067	1192	1417	1298	1555	1328	1247	1520	1503	1398	1349	1296	1108	1580	1542	1067	1190	1218	1266	1235	1168	1472	1551	1560	1617	1624	1190	1347	1475	1405	1263	1458	1546	1205	1457	1335	1274	1335	1528	1225	1253	1365	1649	841	149	1675	1364	1308	1701	1551	1870	1440	1661	322	982	490	392	1203	1074	1086	1178	707									
11	Число полученных открепительных  удостоверений	2996	35	35	35	35	35	55	35	35	25	35	45	45	45	45	40	40	45	55	45	45	35	69	91	45	35	45	45	55	45	65	60	50	45	45	35	35	45	45	45	55	45	35	55	50	53	35	35	35	35	50	70	28	10	95	45	65	53	45	45	45	55	10	30	0	0	35	35	30	35	37									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2822	34	32	27	28	31	47	33	35	25	29	42	43	45	44	32	40	45	54	37	44	34	68	90	43	35	43	32	51	39	65	48	50	44	45	32	35	45	44	45	54	45	30	55	48	53	35	34	33	34	48	70	22	2	94	41	61	53	43	44	43	55	4	25	0	0	35	28	27	34	37									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1907	8	12	19	16	19	53	13	19	11	16	31	37	26	28	19	20	31	18	22	21	15	39	37	23	23	29	16	30	21	29	22	31	26	25	52	40	34	24	22	15	25	20	20	28	31	38	35	37	25	56	41	29	11	33	11	29	29	23	35	25	52	10	38	26	73	28	35	29	15	28									
