Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Спасская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063									
1	"Число избирателей, включенных в список избирателей"	8922	287	434	136	269	660	135	586	93	400	525	313	146	108	79	271	71	274	664	624	718	693	696	740									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9572	328	504	150	271	692	145	628	94	418	563	335	152	120	82	290	71	302	717	670	786	751	688	815									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	5655	201	290	121	160	367	75	398	76	210	366	212	90	80	60	118	55	205	476	352	400	400	372	571									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1629	51	83	9	77	93	54	114	13	128	93	45	35	15	13	100	11	42	93	68	98	90	203	101									
6	Число погашенных избирательных бюллетеней	2288	76	131	20	34	232	16	116	5	80	104	78	27	25	9	72	5	55	148	250	288	261	113	143									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1629	51	83	9	77	93	54	114	13	128	93	45	35	15	13	100	11	42	93	68	98	90	203	101									
8	Число бюллетеней в стационарных ящиках для голосования	5655	201	290	121	160	367	75	398	76	210	366	212	90	80	60	118	55	205	476	352	400	400	372	571									
9	Число недействительных избирательных бюллетеней	74	3	3	2	0	8	0	3	0	0	6	5	0	0	2	0	0	0	2	8	7	6	6	13									
