Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Кемеровская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245					
1	"Число избирателей, внесенных в список"	27394	1571	1029	293	1464	1918	359	965	2456	1103	1830	922	781	290	1800	759	1466	1411	130	1737	180	404	584	167	502	105	897	152	857	690	265	307					
2	Число полученных избирательных бюллетеней	25100	1430	930	300	1370	1740	350	850	2200	1000	1600	835	700	300	1600	700	1340	1300	132	1560	180	425	550	180	445	105	800	156	800	650	270	302					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	18923	1234	808	208	845	1310	273	540	1962	881	1434	622	527	184	1308	479	959	984	104	1010	109	106	420	134	341	70	545	115	564	544	170	133					
5	"Число избирательных бюллетеней, выданных вне помещения"	2994	121	55	46	106	151	42	253	54	76	133	114	99	61	43	57	68	30	24	425	50	202	51	17	57	24	173	26	114	106	76	140					
6	Число погашенных избирательных бюллетеней	3183	75	67	46	419	279	35	57	184	43	33	99	74	55	249	164	313	286	4	125	21	117	79	29	47	11	82	15	122	0	24	29					
7	Число избирательных бюллетеней в переносных ящиках	2994	121	55	46	106	151	42	253	54	76	133	114	99	61	43	57	68	30	24	425	50	202	51	17	57	24	173	26	114	106	76	140					
8	Число бюллетеней в стационарных ящиках для голосования	18923	1234	808	208	845	1310	273	540	1962	881	1434	622	527	184	1308	479	959	984	104	1010	109	106	420	134	341	70	545	115	564	544	170	133					
9	Число недействительных избирательных бюллетеней	184	27	13	2	9	0	0	6	13	9	12	4	9	0	19	7	12	8	0	0	1	4	1	0	7	0	9	3	2	2	1	4					
10	Число действительных избирательных бюллетеней	21733	1328	850	252	942	1461	315	787	2003	948	1555	732	617	245	1332	529	1015	1006	128	1435	158	304	470	151	391	94	709	138	676	648	245	269					
