Выборы Президента Российской Федерации																																																																								
Дата голосования: 02.03.2008																																																																								
																																																																								
"Наименование Избирательной комиссии:    Новосибирск, Калининская"																																																																								
																																																																								
Сводная таблица результатов выборов																																																																								
																																																																								
	Число участковых избирательных комиссий	65																																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	65																																																																						
																																																																								
		Сумма	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673					
1	"Число избирателей, включенных в списки избирателей"	138672	1888	2593	2265	2256	1898	1751	1637	1771	2071	1925	2025	2206	1793	1851	1915	1283	1455	2074	1987	2151	572	1445	1603	1763	1595	2045	1991	1444	2375	2405	2359	2167	2210	1995	1673	2126	2059	2532	2708	2963	2751	2647	2733	2637	2666	2077	2066	1865	2569	2507	2764	2631	2319	2104	2171	2307	2187	2222	2291	2308	2969	3014	2944	2889	209					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	137380	1850	2600	2300	2200	1800	1650	1650	1700	2100	1900	2000	2200	1750	1800	1850	1250	1450	2050	1950	2150	650	1450	1600	1750	1500	2050	1950	1400	2400	2400	2400	2150	2200	1950	1650	2100	1950	2450	2600	3000	2750	2650	2700	2650	2700	2100	2100	1850	2550	2550	2750	2550	2300	2100	2150	2250	2050	2200	2200	2350	2950	3000	3000	2920	210					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	82013	1051	1465	1269	1030	952	825	1016	1041	1065	1072	1179	1272	1030	1106	1151	726	880	1257	1194	1352	144	825	960	944	989	1183	1214	848	1232	1232	1196	1277	1318	1185	960	1305	1170	1408	1358	1577	1618	1501	1680	1544	1600	1183	1190	1121	1431	1409	1559	1523	1356	1350	1276	1413	1324	1294	1255	1406	2389	2268	2271	2658	136					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3843	32	51	45	50	58	60	47	62	59	99	54	58	52	42	48	68	50	56	35	50	417	46	26	54	50	70	55	52	90	101	91	57	43	32	53	50	17	71	83	86	41	64	66	56	77	43	53	33	29	51	43	29	22	20	100	23	28	62	95	75	71	25	53	61	3					
6	Число погашенных избирательных бюллетеней	51524	767	1084	986	1120	790	765	587	597	976	729	767	870	668	652	651	456	520	737	721	748	89	579	614	752	461	797	681	500	1078	1067	1113	816	839	733	637	745	763	971	1159	1337	1091	1085	954	1050	1023	874	857	696	1090	1090	1148	998	922	730	774	814	698	844	850	869	490	707	676	201	71					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3842	32	51	45	50	58	60	47	62	59	99	54	58	52	42	48	68	50	56	35	50	417	46	26	54	50	70	55	52	90	101	91	57	43	32	53	50	17	71	83	86	41	64	66	56	77	43	53	33	29	51	43	29	22	20	99	23	28	62	95	75	71	25	53	61	3					
8	Число бюллетеней в стационарных ящиках для голосования	81923	1050	1465	1269	1030	952	824	1016	1038	1064	1070	1179	1272	1029	1104	1151	726	879	1253	1191	1352	144	825	960	944	987	1183	1209	848	1232	1227	1194	1276	1317	1185	960	1305	1170	1408	1358	1574	1618	1498	1680	1544	1597	1180	1186	1121	1430	1409	1556	1521	1355	1349	1275	1411	1314	1294	1255	1404	2384	2257	2271	2658	136					
9	Число недействительных избирательных бюллетеней	1093	13	17	22	13	19	7	10	11	17	9	12	12	18	14	12	18	13	24	18	28	4	5	20	6	9	15	16	13	12	18	13	22	12	25	5	13	14	22	19	17	20	17	18	19	24	17	13	7	15	19	27	17	10	32	16	13	11	7	18	21	44	44	38	38	1					
10	Число действительных избирательных бюллетеней	84672	1069	1499	1292	1067	991	877	1053	1089	1106	1160	1221	1318	1063	1132	1187	776	916	1285	1208	1374	557	866	966	992	1028	1238	1248	887	1310	1310	1272	1311	1348	1192	1008	1342	1173	1457	1422	1643	1639	1545	1728	1581	1650	1206	1226	1147	1444	1441	1572	1533	1367	1337	1358	1421	1331	1349	1332	1458	2411	2238	2286	2681	138					
11	Число полученных открепительных  удостоверений	3356	35	65	60	48	58	45	40	37	40	45	53	45	40	50	55	30	38	40	55	35	5	30	50	53	35	53	40	30	68	75	70	75	75	55	49	52	65	65	60	60	69	59	61	59	68	57	52	45	50	65	69	64	55	55	45	45	45	54	60	65	60	60	60	50	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	3015	33	62	53	43	49	38	29	32	39	39	49	38	33	46	47	30	37	31	51	35	5	21	43	47	35	49	40	25	60	63	64	65	69	46	42	52	60	58	55	54	62	59	54	53	58	57	44	37	44	59	66	59	50	47	38	37	39	46	55	56	60	53	60	50	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1877	19	23	22	53	20	14	17	17	22	17	15	30	39	23	30	19	12	38	35	32	105	20	14	22	15	29	21	21	26	27	34	33	68	43	23	40	30	42	23	52	45	34	33	38	24	22	20	27	32	20	43	54	30	45	51	17	21	16	35	15	11	28	15	13	3					
14	Число неиспользованных открепительных удостоверений	341	2	3	7	5	9	7	11	5	1	6	4	7	7	4	8	0	1	9	4	0	0	9	7	6	0	4	0	5	8	12	6	10	6	9	7	0	5	7	5	6	7	0	7	6	10	0	8	8	6	6	3	5	5	8	7	8	6	8	5	9	0	7	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	202	2	7	5	3	3	6	4	3	4	0	1	7	3	2	3	1	1	4	3	5	1	6	2	2	1	0	2	5	2	1	6	3	2	1	2	6	8	2	4	7	4	0	2	4	5	1	2	4	4	0	4	2	0	0	0	4	5	3	7	2	4	0	1	13	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																								
18	Богданов Андрей Владимирович	1419	21	35	31	21	26	18	16	11	28	20	23	17	20	28	22	22	19	21	25	31	9	27	30	14	24	18	30	6	18	13	21	19	22	16	27	16	18	18	17	27	28	20	24	23	25	22	15	24	29	23	30	28	16	33	10	15	19	15	18	22	26	48	30	30	1					
		1.65%	1.94%	2.31%	2.36%	1.94%	2.57%	2.04%	1.51%	1.00%	2.49%	1.71%	1.87%	1.28%	1.85%	2.44%	1.83%	2.77%	2.05%	1.60%	2.04%	2.21%	1.60%	3.10%	3.04%	1.40%	2.31%	1.44%	2.37%	0.67%	1.36%	0.98%	1.63%	1.43%	1.62%	1.31%	2.67%	1.18%	1.52%	1.22%	1.18%	1.63%	1.69%	1.28%	1.37%	1.44%	1.49%	1.80%	1.21%	2.08%	1.99%	1.58%	1.88%	1.81%	1.16%	2.41%	0.73%	1.05%	1.42%	1.11%	1.33%	1.49%	1.06%	2.10%	1.29%	1.10%	0.72%					
19	Жириновский Владимир Вольфович	9635	103	153	139	104	80	109	89	118	111	104	126	97	108	93	120	77	67	107	99	123	65	85	80	107	76	117	132	87	129	166	129	120	159	149	112	165	191	184	170	202	167	200	193	172	199	127	144	158	175	171	206	202	169	154	148	153	143	159	164	200	389	356	315	410	9					
		11.23%	9.52%	10.09%	10.58%	9.63%	7.92%	12.33%	8.37%	10.73%	9.88%	8.90%	10.22%	7.29%	9.99%	8.12%	10.01%	9.70%	7.21%	8.17%	8.08%	8.77%	11.59%	9.76%	8.11%	10.72%	7.33%	9.34%	10.44%	9.67%	9.76%	12.50%	10.04%	9.00%	11.69%	12.24%	11.06%	12.18%	16.09%	12.44%	11.80%	12.17%	10.07%	12.80%	11.05%	10.75%	11.89%	10.38%	11.62%	13.69%	11.99%	11.71%	12.88%	13.03%	12.27%	11.25%	10.77%	10.67%	10.66%	11.73%	12.15%	13.52%	15.85%	15.60%	13.55%	15.08%	6.47%					
20	Зюганов Геннадий Андреевич	21899	272	373	340	229	227	180	379	354	320	347	391	436	353	340	373	237	340	397	359	459	110	263	321	263	313	372	366	255	379	385	422	411	364	361	297	413	239	338	384	391	453	472	435	417	425	342	315	245	352	357	371	305	278	272	445	364	342	337	323	342	324	276	422	298	34					
		25.53%	25.14%	24.60%	25.88%	21.20%	22.48%	20.36%	35.65%	32.18%	28.50%	29.68%	31.71%	32.78%	32.65%	29.67%	31.11%	29.85%	36.60%	30.33%	29.28%	32.74%	19.61%	30.20%	32.56%	26.35%	30.18%	29.69%	28.96%	28.33%	28.67%	28.99%	32.84%	30.83%	26.76%	29.66%	29.32%	30.48%	20.13%	22.85%	26.65%	23.55%	27.31%	30.22%	24.91%	26.06%	25.39%	27.96%	25.42%	21.23%	24.13%	24.45%	23.20%	19.68%	20.19%	19.87%	32.39%	25.38%	25.48%	24.85%	23.93%	23.12%	13.20%	12.09%	18.16%	10.96%	24.46%					
21	Медведев Дмитрий Анатольевич	51719	673	938	782	713	658	570	569	606	647	689	681	768	582	671	672	440	490	760	725	761	373	491	535	608	615	731	720	539	784	746	700	761	803	666	572	748	725	917	851	1023	991	853	1076	969	1001	715	752	720	888	890	965	998	904	878	755	889	827	838	827	894	1672	1558	1519	1943	94					
		60.30%	62.20%	61.87%	59.51%	66.02%	65.15%	64.48%	53.53%	55.09%	57.61%	58.94%	55.23%	57.74%	53.84%	58.55%	56.05%	55.42%	52.74%	58.06%	59.14%	54.28%	66.49%	56.37%	54.26%	60.92%	59.31%	58.34%	56.96%	59.89%	59.30%	56.17%	54.47%	57.09%	59.04%	54.72%	56.47%	55.20%	61.08%	62.00%	59.06%	61.63%	59.73%	54.61%	61.63%	60.56%	59.80%	58.46%	60.69%	62.39%	60.86%	60.96%	60.35%	64.39%	65.65%	64.13%	54.95%	61.99%	61.62%	61.80%	61.26%	60.45%	68.11%	68.27%	65.36%	71.46%	67.63%					
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
