Выборы Президента Российской Федерации																																																		
Дата голосования: 04.03.2012																																																		
																																																		
Наименование Избирательной комиссии:    Иловлинская																																																		
																																																		
Сводная таблица итогов голосования																																																		
																																																		
	Число участковых избирательных комиссий	39																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	39																																																
																																																		
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739									
1	Число избирателей, включенных в список избирателей	24321	1495	1466	1581	1610	1506	906	325	234	622	218	363	1367	1262	144	422	71	564	203	672	772	240	141	226	591	211	959	1189	115	106	1650	299	171	879	43	610	112	164	670	142									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24072	1460	1460	1560	1580	1500	830	330	228	620	216	350	1361	1240	140	425	75	585	207	670	770	241	148	226	585	211	950	1190	112	106	1590	290	180	885	45	614	113	164	670	145									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13881	911	892	870	919	831	480	196	139	350	130	161	820	871	80	286	49	340	140	328	515	133	79	166	406	141	435	519	72	76	831	156	110	373	29	400	87	132	344	84									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4236	114	81	172	334	320	170	44	38	83	47	85	236	249	59	71	18	166	28	222	172	45	25	36	101	17	175	211	13	11	243	35	37	203	11	163	21	25	124	31									
6	Число погашенных избирательных бюллетеней	5955	435	487	518	327	349	180	90	51	187	39	104	305	120	1	68	8	79	39	120	83	63	44	24	78	53	340	460	27	19	516	99	33	309	5	51	5	7	202	30									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4236	114	81	172	334	320	170	44	38	83	47	85	236	249	59	71	18	166	28	222	172	45	25	36	101	17	175	211	13	11	243	35	37	203	11	163	21	25	124	31									
8	Число бюллетеней в стационарных ящиках для голосования	13880	910	892	870	919	831	480	196	139	350	130	161	820	871	80	286	49	340	140	328	515	133	79	166	406	141	435	519	72	76	831	156	110	373	29	400	87	132	344	84									
9	Число недействительных избирательных бюллетеней	165	8	6	11	5	8	2	1	1	4	0	2	15	10	3	0	0	2	0	5	6	1	0	6	7	0	3	15	2	0	12	2	2	4	0	7	3	1	9	2									
10	Число действительных избирательных бюллетеней	17951	1016	967	1031	1248	1143	648	239	176	429	177	244	1041	1110	136	357	67	504	168	545	681	177	104	196	500	158	607	715	83	87	1062	189	145	572	40	556	105	156	459	113									
11	Число полученных открепительных  удостоверений	593	23	37	20	24	20	10	6	1	25	2	3	34	34	5	25	5	40	10	9	25	0	5	5	20	2	15	40	3	2	40	10	2	30	2	32	3	2	14	8									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	589	23	37	20	23	20	10	6	1	25	2	3	34	34	5	25	5	40	10	9	25	0	5	5	20	1	15	40	3	2	40	10	2	30	2	32	3	2	14	6									
13	Число избирателей, проголосовавших по открепительным удостоверениям	223	18	16	13	6	4	7	5	2	4	3	7	6	12	4	6	7	1	1	4	5	1	1	1	6	0	7	5	2	2	17	14	18	2	1	5	2	5	2	1									
14	Число неиспользованных открепительных удостоверений	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	7	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																		
19	Жириновский Владимир Вольфович	1563	96	102	71	96	80	79	35	28	45	11	17	95	83	11	17	5	56	30	33	54	12	6	18	33	14	45	74	11	8	107	23	6	51	2	41	7	3	53	5									
		8.63%	9.38%	10.48%	6.81%	7.66%	6.95%	12.15%	14.58%	15.82%	10.39%	6.21%	6.91%	8.99%	7.41%	7.91%	4.76%	7.46%	11.07%	17.86%	6.00%	7.86%	6.74%	5.77%	8.91%	6.51%	8.86%	7.38%	10.14%	12.94%	9.20%	9.96%	12.04%	4.08%	8.85%	5.00%	7.28%	6.48%	1.91%	11.32%	4.35%									
20	Зюганов Геннадий Андреевич	3320	184	196	183	203	204	96	52	43	60	23	36	245	248	28	63	24	70	40	88	148	31	14	33	63	9	132	167	9	11	171	37	31	99	0	119	11	14	118	17									
		18.33%	17.97%	20.14%	17.56%	16.20%	17.72%	14.77%	21.67%	24.29%	13.86%	12.99%	14.63%	23.20%	22.14%	20.14%	17.65%	35.82%	13.83%	23.81%	16.00%	21.54%	17.42%	13.46%	16.34%	12.43%	5.70%	21.64%	22.88%	10.59%	12.64%	15.92%	19.37%	21.09%	17.19%	0.00%	21.14%	10.19%	8.92%	25.21%	14.78%									
21	Миронов Сергей Михайлович	791	78	76	61	60	38	31	12	1	26	9	5	42	50	1	16	5	21	2	20	25	3	4	4	26	9	16	19	3	5	51	12	9	9	0	14	2	1	19	6									
		4.37%	7.62%	7.81%	5.85%	4.79%	3.30%	4.77%	5.00%	0.56%	6.00%	5.08%	2.03%	3.98%	4.46%	0.72%	4.48%	7.46%	4.15%	1.19%	3.64%	3.64%	1.69%	3.85%	1.98%	5.13%	5.70%	2.62%	2.60%	3.53%	5.75%	4.75%	6.28%	6.12%	1.56%	0.00%	2.49%	1.85%	0.64%	4.06%	5.22%									
22	Прохоров Михаил Дмитриевич	952	81	64	79	71	78	52	10	10	23	9	12	56	59	4	27	1	28	2	21	16	8	3	5	24	1	42	23	5	2	47	10	11	17	3	16	3	7	16	6									
		5.26%	7.91%	6.58%	7.58%	5.67%	6.78%	8.00%	4.17%	5.65%	5.31%	5.08%	4.88%	5.30%	5.27%	2.88%	7.56%	1.49%	5.53%	1.19%	3.82%	2.33%	4.49%	2.88%	2.48%	4.73%	0.63%	6.89%	3.15%	5.88%	2.30%	4.38%	5.24%	7.48%	2.95%	7.50%	2.84%	2.78%	4.46%	3.42%	5.22%									
23	Путин Владимир Владимирович	11325	577	529	637	818	743	390	130	94	275	125	174	603	670	92	234	32	329	94	383	438	123	77	136	354	125	372	432	55	61	686	107	88	396	35	366	82	131	253	79									
		62.51%	56.35%	54.37%	61.13%	65.28%	64.55%	60.00%	54.17%	53.11%	63.51%	70.62%	70.73%	57.10%	59.82%	66.19%	65.55%	47.76%	65.02%	55.95%	69.64%	63.76%	69.10%	74.04%	67.33%	69.82%	79.11%	60.98%	59.18%	64.71%	70.11%	63.87%	56.02%	59.86%	68.75%	87.50%	65.01%	75.93%	83.44%	54.06%	68.70%									
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
