Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Жигулевская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008					
1	"Число избирателей, внесенных в список избирателей"	49724	2586	2629	2683	2212	2696	2636	2481	2623	2819	1723	1038	2728	2294	2458	2254	2310	2418	2209	2440	710	125	1346	1084	840	382					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	46600	2500	2500	2500	2000	2500	2500	2400	2500	2600	1700	1020	2500	2000	2500	2000	2000	2000	2000	2500	700	130	1350	1000	850	350					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	22369	1181	1129	1239	1061	1332	1354	1058	1117	1299	793	419	998	965	1139	1065	1105	1102	1039	952	332	70	626	397	346	251					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1877	82	88	69	126	153	69	39	61	45	67	49	82	137	80	24	37	17	52	107	95	13	89	126	115	55					
6	Число погашенных избирательных бюллетеней	22354	1237	1283	1192	813	1015	1077	1303	1322	1256	840	552	1420	898	1281	911	858	881	909	1441	273	47	635	477	389	44					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1876	82	88	69	126	153	69	39	61	45	67	49	82	137	80	24	37	17	52	107	94	13	89	126	115	55					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	22350	1181	1120	1237	1061	1330	1354	1058	1117	1297	793	419	998	965	1139	1065	1105	1102	1039	948	332	70	626	397	346	251					
9	Число недействительных избирательных бюллетеней	498	11	21	21	34	33	23	22	23	23	17	17	22	20	28	29	26	34	20	23	8	1	18	11	8	5					
10	Число действительных избирательных бюллетеней	23728	1252	1187	1285	1153	1450	1400	1075	1155	1319	843	451	1058	1082	1191	1060	1116	1085	1071	1032	418	82	697	512	453	301					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	485	25	22	27	26	20	25	27	22	23	20	9	21	22	37	10	21	24	32	22	8	5	15	7	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	476	24	22	27	26	20	25	26	22	23	20	8	20	22	37	10	21	24	32	22	7	1	15	7	10	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	214	9	8	8	10	18	18	6	4	17	5	1	6	6	11	6	5	9	6	11	9	9	3	14	4	11					
14	Число погашенных неиспользованных открепительных удостоверений	9	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	4	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	36	0	1	2	0	1	2	2	0	7	1	1	2	5	1	0	0	1	1	7	1	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
