Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Северная																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574									
1	"Число избирателей, включенных в список избирателей"	11292	416	134	557	138	225	297	239	76	270	164	447	170	172	194	165	108	138	217	190	122	285	184	496	127	125	2294	1469	560	352	101	110	357	193	200									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12000	440	140	580	150	230	310	240	80	280	170	460	190	180	220	180	120	130	240	220	130	300	200	530	130	130	2400	1600	580	400	110	130	390	210	200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	7000	220	72	423	94	134	194	163	47	172	105	353	84	115	125	135	64	60	128	98	92	162	113	328	94	53	1361	906	313	177	57	82	259	112	105									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1088	43	13	34	11	40	48	31	10	49	15	78	23	32	21	10	9	30	28	39	9	23	17	30	14	30	152	44	56	50	13	11	27	24	24									
6	Число погашенных избирательных бюллетеней	3912	177	55	123	45	56	68	46	23	59	50	29	83	33	74	35	47	40	84	83	29	115	70	172	22	47	887	650	211	173	40	37	104	74	71									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1088	43	13	34	11	40	48	31	10	49	15	78	23	32	21	10	9	30	28	39	9	23	17	30	14	30	152	44	56	50	13	11	27	24	24									
8	Число бюллетеней в стационарных ящиках для голосования	6999	220	72	423	94	134	194	163	47	172	105	353	84	115	125	135	64	60	128	98	92	162	113	328	94	53	1361	905	313	177	57	82	259	112	105									
9	Число недействительных избирательных бюллетеней	89	2	0	7	1	1	3	0	0	2	1	22	2	0	0	0	0	0	1	0	5	0	0	2	0	0	24	7	4	1	1	1	1	1	0									
