Выборы Президента Российской Федерации																																																			
Дата голосования: 18.03.2018																																																			
																																																			
Наименование Избирательной комиссии:    Кудымкарская районная																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																																	
																																																			
		Сумма	УИК №5101	УИК №5102	УИК №5103	УИК №5104	УИК №5105	УИК №5106	УИК №5107	УИК №5108	УИК №5109	УИК №5110	УИК №5111	УИК №5112	УИК №5113	УИК №5114	УИК №5115	УИК №5116	УИК №5117	УИК №5118	УИК №5119	УИК №5120	УИК №5121	УИК №5122	УИК №5123	УИК №5124	УИК №5125	УИК №5126	УИК №5127	УИК №5129	УИК №5130	УИК №5131	УИК №5132	УИК №5133	УИК №5134	УИК №5135	УИК №5137	УИК №5138	УИК №5139	УИК №5140	УИК №5141	УИК №5142									
1	"Число избирателей, включенных в список избирателей"	16672	1420	199	263	169	120	164	735	165	160	121	1182	206	365	285	305	475	167	138	214	799	506	192	278	385	289	650	765	112	115	291	811	402	178	445	199	72	976	1047	387	920									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14700	1180	200	230	150	100	150	670	140	140	120	1000	170	320	250	280	400	130	150	190	670	430	160	240	330	230	580	690	110	100	290	740	360	180	430	180	100	860	900	340	810									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	8840	752	120	113	75	72	70	404	55	79	93	586	96	197	182	174	228	108	79	123	408	245	98	174	234	162	376	401	90	75	159	457	234	101	272	125	58	437	551	199	378									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2653	102	39	80	35	19	26	120	47	36	16	198	62	65	42	44	88	17	19	32	133	61	40	43	51	59	72	108	5	7	25	100	70	19	75	27	5	154	157	78	277									
6	Число погашенных избирательных бюллетеней	3207	326	41	37	40	9	54	146	38	25	11	216	12	58	26	62	84	5	52	35	129	124	22	23	45	9	132	181	15	18	106	183	56	60	83	28	37	269	192	63	155									
