Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Ленинградская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3028	УИК №3029	УИК №3030	УИК №3031	УИК №3032	УИК №3033	УИК №3034					
1	"Число избирателей, внесенных в списки избирателей"	50922	1980	1554	1945	2200	2597	1751	1401	1339	1520	1428	2329	1595	2380	2267	2068	1697	340	277	339	828	2607	969	1100	456	1406	1420	1986	905	1657	1454	1348	1381	1415	983					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	45816	1600	1400	1600	2200	2300	1500	1300	1100	1400	1200	2000	1500	1900	1900	1900	1500	336	250	300	750	2500	900	1100	430	1300	1300	1800	850	1500	1400	1300	1300	1300	900					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	29883	1026	905	1008	1233	1327	850	724	676	801	731	1295	848	1015	1135	1114	838	186	192	212	662	1471	777	948	419	907	947	1350	797	937	820	998	860	1021	853					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1962	223	38	54	61	33	29	18	115	38	28	42	41	102	49	37	61	138	31	56	32	105	24	54	11	130	31	89	0	39	41	39	84	59	30					
6	Число погашенных избирательных бюллетеней	13971	351	457	538	906	940	621	558	309	561	441	663	611	783	716	749	601	12	27	32	56	924	99	98	0	263	322	361	53	524	539	263	356	220	17					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1962	223	38	54	61	33	29	18	115	38	28	42	41	102	49	37	61	138	31	56	32	105	24	54	11	130	31	89	0	39	41	39	84	59	30					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	29881	1026	905	1008	1231	1327	850	724	676	801	731	1295	848	1015	1135	1114	838	186	192	212	662	1471	777	948	419	907	947	1350	797	937	820	998	860	1021	853					
9	Число недействительных избирательных бюллетеней	551	38	12	27	27	27	12	21	9	18	12	15	10	25	6	26	9	15	3	4	7	25	36	0	0	10	22	17	5	11	4	22	17	33	26					
10	Число действительных избирательных бюллетеней	31292	1211	931	1035	1265	1333	867	721	782	821	747	1322	879	1092	1178	1125	890	309	220	264	687	1551	765	1002	430	1027	956	1422	792	965	857	1015	927	1047	857					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	687	10	20	20	30	35	15	15	15	20	15	35	20	30	30	30	20	0	5	10	10	35	25	15	10	15	15	25	15	20	20	20	50	22	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	354	7	6	12	4	6	11	7	6	10	13	25	9	5	12	5	12	0	5	0	1	33	18	8	10	11	4	4	3	4	7	9	50	22	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	157	3	12	4	5	6	2	1	1	3	10	42	9	4	3	1	2	0	3	2	3	1	7	2	3	4	3	1	4	1	2	2	5	3	3					
14	Число погашенных неиспользованных открепительных удостоверений	333	3	14	8	26	29	4	8	9	10	2	10	11	25	18	25	8	0	0	10	9	2	7	7	0	4	11	21	12	16	13	11	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	1013	20	33	31	37	48	16	21	27	22	26	37	22	25	39	47	30	9	50	6	18	74	25	22	6	33	33	36	28	43	40	36	28	24	21					
		3.18%	1.60%	3.50%	2.92%	2.86%	3.53%	1.82%	2.83%	3.41%	2.62%	3.43%	2.77%	2.47%	2.24%	3.29%	4.08%	3.34%	2.78%	22.42%	2.24%	2.59%	4.70%	3.12%	2.20%	1.40%	3.18%	3.37%	2.50%	3.51%	4.41%	4.65%	3.47%	2.97%	2.22%	2.38%					
19	2.Всероссийская политическая партия «Гражданская Сила»	157	8	6	7	18	2	10	1	9	1	5	3	5	7	10	3	6	1	0	6	2	6	4	6	0	3	8	0	2	7	2	1	3	4	1					
		0.49%	0.64%	0.64%	0.66%	1.39%	0.15%	1.14%	0.13%	1.14%	0.12%	0.66%	0.22%	0.56%	0.63%	0.84%	0.26%	0.67%	0.31%	0.00%	2.24%	0.29%	0.38%	0.50%	0.60%	0.00%	0.29%	0.82%	0.00%	0.25%	0.72%	0.23%	0.10%	0.32%	0.37%	0.11%					
20	3.Политическая партия «Демократическая партия России»	47	1	2	1	1	0	0	0	2	2	1	2	2	3	1	1	3	0	0	1	0	0	8	1	1	0	1	2	0	0	3	3	1	3	1					
		0.15%	0.08%	0.21%	0.09%	0.08%	0.00%	0.00%	0.00%	0.25%	0.24%	0.13%	0.15%	0.22%	0.27%	0.08%	0.09%	0.33%	0.00%	0.00%	0.37%	0.00%	0.00%	0.99%	0.10%	0.23%	0.00%	0.10%	0.14%	0.00%	0.00%	0.35%	0.29%	0.11%	0.28%	0.11%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5219	144	185	166	248	278	133	145	145	170	159	248	206	186	227	167	149	43	16	59	87	324	113	109	26	154	135	213	130	143	142	182	123	144	120					
		16.39%	11.53%	19.62%	15.63%	19.20%	20.44%	15.13%	19.54%	18.33%	20.26%	20.95%	18.55%	23.17%	16.65%	19.17%	14.51%	16.57%	13.27%	7.17%	22.01%	12.54%	20.56%	14.11%	10.88%	6.05%	14.85%	13.80%	14.80%	16.31%	14.65%	16.49%	17.55%	13.03%	13.33%	13.59%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	146	7	3	3	4	7	2	5	3	5	6	14	8	4	9	6	2	1	0	1	3	9	0	11	0	5	3	3	1	4	1	0	6	7	3					
		0.46%	0.56%	0.32%	0.28%	0.31%	0.51%	0.23%	0.67%	0.38%	0.60%	0.79%	1.05%	0.90%	0.36%	0.76%	0.52%	0.22%	0.31%	0.00%	0.37%	0.43%	0.57%	0.00%	1.10%	0.00%	0.48%	0.31%	0.21%	0.13%	0.41%	0.12%	0.00%	0.64%	0.65%	0.34%					
23	6.Политическая партия «Партия социальной справедливости»	51	2	4	2	1	2	1	2	2	2	2	2	2	1	3	6	0	2	0	0	2	1	0	0	0	3	0	4	1	1	0	0	0	1	2					
