Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Чердынская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №4201	УИК №4202	УИК №4203	УИК №4204	УИК №4205	УИК №4206	УИК №4207	УИК №4208	УИК №4209	УИК №4210	УИК №4211	УИК №4213	УИК №4214	УИК №4215	УИК №4216	УИК №4217	УИК №4218	УИК №4219	УИК №4220	УИК №4221	УИК №4222	УИК №4223	УИК №4224	УИК №4225	УИК №4226	УИК №4227	УИК №4228	УИК №4229	УИК №4230	УИК №4231	УИК №4232	УИК №4233	УИК №4234					
1	"Число избирателей, внесенных в список"	18935	1643	2461	2340	819	248	115	130	2232	283	170	193	1268	231	115	535	178	541	312	98	751	420	317	208	215	397	424	713	378	227	316	451	64	142					
2	Число полученных избирательных бюллетеней	18000	1500	2500	2100	750	240	115	130	2100	260	175	195	1200	210	135	500	175	500	300	100	700	400	300	200	200	360	400	700	350	230	300	450	65	160					
3	"Число избирательных бюллетеней, выданных  досрочно"	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	26	10	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	10542	806	1232	1326	493	213	95	77	1062	180	52	93	716	132	39	319	156	375	254	83	275	298	191	143	149	264	322	355	198	122	171	250	36	65					
5	"Число избирательных бюллетеней, выданных вне помещения"	1930	71	73	121	40	8	2	17	189	16	76	45	67	19	76	137	0	24	17	0	255	24	43	31	20	20	54	178	114	57	63	39	20	14					
6	Число погашенных избирательных бюллетеней	5484	622	1195	653	217	19	18	36	849	64	47	57	417	59	20	44	19	94	29	17	170	78	66	26	31	50	14	167	38	51	66	161	9	81					
7	Число избирательных бюллетеней в переносных ящиках	1973	71	73	121	40	8	2	17	189	16	76	45	67	19	76	137	0	31	17	0	255	24	43	31	20	46	64	178	114	57	63	39	20	14					
8	Число бюллетеней в стационарных ящиках для голосования	10541	806	1232	1325	493	213	95	77	1062	180	52	93	716	132	39	319	156	375	254	83	275	298	191	143	149	264	322	355	198	122	171	250	36	65					
9	Число недействительных избирательных бюллетеней	79	7	5	18	7	2	0	0	4	0	0	1	8	1	0	1	0	4	0	0	3	0	1	1	2	2	1	3	1	1	0	4	1	1					
10	Число действительных избирательных бюллетеней	12435	870	1300	1428	526	219	97	94	1247	196	128	137	775	150	115	455	156	402	271	83	527	322	233	173	167	308	385	530	311	178	234	285	55	78					
11	Число полученных открепительных  удостоверений	311	20	20	27	10	5	5	5	14	5	5	5	12	5	5	10	5	10	8	5	13	10	10	5	5	15	15	15	10	12	5	10	0	5					
12	Число выданных открепительных удостоверений	148	7	17	27	10	1	2	1	13	0	2	0	8	1	0	0	0	3	6	0	9	3	0	0	0	2	3	6	2	10	5	10	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	90	5	13	8	3	2	0	0	7	2	4	1	10	1	0	6	1	3	5	0	1	0	0	0	0	12	1	1	1	0	3	0	0	0					
14	Число неиспользованных открепительных удостоверений	163	13	3	0	0	4	3	4	1	5	3	5	4	4	5	10	5	7	2	5	4	7	10	5	5	13	12	9	8	2	0	0	0	5					
15	"Число открепительных удостоверений, выданных в ТИК"	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	246	25	30	39	12	1	0	5	38	1	1	1	17	4	0	5	7	7	2	0	7	9	2	2	2	0	4	8	2	6	4	2	2	1					
		1.97%	2.85%	2.30%	2.70%	2.25%	0.45%	0.00%	5.32%	3.04%	0.51%	0.78%	0.72%	2.17%	2.65%	0.00%	1.10%	4.49%	1.72%	0.74%	0.00%	1.32%	2.80%	0.85%	1.15%	1.18%	0.00%	1.04%	1.50%	0.64%	3.35%	1.71%	0.69%	3.57%	1.27%					
19	. Малышкин Олег Александрович	283	20	34	48	14	3	1	1	19	9	5	9	20	2	4	6	2	9	1	2	14	6	3	0	1	5	4	13	9	3	7	5	4	0					
		2.26%	2.28%	2.61%	3.32%	2.63%	1.36%	1.03%	1.06%	1.52%	4.59%	3.91%	6.52%	2.55%	1.32%	3.48%	1.32%	1.28%	2.22%	0.37%	2.41%	2.64%	1.86%	1.28%	0.00%	0.59%	1.61%	1.04%	2.44%	2.88%	1.68%	2.99%	1.73%	7.14%	0.00%					
20	. Миронов Сергей Михайлович	123	19	22	10	6	0	0	1	8	2	0	2	11	0	1	3	2	3	0	2	2	4	2	1	1	2	5	5	4	0	2	3	0	0					
