Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Заиграевская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191									
1	Число избирателей, включенных в список избирателей	33920	74	2011	1705	546	1358	2274	694	641	1208	91	865	713	1716	1979	103	289	1488	1949	1604	692	1203	718	383	143	190	129	434	144	792	935	544	66	1358	614	364	499	334	305	1273	102	433	763	78	116									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	28490	67	1540	1300	440	1070	1780	590	580	970	86	730	640	1380	1600	87	268	1250	1550	1300	600	1000	630	350	135	115	125	420	143	700	850	500	61	1200	550	350	450	315	300	1250	95	396	550	71	106									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	18836	54	1158	932	287	593	1203	332	271	645	76	553	471	755	981	58	206	854	1083	876	429	763	374	279	105	69	75	235	114	509	581	335	55	800	412	248	236	206	155	544	69	315	430	57	53									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2932	8	75	107	27	107	138	67	105	58	7	35	28	58	71	29	33	107	162	163	106	78	142	24	22	28	22	85	22	82	75	57	4	119	87	46	87	45	83	236	23	10	10	7	47									
6	Число погашенных избирательных бюллетеней	6722	5	307	261	126	370	439	191	204	267	3	142	141	567	548	0	29	289	305	261	65	159	114	47	8	18	28	100	7	109	194	108	2	281	51	56	127	64	62	470	3	71	110	7	6									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2932	8	75	107	27	107	138	67	105	58	7	35	28	58	71	29	33	107	162	163	106	78	142	24	22	28	22	85	22	82	75	57	4	119	87	46	87	45	83	236	23	10	10	7	47									
8	Число бюллетеней в стационарных ящиках для голосования	18836	54	1158	932	287	593	1203	332	271	645	76	553	471	755	981	58	206	854	1083	876	429	763	374	279	105	69	75	235	114	509	581	335	55	800	412	248	236	206	155	544	69	315	430	57	53									
9	Число недействительных избирательных бюллетеней	523	0	21	13	4	9	14	3	3	9	1	6	9	8	9	0	0	13	20	9	12	9	5	1	0	1	0	1	0	6	5	3	1	7	2	2	5	2	0	8	0	7	294	0	1									
10	Число действительных избирательных бюллетеней	21245	62	1212	1026	310	691	1327	396	373	694	82	582	490	805	1043	87	239	948	1225	1030	523	832	511	302	127	96	97	319	136	585	651	389	58	912	497	292	318	249	238	772	92	318	146	64	99									
11	Число полученных открепительных  удостоверений	995	5	55	30	10	20	55	20	25	30	10	30	25	30	25	5	20	45	50	30	15	25	35	10	5	40	15	15	15	20	20	10	5	50	15	25	25	10	10	60	5	10	20	5	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	712	0	30	20	5	15	41	8	22	20	8	26	25	14	20	2	14	45	34	16	3	17	33	10	2	40	12	7	11	20	13	5	5	50	9	25	25	3	6	24	2	3	7	5	10									
