Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
Наименование Избирательной комиссии:    Лебяжьевская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605					
1	"Число избирателей, включенных в списки избирателей"	14451	67	112	63	364	453	421	980	837	633	735	533	945	785	343	437	166	606	216	290	669	53	278	106	203	35	462	122	64	307	673	268	43	166	340	320	47	240	137	265	73	65	380	149					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14900	72	118	70	375	470	435	970	820	625	700	535	940	790	350	455	185	625	260	315	685	55	295	112	235	35	515	147	63	320	700	266	45	185	355	350	47	270	140	280	74	70	390	156					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	9664	61	86	49	280	239	328	576	439	379	422	263	510	441	258	281	100	400	169	219	468	42	221	94	170	32	359	96	61	256	547	241	42	132	166	252	40	158	100	200	57	59	237	134					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1150	2	7	5	16	71	22	42	33	23	56	64	22	51	22	52	33	47	17	31	83	4	15	4	23	0	42	16	2	10	69	13	0	11	91	25	2	54	8	20	9	0	33	0					
6	Число погашенных избирательных бюллетеней	4086	9	25	16	79	160	85	352	348	223	222	208	408	298	70	122	52	178	74	65	134	9	59	14	42	3	114	35	0	54	84	12	3	42	98	73	5	58	32	60	8	11	120	22					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1149	2	7	5	16	71	22	42	33	23	56	64	22	51	22	52	33	47	17	31	83	4	15	4	23	0	42	16	2	10	69	13	0	11	91	25	2	53	8	20	9	0	33	0					
8	Число бюллетеней в стационарных ящиках для голосования	9664	61	86	49	280	239	328	576	439	379	422	263	510	441	258	281	100	400	169	219	468	42	221	94	170	32	359	96	61	256	547	241	42	132	166	252	40	158	100	200	57	59	237	134					
9	Число недействительных избирательных бюллетеней	74	1	0	0	3	3	4	8	4	5	5	1	6	2	2	1	0	3	1	4	5	0	3	0	1	0	1	0	0	0	3	0	0	0	0	1	0	0	1	1	0	0	5	0					
10	Число действительных избирательных бюллетеней	10739	62	93	54	293	307	346	610	468	397	473	326	526	490	278	332	133	444	185	246	546	46	233	98	192	32	400	112	63	266	613	254	42	143	257	276	42	211	107	219	66	59	265	134					
11	Число полученных открепительных  удостоверений	463	2	7	5	6	6	15	4	5	2	9	1	5	5	5	10	15	7	31	23	13	1	25	9	26	1	50	25	1	8	30	5	1	12	5	23	1	28	5	15	2	2	10	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	427	2	7	5	6	3	10	4	4	2	9	1	2	3	5	10	15	7	31	23	13	0	21	9	26	1	50	25	1	8	30	0	0	12	5	23	1	28	3	15	1	1	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	66	0	0	0	0	0	1	5	2	12	7	3	3	1	2	2	1	1	0	1	1	0	3	3	0	1	4	1	0	0	2	0	0	0	2	3	2	1	1	1	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	36	0	0	0	0	3	5	0	1	0	0	0	3	2	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	2	0	1	1	5	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	7	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	95	0	1	0	6	5	0	7	3	7	1	4	4	0	0	3	1	6	1	2	6	0	2	1	0	0	2	1	2	2	5	2	0	3	3	3	1	3	1	1	2	0	2	2					
		0.88%	0.00%	1.08%	0.00%	2.03%	1.61%	0.00%	1.13%	0.64%	1.74%	0.21%	1.22%	0.75%	0.00%	0.00%	0.90%	0.75%	1.34%	0.54%	0.80%	1.09%	0.00%	0.85%	1.02%	0.00%	0.00%	0.50%	0.89%	3.17%	0.75%	0.81%	0.79%	0.00%	2.10%	1.17%	1.08%	2.38%	1.42%	0.93%	0.45%	3.03%	0.00%	0.74%	1.49%					
19	Жириновский Владимир Вольфович	1264	9	13	6	15	42	37	62	44	41	50	48	58	51	32	41	34	58	37	17	81	14	24	11	19	2	36	6	6	23	86	20	3	14	37	44	8	27	14	21	5	11	36	21					
		11.69%	14.29%	13.98%	11.11%	5.07%	13.55%	10.57%	10.03%	9.32%	10.20%	10.46%	14.68%	10.90%	10.37%	11.43%	12.31%	25.56%	12.98%	19.89%	6.80%	14.70%	30.43%	10.17%	11.22%	9.84%	6.25%	8.98%	5.36%	9.52%	8.65%	13.96%	7.87%	7.14%	9.79%	14.40%	15.88%	19.05%	12.80%	12.96%	9.55%	7.58%	18.64%	13.33%	15.67%					
20	Зюганов Геннадий Андреевич	2041	6	17	19	69	53	72	118	77	65	77	32	78	87	36	59	16	107	28	20	135	9	51	31	60	7	83	14	11	41	178	26	21	71	53	57	6	28	4	43	15	10	44	7					
		18.88%	9.52%	18.28%	35.19%	23.31%	17.10%	20.57%	19.09%	16.31%	16.17%	16.11%	9.79%	14.66%	17.68%	12.86%	17.72%	12.03%	23.94%	15.05%	8.00%	24.50%	19.57%	21.61%	31.63%	31.09%	21.88%	20.70%	12.50%	17.46%	15.41%	28.90%	10.24%	50.00%	49.65%	20.62%	20.58%	14.29%	13.27%	3.70%	19.55%	22.73%	16.95%	16.30%	5.22%					
21	Медведев Дмитрий Анатольевич	7339	47	62	29	203	207	237	423	344	284	345	242	386	352	210	229	82	273	119	207	324	23	156	55	113	23	279	91	44	200	344	206	18	55	164	172	27	153	88	154	44	38	183	104					
