Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Лебяжьевская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598									
1	"Число избирателей, включенных в список избирателей"	12376	336	700	459	893	929	747	600	699	372	104	503	172	235	525	174	244	89	464	98	260	559	243	192	85	285	263	371	192	111	324	366	113	311	358									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12760	365	720	480	915	950	770	620	680	360	130	525	180	240	550	185	280	90	470	100	270	575	245	195	90	295	275	375	200	125	340	370	115	300	380									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	6815	214	370	200	464	534	361	347	395	236	59	251	104	148	232	69	200	67	260	54	132	297	152	126	68	162	157	173	118	64	172	191	70	200	168									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	949	16	66	31	44	54	23	17	55	39	19	23	15	20	89	25	16	0	35	13	28	50	8	28	4	23	19	17	19	11	28	37	16	32	29									
6	Число погашенных избирательных бюллетеней	4996	135	284	249	407	362	386	256	230	85	52	251	61	72	229	91	64	23	175	33	110	228	85	41	18	110	99	185	63	50	140	142	29	68	183									
7	Число избирательных бюллетеней в переносных ящиках для голосования	949	16	66	31	44	54	23	17	55	39	19	23	15	20	89	25	16	0	35	13	28	50	8	28	4	23	19	17	19	11	28	37	16	32	29									
8	Число бюллетеней в стационарных ящиках для голосования	6815	214	370	200	464	534	361	347	395	236	59	251	104	148	232	69	200	67	260	54	132	297	152	126	68	162	157	173	118	64	172	191	70	200	168									
9	Число недействительных избирательных бюллетеней	75	5	4	2	5	9	7	5	3	3	0	4	1	0	2	1	2	2	3	0	0	3	0	3	0	4	3	0	0	1	0	2	0	0	1									
