Выборы Президента Российской Федерации																																																																						
Дата голосования: 04.03.2012																																																																						
																																																																						
Наименование Избирательной комиссии:    Красногвардейская																																																																						
																																																																						
Сводная таблица итогов голосования																																																																						
																																																																						
	Число участковых избирательных комиссий	59																																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	59																																																																				
																																																																						
		Сумма	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776									
1	Число избирателей, включенных в список избирателей	32283	1510	1330	892	1185	705	814	199	617	340	716	152	214	474	593	766	273	113	490	789	481	205	353	554	454	420	627	897	1042	766	145	408	172	123	611	270	246	117	1010	725	824	592	1086	778	608	425	418	261	975	147	1138	613	629	254	157	259	186	796	160	179									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	32300	1420	1340	890	1190	710	820	199	620	343	725	155	217	474	595	770	275	112	495	795	482	203	353	552	454	420	635	895	1040	760	145	413	170	122	610	270	247	117	1015	725	825	585	1095	780	610	429	420	265	980	149	1140	605	635	256	158	263	188	805	160	179									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	18630	784	790	709	680	355	462	83	357	208	367	95	121	271	369	470	179	78	278	487	279	131	174	262	234	284	404	558	625	414	115	252	91	87	425	167	143	77	500	351	341	255	658	449	339	243	254	151	614	113	640	327	376	158	98	121	165	382	104	126									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5796	282	131	73	87	135	133	66	159	72	185	39	64	124	117	120	37	17	101	100	83	34	36	96	83	48	46	101	67	78	13	86	67	25	112	53	47	27	228	203	242	227	85	111	162	60	76	64	201	17	267	135	98	29	35	65	13	255	39	40									
6	Число погашенных избирательных бюллетеней	7874	354	419	108	423	220	225	50	104	63	173	21	32	79	109	180	59	17	116	208	120	38	143	194	137	88	185	236	348	268	17	75	12	10	73	50	57	13	287	171	242	103	352	220	109	126	90	50	165	19	233	143	161	69	25	77	10	168	17	13									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5796	282	131	73	87	135	133	66	159	72	185	39	64	124	117	120	37	17	101	100	83	34	36	96	83	48	46	101	67	78	13	86	67	25	112	53	47	27	228	203	242	227	85	111	162	60	76	64	201	17	267	135	98	29	35	65	13	255	39	40									
