Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Ширинская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375					
1	"Число избирателей, внесенных в список"	21611	1130	1982	2405	1050	173	179	123	1755	1396	309	1381	1575	519	529	150	357	180	61	662	122	183	137	680	453	953	499	647	911	181	466	149	69	245					
2	Число полученных избирательных бюллетеней	21600	1130	1973	2400	1043	173	180	130	1734	1425	307	1364	1590	527	530	150	365	181	60	635	122	182	140	682	456	965	505	652	890	177	470	150	70	242					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	11586	501	938	1123	619	161	149	115	796	657	82	644	738	147	357	92	246	141	57	389	81	112	97	533	263	552	344	365	581	95	306	122	59	124					
5	"Число избирательных бюллетеней, выданных вне помещения"	1181	118	102	107	37	0	0	7	55	64	25	61	93	98	25	0	56	19	0	28	8	7	0	0	79	33	29	44	23	0	10	0	4	49					
6	Число погашенных избирательных бюллетеней	8833	511	933	1170	387	12	31	8	883	704	200	659	759	282	148	58	63	21	3	218	33	63	43	149	114	380	132	243	286	82	154	28	7	69					
7	Число избирательных бюллетеней в переносных ящиках	1181	118	102	107	37	0	0	7	55	64	25	61	93	98	25	0	56	19	0	28	8	7	0	0	79	33	29	44	23	0	10	0	4	49					
8	Число бюллетеней в стационарных ящиках для голосования	11582	501	938	1123	619	161	149	115	792	657	82	644	738	147	357	92	246	141	57	389	81	112	97	533	263	552	344	365	581	95	306	122	59	124					
9	Число недействительных избирательных бюллетеней	111	1	7	7	4	3	3	0	7	7	1	4	4	3	8	2	2	0	2	2	1	3	1	6	3	6	2	3	7	4	4	2	0	2					
10	Число действительных избирательных бюллетеней	12652	618	1033	1223	652	158	146	122	840	714	106	701	827	242	374	90	300	160	55	415	88	116	96	527	339	579	371	406	597	91	312	120	63	171					
