Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
Наименование Избирательной комиссии:    Ширинская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426									
1	"Число избирателей, включенных в список избирателей"	18227	1072	1340	1133	1852	1080	152	133	102	1526	1205	226	904	1006	520	460	75	319	145	462	124	164	470	300	998	412	450	634	122	370	124	347									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17825	1000	1500	1100	1700	1000	145	130	100	1500	1000	200	1100	1000	550	400	75	320	130	450	100	150	530	300	1000	410	360	630	120	370	95	360									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	128	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	42	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11853	538	772	678	1074	717	103	121	93	771	683	96	742	585	274	322	55	209	112	423	91	66	428	229	701	363	319	545	79	267	86	311									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1140	53	33	121	79	86	31	4	7	33	92	57	47	99	38	21	18	44	9	9	9	5	30	47	22	28	31	23	10	18	7	29									
6	Число погашенных избирательных бюллетеней	4704	409	695	301	547	197	11	5	0	696	225	47	299	316	238	57	2	67	9	18	0	5	72	24	277	19	10	62	31	43	2	20									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1268	53	33	121	79	86	31	4	7	33	92	57	59	99	38	21	18	44	9	9	9	79	30	47	22	28	31	23	10	60	7	29									
8	Число бюллетеней в стационарных ящиках для голосования	11853	538	772	678	1074	717	103	121	93	771	683	96	742	585	274	322	55	209	112	423	91	66	428	229	701	363	319	545	79	267	86	311									
9	Число недействительных избирательных бюллетеней	182	8	21	10	14	4	0	2	0	15	4	3	18	13	5	7	1	0	3	6	2	2	3	3	8	4	5	11	1	3	2	4									
10	Число действительных избирательных бюллетеней	12939	583	784	789	1139	799	134	123	100	789	771	150	783	671	307	336	72	253	118	426	98	143	455	273	715	387	345	557	88	324	91	336									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	84	1	8	4	2	4	1	0	1	3	4	2	5	10	1	1	1	2	1	2	0	1	5	0	5	5	1	7	1	3	0	3									
		0.64%	0.17%	0.99%	0.50%	0.17%	0.50%	0.75%	0.00%	1.00%	0.37%	0.52%	1.31%	0.62%	1.46%	0.32%	0.29%	1.37%	0.79%	0.83%	0.46%	0.00%	0.69%	1.09%	0.00%	0.69%	1.28%	0.29%	1.23%	1.12%	0.92%	0.00%	0.88%									
14	Грудинин Павел Николаевич	1273	116	62	164	52	57	12	9	8	160	14	12	81	11	1	44	13	18	5	37	8	8	53	12	106	10	51	81	7	32	4	25									
		9.70%	19.63%	7.70%	20.53%	4.51%	7.10%	8.96%	7.20%	8.00%	19.90%	1.81%	7.84%	10.11%	1.61%	0.32%	12.83%	17.81%	7.11%	4.13%	8.56%	8.00%	5.52%	11.57%	4.35%	14.66%	2.56%	14.57%	14.26%	7.87%	9.79%	4.30%	7.35%									
15	Жириновский Владимир Вольфович	870	56	13	54	46	35	9	12	7	86	14	5	59	10	1	34	8	15	8	17	20	10	19	16	90	10	35	80	7	23	2	69									
