Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Октябрьская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №1846	УИК №1847					
1	"Число избирателей, внесенных в список избирателей"	18151	803	819	967	931	873	121	218	733	143	736	207	221	400	545	351	233	508	308	260	405	870	204	224	174	322	784	110	1007	461	300	554	74	507	269	83	696	133	43	788	766					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	18340	842	822	970	912	880	118	220	750	143	750	202	227	395	554	346	212	522	310	261	417	876	208	227	178	325	794	114	1010	474	306	562	74	508	270	84	713	136	48	795	785					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9286	449	358	509	455	471	84	134	360	69	344	124	120	210	270	215	182	242	176	154	197	402	142	139	109	191	358	74	398	229	184	286	46	257	152	36	328	78	25	355	374					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	921	9	17	48	8	11	0	0	31	8	58	10	12	7	14	18	0	46	15	16	45	76	9	15	0	30	27	12	71	60	17	32	0	44	29	5	65	8	8	13	27					
6	Число погашенных избирательных бюллетеней	8133	384	447	413	449	398	34	86	359	66	348	68	95	178	270	113	30	234	119	91	175	398	57	73	69	104	409	28	541	185	105	244	28	207	89	43	320	50	15	427	384					
7	Число избирательных бюллетеней в переносных ящиках для голосования	921	9	17	48	8	11	0	0	31	8	58	10	12	7	14	18	0	46	15	16	45	76	9	15	0	30	27	12	71	60	17	32	0	44	29	5	65	8	8	13	27					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9284	447	358	509	455	471	84	134	360	69	344	124	120	210	270	215	182	242	176	154	197	402	142	139	109	191	358	74	398	229	184	286	46	257	152	36	328	78	25	355	374					
9	Число недействительных избирательных бюллетеней	112	5	8	10	5	6	0	0	6	2	3	2	2	1	7	3	0	1	2	2	9	3	0	2	0	7	2	0	6	0	3	0	0	3	2	0	5	1	0	1	3					
10	Число действительных избирательных бюллетеней	10093	451	367	547	458	476	84	134	385	75	399	132	130	216	277	230	182	287	189	168	233	475	151	152	109	214	383	86	463	289	198	318	46	298	179	41	388	85	33	367	398					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	200	9	9	11	10	10	1	1	8	1	9	2	2	4	6	4	2	6	3	3	5	12	2	2	1	3	10	1	13	5	3	6	1	5	2	1	9	1	1	8	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	129	6	5	5	10	6	0	0	8	1	9	1	2	1	6	1	1	6	1	0	5	2	2	0	1	0	6	0	2	5	3	6	0	1	2	1	9	1	1	8	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	94	10	4	4	4	5	5	3	1	2	2	2	3	1	1	1	0	3	3	2	1	0	0	2	0	0	2	2	5	4	1	1	3	1	8	1	1	2	2	2	0					
