Выборы Президента Российской Федерации																																																															
Дата голосования: 04.03.2012																																																															
																																																															
Наименование Избирательной комиссии:    Калачевская																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	52																																																													
																																																															
		Сумма	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847	УИК №1848	УИК №1849	УИК №1850	УИК №1851	УИК №1852									
1	Число избирателей, включенных в список избирателей	46885	523	121	242	172	947	416	100	1025	1858	830	193	986	1112	1152	1828	265	1094	223	287	430	500	201	169	284	261	192	948	591	1830	322	238	254	635	239	410	1479	1543	753	359	493	2679	1881	1286	2353	2555	1798	1228	1990	2149	1646	1694	121									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	46240	520	110	230	160	950	410	100	1220	1870	840	190	810	1120	1260	1760	290	1110	220	290	430	500	200	160	280	260	190	940	590	1640	320	230	250	630	240	390	1500	1610	730	360	500	2580	1860	1170	2200	2550	1770	1210	1950	2130	1620	1670	120									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	23221	224	49	123	64	388	170	54	609	1014	358	77	519	548	751	908	160	531	99	118	236	242	84	81	140	130	117	436	276	615	104	82	113	295	84	209	723	805	428	206	237	1341	932	726	1204	1438	935	530	993	1079	747	804	85									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3444	85	29	69	44	132	61	4	97	95	41	24	28	49	5	13	27	38	13	39	17	18	30	9	19	18	10	46	39	683	69	25	30	46	8	24	84	59	35	30	53	226	67	226	160	108	60	68	61	67	64	77	15									
6	Число погашенных избирательных бюллетеней	19575	211	32	38	52	430	179	42	514	761	441	89	263	523	504	839	103	541	108	133	177	240	86	70	121	112	63	458	275	342	147	123	107	289	148	157	693	746	267	124	210	1013	861	218	836	1004	775	612	896	984	809	789	20									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3444	85	29	69	44	132	61	4	97	95	41	24	28	49	5	13	27	38	13	39	17	18	30	9	19	18	10	46	39	683	69	25	30	46	8	24	84	59	35	30	53	226	67	226	160	108	60	68	61	67	64	77	15									
8	Число бюллетеней в стационарных ящиках для голосования	23219	224	49	123	64	388	170	54	609	1014	358	77	519	548	751	908	160	531	99	118	236	242	84	81	140	130	117	436	276	615	104	82	113	295	84	209	723	805	426	206	237	1341	932	726	1204	1438	935	530	993	1079	747	804	85									
9	Число недействительных избирательных бюллетеней	260	2	1	0	1	4	1	1	6	18	9	0	10	10	6	14	0	5	1	0	2	3	0	1	1	0	2	3	4	9	2	1	4	2	3	2	4	12	3	5	2	16	6	10	13	19	8	6	9	7	5	7	0									
10	Число действительных избирательных бюллетеней	26403	307	77	192	107	516	230	57	700	1091	390	101	537	587	750	907	187	564	111	157	251	257	114	89	158	148	125	479	311	1289	171	106	139	339	89	231	803	852	458	231	288	1551	993	942	1351	1527	987	592	1045	1139	806	874	100									
11	Число полученных открепительных  удостоверений	682	5	3	3	6	11	3	0	20	33	10	13	7	12	23	57	0	16	0	3	3	3	3	0	6	3	4	12	5	15	0	3	0	11	3	3	13	15	3	3	15	20	25	120	28	32	20	9	20	27	20	12	1									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	658	5	2	2	6	11	2	0	20	33	10	13	7	12	23	57	0	16	0	2	1	2	3	0	5	3	4	12	5	15	0	1	0	11	1	3	13	15	1	3	15	20	25	120	26	32	20	7	18	23	20	12	1									
13	Число избирателей, проголосовавших по открепительным удостоверениям	350	1	2	1	1	5	4	2	4	14	12	5	30	8	6	15	2	2	2	1	4	4	0	1	2	1	3	6	3	19	6	1	2	3	1	2	3	7	3	3	2	11	28	0	35	17	9	6	14	8	16	12	1									
14	Число неиспользованных открепительных удостоверений	24	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	2	2	4	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	18	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	2	0	1	1	2	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
19	Жириновский Владимир Вольфович	2253	20	7	6	13	38	25	4	65	96	27	5	58	30	84	98	19	42	11	13	18	24	23	13	12	13	10	35	17	95	13	5	2	32	4	25	56	77	37	27	40	108	60	138	103	106	76	60	100	80	99	79	5									
		8.45%	6.47%	8.97%	3.13%	12.04%	7.31%	10.82%	6.90%	9.21%	8.66%	6.77%	4.95%	10.60%	5.03%	11.11%	10.64%	10.16%	7.38%	9.82%	8.28%	7.11%	9.23%	20.18%	14.44%	7.55%	8.78%	7.87%	7.26%	5.40%	7.32%	7.51%	4.67%	1.40%	9.38%	4.35%	10.73%	6.94%	8.91%	8.03%	11.44%	13.79%	6.89%	6.01%	14.50%	7.55%	6.86%	7.64%	10.03%	9.49%	6.98%	12.21%	8.97%	5.00%									
20	Зюганов Геннадий Андреевич	5032	50	11	18	20	83	38	10	140	230	65	7	74	126	98	144	31	171	17	19	45	34	23	18	27	24	15	100	62	111	29	13	19	52	20	32	164	152	112	56	65	326	217	75	294	382	217	133	246	209	187	212	9									
		18.87%	16.18%	14.10%	9.38%	18.52%	15.96%	16.45%	17.24%	19.83%	20.74%	16.29%	6.93%	13.53%	21.11%	12.96%	15.64%	16.58%	30.05%	15.18%	12.10%	17.79%	13.08%	20.18%	20.00%	16.98%	16.22%	11.81%	20.75%	19.68%	8.55%	16.76%	12.15%	13.29%	15.25%	21.74%	13.73%	20.32%	17.59%	24.30%	23.73%	22.41%	20.80%	21.72%	7.88%	21.55%	24.71%	21.81%	22.24%	23.34%	18.24%	23.06%	24.06%	9.00%									
21	Миронов Сергей Михайлович	1363	7	3	2	2	19	13	1	47	75	13	1	22	33	29	38	10	34	4	6	10	10	7	3	2	4	5	24	12	67	5	4	4	29	4	1	43	66	17	18	12	75	45	24	79	109	66	26	66	60	39	66	2									
		5.11%	2.27%	3.85%	1.04%	1.85%	3.65%	5.63%	1.72%	6.66%	6.76%	3.26%	0.99%	4.02%	5.53%	3.84%	4.13%	5.35%	5.98%	3.57%	3.82%	3.95%	3.85%	6.14%	3.33%	1.26%	2.70%	3.94%	4.98%	3.81%	5.16%	2.89%	3.74%	2.80%	8.50%	4.35%	0.43%	5.33%	7.64%	3.69%	7.63%	4.14%	4.79%	4.50%	2.52%	5.79%	7.05%	6.63%	4.35%	6.26%	5.24%	4.81%	7.49%	2.00%									
22	Прохоров Михаил Дмитриевич	1358	17	1	7	2	19	11	1	44	86	19	5	33	26	46	54	7	23	6	5	10	6	5	0	7	5	3	27	11	40	13	2	4	7	4	8	32	31	19	9	11	80	59	53	94	112	62	28	63	72	31	36	2									
		5.09%	5.50%	1.28%	3.65%	1.85%	3.65%	4.76%	1.72%	6.23%	7.75%	4.76%	4.95%	6.03%	4.36%	6.08%	5.86%	3.74%	4.04%	5.36%	3.18%	3.95%	2.31%	4.39%	0.00%	4.40%	3.38%	2.36%	5.60%	3.49%	3.08%	7.51%	1.87%	2.80%	2.05%	4.35%	3.43%	3.97%	3.59%	4.12%	3.81%	3.79%	5.11%	5.91%	5.57%	6.89%	7.24%	6.23%	4.68%	5.98%	6.28%	3.82%	4.09%	2.00%									
23	Путин Владимир Владимирович	16397	213	55	159	70	357	143	41	404	604	266	83	350	372	493	573	120	294	73	114	168	183	56	55	110	102	92	293	209	976	111	82	110	219	57	165	508	526	273	121	160	962	612	652	781	818	566	345	570	718	450	481	82									
		61.50%	68.93%	70.51%	82.81%	64.81%	68.65%	61.90%	70.69%	57.22%	54.46%	66.67%	82.18%	63.99%	62.31%	65.21%	62.21%	64.17%	51.67%	65.18%	72.61%	66.40%	70.38%	49.12%	61.11%	69.18%	68.92%	72.44%	60.79%	66.35%	75.19%	64.16%	76.64%	76.92%	64.22%	61.96%	70.82%	62.95%	60.88%	59.22%	51.27%	55.17%	61.39%	61.26%	68.49%	57.26%	52.91%	56.88%	57.69%	54.08%	62.65%	55.49%	54.60%	82.00%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
