Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Каширская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925					
1	"Число избирателей, внесенных в список"	21430	1474	1461	852	161	1633	709	643	1553	734	424	1681	1349	1700	580	550	202	1326	621	1010	527	689	276	506	527	242					
2	Число полученных избирательных бюллетеней	22000	1510	1510	880	160	1650	730	660	1605	760	434	1675	1398	1735	644	580	214	1392	643	1010	558	693	277	512	535	235					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	10338	859	875	441	87	783	255	203	676	353	178	719	570	754	277	311	93	720	380	405	294	322	165	333	218	67					
5	"Число избирательных бюллетеней, выданных вне помещения"	3798	88	89	124	50	260	246	185	153	173	88	123	146	126	127	134	89	322	121	258	168	239	83	73	206	127					
6	Число погашенных избирательных бюллетеней	7864	563	546	315	23	607	229	272	776	234	168	833	682	855	240	135	32	350	142	347	96	132	29	106	111	41					
7	Число избирательных бюллетеней в переносных ящиках	3797	88	89	124	50	260	246	185	153	173	88	123	146	126	127	134	89	322	121	257	168	239	83	73	206	127					
8	Число бюллетеней в стационарных ящиках для голосования	10335	856	875	441	87	783	255	203	676	353	178	719	570	754	277	311	93	720	380	405	294	322	165	333	218	67					
9	Число недействительных избирательных бюллетеней	178	20	10	4	0	9	3	1	12	1	3	14	9	26	6	7	1	15	7	11	5	0	0	11	3	0					
10	Число действительных избирательных бюллетеней	13954	924	954	561	137	1034	498	387	817	525	263	828	707	854	398	438	181	1027	494	651	457	561	248	395	421	194					
11	Число полученных открепительных  удостоверений	323	21	21	12	2	21	10	9	20	10	8	18	19	24	9	15	13	24	16	14	14	9	4	7	3	0					
12	Число выданных открепительных удостоверений	160	16	13	8	0	9	0	1	13	3	8	3	1	1	6	9	7	22	16	4	14	3	0	2	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	119	11	13	2	3	4	3	5	7	6	5	8	4	5	5	2	0	2	6	9	2	3	2	4	5	3					
14	Число неиспользованных открепительных удостоверений	163	5	8	4	2	12	10	8	7	7	0	15	18	23	3	6	6	2	0	10	0	6	4	5	2	0					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																
18	. Глазьев Сергей Юрьевич	306	37	24	14	0	14	10	9	18	11	4	23	17	18	9	17	3	11	8	14	8	9	2	14	4	8					
		2.17%	3.92%	2.49%	2.48%	0.00%	1.34%	2.00%	2.32%	2.17%	2.09%	1.50%	2.73%	2.37%	2.05%	2.23%	3.82%	1.65%	1.06%	1.60%	2.11%	1.73%	1.60%	0.81%	3.45%	0.94%	4.12%					
19	. Малышкин Олег Александрович	325	14	24	14	2	27	15	12	16	9	5	16	21	21	7	9	7	34	12	13	9	12	9	5	6	6					
		2.30%	1.48%	2.49%	2.48%	1.46%	2.59%	2.99%	3.09%	1.93%	1.71%	1.88%	1.90%	2.93%	2.39%	1.73%	2.02%	3.85%	3.26%	2.40%	1.96%	1.95%	2.14%	3.63%	1.23%	1.42%	3.09%					
20	. Миронов Сергей Михайлович	102	6	9	5	0	6	1	2	8	1	1	11	3	5	3	5	1	8	1	4	7	7	1	2	3	2					
		0.72%	0.64%	0.93%	0.88%	0.00%	0.58%	0.20%	0.52%	0.97%	0.19%	0.38%	1.31%	0.42%	0.57%	0.74%	1.12%	0.55%	0.77%	0.20%	0.60%	1.52%	1.25%	0.40%	0.49%	0.71%	1.03%					
21	. Путин Владимир Владимирович	10085	646	682	417	107	840	313	278	545	342	188	586	516	596	309	324	143	792	337	471	344	428	180	279	294	128					
		71.36%	68.43%	70.75%	73.81%	78.10%	80.54%	62.48%	71.65%	65.74%	65.02%	70.68%	69.60%	72.07%	67.73%	76.49%	72.81%	78.57%	76.01%	67.27%	71.15%	74.46%	76.29%	72.58%	68.72%	69.34%	65.98%					
22	. Хакамада Ирина Муцуовна	226	19	18	7	0	8	10	3	15	5	6	10	14	29	4	11	3	5	17	4	7	10	2	7	7	5					
		1.60%	2.01%	1.87%	1.24%	0.00%	0.77%	2.00%	0.77%	1.81%	0.95%	2.26%	1.19%	1.96%	3.30%	0.99%	2.47%	1.65%	0.48%	3.39%	0.60%	1.52%	1.78%	0.81%	1.72%	1.65%	2.58%					
23	. Харитонов Николай Михайлович	2617	173	163	95	27	119	140	81	197	149	56	157	119	159	60	64	24	168	102	127	74	91	52	82	98	40					
		18.52%	18.33%	16.91%	16.81%	19.71%	11.41%	27.94%	20.88%	23.76%	28.33%	21.05%	18.65%	16.62%	18.07%	14.85%	14.38%	13.19%	16.12%	20.36%	19.18%	16.02%	16.22%	20.97%	20.20%	23.11%	20.62%					
																																
