Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																										
Дата голосования: 04.12.2011																										
																										
Наименование Избирательной комиссии:    Чучковская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755					
1	"Число избирателей, внесенных в список избирателей"	7280	334	811	151	303	149	219	252	87	91	165	263	298	810	208	128	1119	1282	403	207					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	7100	320	840	150	300	160	220	250	85	85	160	275	295	820	205	130	1015	1190	390	210					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	3107	178	276	46	231	82	103	119	37	27	77	108	154	306	98	43	446	520	171	85					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	521	15	60	32	10	9	27	35	15	21	30	29	55	26	31	16	44	32	3	31					
6	Число погашенных избирательных бюллетеней	3472	127	504	72	59	69	90	96	33	37	53	138	86	488	76	71	525	638	216	94					
7	Число избирательных бюллетеней в переносных ящиках для голосования	521	15	60	32	10	9	27	35	15	21	30	29	55	26	31	16	44	32	3	31					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	3106	178	276	46	231	82	103	119	37	27	77	108	154	306	98	43	446	519	171	85					
9	Число недействительных избирательных бюллетеней	56	5	6	1	3	0	0	1	0	1	2	1	4	3	0	0	10	14	4	1					
10	Число действительных избирательных бюллетеней	3571	188	330	77	238	91	130	153	52	47	105	136	205	329	129	59	480	537	170	115					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	190	10	15	5	15	5	10	5	5	5	5	5	10	15	5	5	20	20	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	94	1	8	0	3	3	0	3	1	1	5	1	8	4	1	1	18	18	13	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	85	8	5	4	11	4	4	4	2	2	3	4	10	2	1	1	7	5	4	4					
14	Число погашенных неиспользованных открепительных удостоверений	96	9	7	5	12	2	10	2	4	4	0	4	2	11	4	4	2	2	7	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	561	24	58	9	28	5	17	22	11	5	18	25	27	70	9	16	71	103	25	18					
		15.47%	12.44%	17.26%	11.54%	11.62%	5.49%	13.08%	14.29%	21.15%	10.42%	16.82%	18.25%	12.92%	21.08%	6.98%	27.12%	14.49%	18.69%	14.37%	15.52%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	517	22	39	6	35	6	28	17	7	7	15	25	30	56	22	14	66	71	35	16					
		14.25%	11.40%	11.61%	7.69%	14.52%	6.59%	21.54%	11.04%	13.46%	14.58%	14.02%	18.25%	14.35%	16.87%	17.05%	23.73%	13.47%	12.89%	20.11%	13.79%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	41	0	3	0	2	1	0	0	1	1	0	6	3	4	0	1	9	9	0	1					
		1.13%	0.00%	0.89%	0.00%	0.83%	1.10%	0.00%	0.00%	1.92%	2.08%	0.00%	4.38%	1.44%	1.20%	0.00%	1.69%	1.84%	1.63%	0.00%	0.86%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	839	19	94	29	33	33	39	27	11	15	37	29	69	90	16	6	110	125	41	16					
		23.13%	9.84%	27.98%	37.18%	13.69%	36.26%	30.00%	17.53%	21.15%	31.25%	34.58%	21.17%	33.01%	27.11%	12.40%	10.17%	22.45%	22.69%	23.56%	13.79%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	40	0	0	0	5	0	0	2	0	2	1	1	7	4	1	0	6	7	4	0					
		1.10%	0.00%	0.00%	0.00%	2.07%	0.00%	0.00%	1.30%	0.00%	4.17%	0.93%	0.73%	3.35%	1.20%	0.78%	0.00%	1.22%	1.27%	2.30%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	1564	123	136	33	134	46	46	84	22	17	34	50	68	104	81	22	217	218	65	64					
		43.12%	63.73%	40.48%	42.31%	55.60%	50.55%	35.38%	54.55%	42.31%	35.42%	31.78%	36.50%	32.54%	31.33%	62.79%	37.29%	44.29%	39.56%	37.36%	55.17%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	9	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	4	0	0					
		0.25%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.48%	0.30%	0.00%	0.00%	0.20%	0.73%	0.00%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
