Выборы Президента Российской Федерации																																							
Дата голосования: 18.03.2018																																							
																																							
Наименование Избирательной комиссии:    Няндомская																																							
																																							
Сводная таблица итогов голосования																																							
																																							
	Число участковых избирательных комиссий	28																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	28																																					
																																							
		Сумма	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606									
1	"Число избирателей, включенных в список избирателей"	23124	1589	1087	1477	1679	1995	1276	1458	1289	1303	1045	1399	1010	476	527	305	251	150	674	612	238	144	118	746	1119	507	397	84	169									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19200	1300	850	1250	1400	1700	1050	1100	1050	1100	850	1100	850	400	450	250	220	110	570	550	220	100	100	650	950	450	350	80	150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	215	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	17	0	0	82	21	3	7	33	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11828	798	533	666	941	1200	848	871	711	655	543	611	559	231	149	134	109	73	375	225	95	66	43	345	588	184	145	28	102									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	895	38	25	23	58	71	21	88	38	31	33	69	79	27	11	10	13	10	44	40	16	8	7	30	26	39	32	5	3									
6	Число погашенных избирательных бюллетеней	6262	464	292	561	401	429	181	141	301	414	274	420	212	142	238	106	81	27	151	203	88	23	43	242	336	227	173	47	45									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1110	38	25	23	58	71	21	88	38	31	33	69	79	27	63	10	30	10	44	122	37	11	14	63	26	39	32	5	3									
8	Число бюллетеней в стационарных ящиках для голосования	11828	798	533	666	941	1200	848	871	711	655	543	611	559	231	149	134	109	73	375	225	95	66	43	345	588	184	145	28	102									
9	Число недействительных избирательных бюллетеней	108	7	6	4	7	17	7	7	8	5	4	8	4	3	2	0	2	0	2	1	1	1	0	5	5	0	2	0	0									
10	Число действительных избирательных бюллетеней	12830	829	552	685	992	1254	862	952	741	681	572	672	634	255	210	144	137	83	417	346	131	76	57	403	609	223	175	33	105									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																							
13	Бабурин Сергей Николаевич	79	3	6	5	8	9	5	6	4	2	1	3	6	0	1	1	2	0	2	3	1	0	1	1	3	2	2	0	2									
		0.61%	0.36%	1.08%	0.73%	0.80%	0.71%	0.58%	0.63%	0.53%	0.29%	0.17%	0.44%	0.94%	0.00%	0.47%	0.69%	1.44%	0.00%	0.48%	0.86%	0.76%	0.00%	1.75%	0.25%	0.49%	0.90%	1.13%	0.00%	1.90%									
14	Грудинин Павел Николаевич	1149	87	50	74	96	108	104	105	76	56	46	92	71	24	12	5	8	4	26	15	7	2	1	20	35	6	10	2	7									
		8.88%	10.41%	8.96%	10.74%	9.61%	8.50%	11.97%	10.95%	10.15%	8.16%	7.99%	13.53%	11.13%	9.30%	5.66%	3.47%	5.76%	4.82%	6.21%	4.32%	5.30%	2.60%	1.75%	4.90%	5.70%	2.69%	5.65%	6.06%	6.67%									
