Выборы Президента Российской Федерации																																																													
Дата голосования: 02.03.2008																																																													
																																																													
Наименование Избирательной комиссии:    Ишимская																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
	Число участковых избирательных комиссий	54																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	54																																																											
																																																													
		Сумма	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404					
1	"Число избирателей, включенных в списки избирателей"	25247	613	190	323	230	393	726	571	303	297	187	174	347	308	86	280	332	1239	665	642	145	662	203	919	135	615	775	154	475	127	995	794	216	601	418	725	703	109	463	233	190	1914	1515	333	279	603	846	133	162	162	488	145	227	560	317					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	26350	650	220	345	245	413	755	595	335	350	200	185	370	330	95	290	355	1296	690	660	150	715	220	915	150	629	825	170	500	132	1085	810	225	620	430	750	715	115	475	240	195	1908	1556	365	285	608	870	145	175	180	505	155	230	588	335					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	263	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	22033	581	178	306	219	346	626	377	271	285	168	158	237	280	75	260	321	1084	598	545	126	571	176	771	115	472	704	144	414	102	707	635	207	579	394	684	594	89	412	204	160	1830	1431	316	269	566	740	121	145	138	358	137	224	420	163					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2488	27	10	15	9	38	86	48	30	12	16	12	103	22	10	18	8	128	52	91	18	79	25	119	20	131	59	10	47	22	210	159	7	17	20	28	91	20	46	21	27	46	56	14	7	25	67	11	13	21	125	8	0	44	140					
6	Число погашенных избирательных бюллетеней	1566	42	32	24	17	29	43	31	34	53	16	15	30	28	10	12	26	84	40	24	6	65	19	25	15	26	62	16	39	8	128	16	11	24	16	38	30	6	17	15	8	32	69	35	9	17	63	13	17	21	22	10	6	40	32					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2751	27	10	15	9	38	86	187	30	12	16	12	103	22	10	18	8	128	52	91	18	79	25	119	20	131	59	10	47	22	250	159	7	17	20	28	91	20	46	21	27	46	56	14	7	25	67	11	13	21	125	8	0	128	140					
8	Число бюллетеней в стационарных ящиках для голосования	22032	581	178	306	219	346	626	377	271	285	168	158	237	280	75	260	321	1084	597	545	126	571	176	771	115	472	704	144	414	102	707	635	207	579	394	684	594	89	412	204	160	1830	1431	316	269	566	740	121	145	138	358	137	224	420	163					
9	Число недействительных избирательных бюллетеней	24	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	7	0	0	1	0	0	0	0	0	0	1	0					
10	Число действительных избирательных бюллетеней	24759	608	188	321	228	382	712	564	301	297	184	170	340	302	85	278	327	1209	648	636	144	650	200	890	135	601	763	154	461	124	955	794	214	596	414	712	685	109	457	225	186	1876	1487	323	276	591	806	132	158	159	483	145	224	547	303					
11	Число полученных открепительных  удостоверений	1191	40	30	20	20	20	40	25	25	35	20	15	20	20	10	15	20	65	30	25	7	40	10	30	10	15	47	8	20	5	100	49	10	15	7	18	20	5	20	10	10	24	26	10	10	10	35	15	15	15	15	5	5	30	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1191	40	30	20	20	20	40	25	25	35	20	15	20	20	10	15	20	65	30	25	7	40	10	30	10	15	47	8	20	5	100	49	10	15	7	18	20	5	20	10	10	24	26	10	10	10	35	15	15	15	15	5	5	30	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	292	9	4	2	3	3	7	3	6	6	3	4	3	2	2	4	7	10	8	8	4	7	3	6	2	5	7	2	4	2	11	6	5	13	5	3	7	3	5	4	5	20	12	7	4	6	16	4	2	1	3	1	2	8	3					
