		0.16%	0.19%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.23%	0.00%	0.00%	0.00%	0.00%	0.63%	0.29%	0.86%	0.00%	0.00%	0.00%	0.27%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%									
14	Грудинин Павел Николаевич	514	45	2	2	1	1	3	6	1	38	0	1	0	107	0	1	2	7	7	2	5	0	7	0	4	6	1	5	9	0	4	2	34	1	9	4	0	13	0	3	21	39	2	3	2	10	87	1	1	0	0	2	0	3	10									
		2.35%	8.75%	1.00%	0.82%	0.56%	0.31%	0.52%	1.24%	0.27%	15.83%	0.00%	0.57%	0.00%	10.20%	0.00%	1.25%	0.63%	1.07%	1.06%	1.60%	0.86%	0.00%	0.89%	0.00%	0.79%	0.78%	0.82%	0.91%	2.07%	0.00%	0.78%	0.50%	11.68%	0.15%	1.05%	0.64%	0.00%	2.92%	0.00%	1.88%	1.52%	3.06%	1.04%	1.14%	0.30%	2.69%	15.85%	0.86%	0.67%	0.00%	0.00%	1.24%	0.00%	0.73%	4.74%									
15	Жириновский Владимир Вольфович	579	32	2	2	3	5	5	10	4	27	3	1	6	67	5	1	4	13	14	2	6	1	9	2	6	8	2	6	13	6	6	4	9	9	29	6	2	13	1	2	34	51	2	13	2	15	72	2	2	3	13	3	3	4	14									
		2.65%	6.23%	1.00%	0.82%	1.68%	1.56%	0.87%	2.07%	1.10%	11.25%	1.90%	0.57%	2.20%	6.39%	1.88%	1.25%	1.27%	1.98%	2.12%	1.60%	1.04%	0.52%	1.15%	1.96%	1.19%	1.03%	1.64%	1.09%	2.99%	3.09%	1.18%	0.99%	3.09%	1.32%	3.40%	0.96%	2.35%	2.92%	0.59%	1.25%	2.47%	4.00%	1.04%	4.94%	0.30%	4.03%	13.11%	1.72%	1.34%	2.17%	2.95%	1.86%	1.56%	0.98%	6.64%									
16	Путин Владимир Владимирович	20588	418	196	240	175	314	566	466	360	170	155	172	267	863	261	78	309	629	634	121	568	188	768	99	494	758	119	539	413	188	500	396	245	667	802	617	83	417	169	152	1310	1148	189	245	666	344	361	113	146	134	427	156	189	401	183									
		94.20%	81.32%	98.00%	98.36%	97.77%	98.13%	98.09%	96.68%	98.63%	70.83%	98.10%	98.29%	97.80%	82.27%	98.12%	97.50%	98.10%	96.03%	96.06%	96.80%	98.10%	97.92%	97.96%	97.06%	98.02%	97.93%	97.54%	98.00%	94.94%	96.91%	98.04%	98.51%	84.19%	98.09%	93.91%	98.41%	97.65%	93.71%	99.41%	95.00%	94.99%	90.04%	97.93%	93.16%	99.40%	92.47%	65.76%	97.41%	97.99%	97.10%	97.05%	96.89%	98.44%	97.80%	86.73%									
17	Собчак Ксения Анатольевна	28	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	2	0	1	0	1	7	0	0	1	0	0	0	0	2									
		0.13%	0.97%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.16%	0.00%	0.38%	0.00%	0.27%	1.28%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.95%									
18	Сурайкин Максим Александрович	33	7	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	3	7	0	0	0	1	4	0	0	0	0	0	0	0	1									
		0.15%	1.36%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.15%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.55%	0.00%	0.00%	0.00%	0.27%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%									
19	Титов Борис Юрьевич	27	0	0	0	0	0	1	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	2	3	7	0	1	0	0	3	0	0	0	0	0	0	0	0									
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.15%	0.23%	0.00%	0.00%	0.00%	0.00%	1.25%	0.22%	0.55%	0.00%	0.38%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	10	0	0	0	0	2	0	0	0	0	0	0	0	0									
		0.10%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.78%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
