Выборы Президента Российской Федерации																																																															
Дата голосования: 04.03.2012																																																															
																																																															
Наименование Избирательной комиссии:    Ишимская																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	52																																																													
																																																															
		Сумма	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391									
1	Число избирателей, включенных в список избирателей	24662	594	204	281	224	361	691	582	300	369	180	194	301	1479	321	76	331	631	661	122	649	190	882	105	563	815	163	629	409	204	618	693	747	978	697	103	472	232	178	1472	1817	273	676	345	805	121	164	158	464	146	221	490	281									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	25900	671	233	334	239	385	719	610	311	372	186	203	309	1547	323	85	358	688	667	136	675	204	895	116	604	828	159	644	436	226	637	727	799	1056	722	109	505	232	190	1455	1864	292	668	360	882	145	180	175	496	161	231	542	309									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	212	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	18653	493	160	224	159	293	531	328	215	187	143	167	259	935	276	65	260	509	545	99	518	110	714	86	446	670	150	534	330	160	566	610	551	649	450	67	376	153	143	1230	1332	211	445	232	679	98	132	131	324	103	184	317	104									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3077	62	40	10	27	61	92	75	56	148	25	22	34	202	29	10	51	84	65	20	74	74	128	15	61	97	9	65	43	35	8	36	190	140	88	36	68	69	35	37	39	49	16	5	49	18	22	26	136	43	25	73	155									
6	Число погашенных избирательных бюллетеней	3958	116	33	100	53	31	96	78	40	37	18	14	16	410	18	10	47	95	57	17	83	20	53	15	97	61	0	45	63	31	63	81	58	245	184	6	61	10	12	188	493	32	207	123	154	29	26	18	36	15	22	91	50									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3289	62	40	10	27	61	92	204	56	148	25	22	34	202	29	10	51	84	65	20	74	74	128	15	61	97	9	65	43	35	8	36	190	162	88	36	68	69	35	37	39	49	16	5	49	18	22	26	136	43	25	134	155									
8	Число бюллетеней в стационарных ящиках для голосования	18653	493	160	224	159	293	531	328	215	187	143	167	259	935	276	65	260	509	545	99	518	110	714	86	446	670	150	534	330	160	566	610	551	649	450	67	376	153	143	1230	1332	211	445	232	679	98	132	131	324	103	184	317	104									
9	Число недействительных избирательных бюллетеней	79	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	2	0	0	1	0	0	0	1	0	0	1	2	5	5	0	3	1	1	17	15	0	10	1	3	0	0	0	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	21863	555	200	233	186	354	623	532	271	335	168	189	293	1128	305	75	311	592	610	119	592	182	842	101	506	767	159	599	372	195	574	645	739	806	533	103	441	221	177	1250	1356	260	451	236	725	116	154	157	460	146	209	451	259									
11	Число полученных открепительных  удостоверений	1237	80	30	40	15	25	35	25	15	15	10	10	15	53	9	10	18	39	30	11	45	5	30	10	20	20	5	10	10	10	20	25	50	75	20	5	42	5	5	25	60	15	10	5	65	20	15	15	30	10	10	45	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1233	80	30	40	15	25	35	25	15	15	10	10	15	53	9	10	18	39	30	11	45	5	30	10	20	20	5	10	10	10	20	25	50	75	20	5	42	5	5	23	58	15	10	5	65	20	15	15	30	10	10	45	15									
13	Число избирателей, проголосовавших по открепительным удостоверениям	378	11	8	2	2	6	6	4	6	6	11	3	15	11	2	2	8	10	8	0	16	6	16	2	8	9	4	4	1	3	9	13	6	15	7	3	6	3	2	41	23	6	11	7	7	3	3	4	4	1	2	10	2									
14	Число неиспользованных открепительных удостоверений	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
19	Жириновский Владимир Вольфович	961	8	2	16	2	4	12	16	7	5	4	3	5	114	5	2	8	10	8	1	15	4	18	5	10	13	2	8	5	5	18	56	10	74	10	1	10	19	9	127	143	8	61	23	10	4	5	3	10	3	4	32	4									
		4.38%	1.44%	1.00%	6.84%	1.08%	1.13%	1.93%	3.01%	2.58%	1.49%	2.38%	1.59%	1.71%	10.03%	1.64%	2.67%	2.57%	1.69%	1.31%	0.84%	2.53%	2.17%	2.14%	4.95%	1.97%	1.69%	1.26%	1.34%	1.34%	2.56%	3.14%	8.67%	1.35%	9.12%	1.86%	0.97%	2.25%	8.56%	5.06%	10.02%	10.43%	3.08%	13.23%	9.70%	1.37%	3.45%	3.25%	1.91%	2.17%	2.05%	1.91%	7.10%	1.54%									
20	Зюганов Геннадий Андреевич	1309	15	6	28	3	4	12	31	6	7	3	2	4	164	5	1	5	13	13	3	20	3	13	4	12	30	1	12	12	2	27	72	6	102	30	1	10	32	29	162	212	3	58	36	35	4	8	3	3	2	2	33	5									
		5.97%	2.70%	3.00%	11.97%	1.61%	1.13%	1.93%	5.83%	2.21%	2.09%	1.79%	1.06%	1.37%	14.42%	1.64%	1.33%	1.61%	2.19%	2.13%	2.52%	3.38%	1.63%	1.54%	3.96%	2.37%	3.91%	0.63%	2.00%	3.22%	1.03%	4.70%	11.15%	0.81%	12.58%	5.58%	0.97%	2.25%	14.41%	16.29%	12.79%	15.46%	1.15%	12.58%	15.19%	4.81%	3.45%	5.19%	1.91%	0.65%	1.37%	0.96%	7.32%	1.93%									
21	Миронов Сергей Михайлович	293	3	1	7	1	1	2	4	0	2	0	1	1	37	3	0	2	2	5	1	5	1	7	1	2	7	0	1	1	2	8	10	9	33	3	0	2	7	6	39	38	0	16	4	7	0	0	0	1	0	1	7	2									
		1.34%	0.54%	0.50%	2.99%	0.54%	0.28%	0.32%	0.75%	0.00%	0.60%	0.00%	0.53%	0.34%	3.25%	0.98%	0.00%	0.64%	0.34%	0.82%	0.84%	0.84%	0.54%	0.83%	0.99%	0.39%	0.91%	0.00%	0.17%	0.27%	1.03%	1.39%	1.55%	1.21%	4.07%	0.56%	0.00%	0.45%	3.15%	3.37%	3.08%	2.77%	0.00%	3.47%	1.69%	0.96%	0.00%	0.00%	0.00%	0.22%	0.00%	0.48%	1.55%	0.77%									
22	Прохоров Михаил Дмитриевич	417	1	1	15	1	0	4	1	0	2	1	1	2	42	2	0	2	3	3	1	4	0	3	0	1	17	1	2	1	1	20	41	5	22	4	0	2	2	2	68	90	1	19	11	5	1	0	1	1	0	1	7	2									
		1.90%	0.18%	0.50%	6.41%	0.54%	0.00%	0.64%	0.19%	0.00%	0.60%	0.60%	0.53%	0.68%	3.69%	0.66%	0.00%	0.64%	0.51%	0.49%	0.84%	0.68%	0.00%	0.36%	0.00%	0.20%	2.22%	0.63%	0.33%	0.27%	0.51%	3.48%	6.35%	0.67%	2.71%	0.74%	0.00%	0.45%	0.90%	1.12%	5.37%	6.56%	0.38%	4.12%	4.64%	0.69%	0.86%	0.00%	0.64%	0.22%	0.00%	0.48%	1.55%	0.77%									
23	Путин Владимир Владимирович	18883	528	190	167	179	345	593	480	258	319	160	182	281	771	290	72	294	564	581	113	548	174	801	91	481	700	155	576	353	185	501	466	709	575	486	101	417	161	131	854	873	248	297	162	668	107	141	150	445	141	201	372	246									
		86.06%	95.14%	95.00%	71.37%	96.24%	97.46%	95.18%	90.23%	95.20%	95.22%	95.24%	96.30%	95.90%	67.81%	95.08%	96.00%	94.53%	95.11%	95.25%	94.96%	92.57%	94.57%	95.13%	90.10%	94.87%	91.26%	97.48%	96.16%	94.64%	94.87%	87.28%	72.14%	95.68%	70.90%	90.33%	98.06%	93.92%	72.52%	73.60%	67.40%	63.68%	95.38%	64.43%	68.35%	91.76%	92.24%	91.56%	95.54%	96.74%	96.58%	96.17%	82.48%	94.98%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
