Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Карымская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593					
1	"Число избирателей, внесенных в список избирателей"	25983	208	494	110	2191	238	603	102	195	845	254	258	2600	1747	1436	1562	1671	658	878	399	773	1255	1445	2492	286	610	399	453	936	885					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	25201	234	461	120	2169	237	599	100	181	793	246	252	2574	1623	1417	1488	1648	643	793	392	777	1176	1372	2483	293	580	363	426	876	885					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11731	114	299	78	788	131	278	49	75	468	84	197	1264	755	567	719	661	362	483	184	220	451	503	1255	131	407	219	258	356	375					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1090	20	28	11	50	36	46	8	27	83	86	0	67	35	36	40	42	34	22	42	18	21	30	32	23	59	107	3	27	57					
6	Число погашенных избирательных бюллетеней	12380	100	134	31	1331	70	275	43	79	242	76	55	1243	833	814	729	945	247	288	166	539	704	839	1196	139	114	37	165	493	453					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1090	20	28	11	50	36	46	8	27	83	86	0	67	35	36	40	42	34	22	42	18	21	30	32	23	59	107	3	27	57					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11730	114	299	78	788	131	278	49	75	468	84	197	1263	755	567	719	661	362	483	184	220	451	503	1255	131	407	219	258	356	375					
9	Число недействительных избирательных бюллетеней	198	0	4	0	11	5	5	1	3	6	1	2	24	21	20	14	7	7	9	2	6	2	3	19	0	7	8	4	5	2					
10	Число действительных избирательных бюллетеней	12622	134	323	89	827	162	319	56	99	545	169	195	1306	769	583	745	696	389	496	224	232	470	530	1268	154	459	318	257	378	430					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	279	3	5	3	15	2	5	1	2	10	3	6	20	20	20	20	20	5	10	2	10	15	20	20	5	5	15	5	6	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	143	1	3	0	12	2	4	0	0	8	3	3	15	6	8	9	2	4	3	2	4	10	13	20	0	2	3	1	3	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	146	0	3	0	5	1	3	0	0	1	1	3	25	13	6	15	9	4	3	0	0	5	3	14	0	1	1	20	10	0					
14	Число погашенных неиспользованных открепительных удостоверений	136	2	2	3	3	0	1	1	2	2	0	3	5	14	12	11	18	1	7	0	6	5	7	0	5	3	12	4	3	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
