Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Зольская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67					
1	"Число избирателей, внесенных в список избирателей"	29284	522	1505	1026	378	169	1003	848	1684	1373	738	1446	1175	1384	1756	1556	1803	445	1016	1121	1144	1098	1019	1995	1843	1237					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	29162	522	1505	1026	375	168	982	843	1682	1364	731	1441	1165	1379	1748	1546	1795	443	1013	1117	1138	1092	1019	1993	1840	1235					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	26983	510	1370	945	332	152	922	773	1597	1290	607	1311	1080	1262	1730	1498	1752	402	943	1051	1058	1031	724	1825	1706	1112					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2123	12	133	80	41	15	59	69	83	71	123	128	81	115	15	44	40	39	68	64	78	58	289	166	130	122					
6	Число погашенных избирательных бюллетеней	56	0	2	1	2	1	1	1	2	3	1	2	4	2	3	4	3	2	2	2	2	3	6	2	4	1					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2123	12	133	80	41	15	59	69	83	71	123	128	81	115	15	44	40	39	68	64	78	58	289	166	130	122					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	26983	510	1370	945	332	152	922	773	1597	1290	607	1311	1080	1262	1730	1498	1752	402	943	1051	1058	1031	724	1825	1706	1112					
9	Число недействительных избирательных бюллетеней	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	29104	520	1503	1025	373	167	981	842	1680	1361	730	1439	1161	1377	1745	1542	1792	441	1011	1115	1136	1089	1013	1991	1836	1234					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	96	2	4	3	2	1	3	2	4	4	3	4	4	4	5	5	5	3	4	4	4	4	4	6	6	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	65	0	1	2	0	1	0	1	0	4	2	4	4	4	5	5	5	0	4	4	3	1	2	6	5	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	27	13	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	31	2	3	1	2	0	3	1	4	0	1	0	0	0	0	0	0	3	0	0	1	3	2	0	1	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	32	10	2	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	2	2	0					
		0.11%	1.92%	0.13%	0.00%	0.27%	0.00%	0.10%	0.12%	0.06%	0.07%	0.14%	0.07%	0.09%	0.07%	0.00%	0.06%	0.06%	0.23%	0.10%	0.09%	0.09%	0.09%	0.00%	0.10%	0.11%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	10	2	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0					
		0.03%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.07%	0.00%	0.00%	0.09%	0.07%	0.00%	0.06%	0.00%	0.00%	0.10%	0.00%	0.00%	0.09%	0.00%	0.05%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	18	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	0	1	1	0					
		0.06%	0.19%	0.07%	0.00%	0.27%	0.60%	0.10%	0.12%	0.06%	0.07%	0.00%	0.07%	0.09%	0.07%	0.00%	0.06%	0.00%	0.00%	0.10%	0.09%	0.09%	0.09%	0.00%	0.05%	0.05%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9575	125	491	373	116	49	308	248	561	427	216	433	376	443	509	524	530	159	307	311	412	327	363	752	688	527					
		32.90%	23.95%	32.67%	36.39%	31.10%	29.34%	31.40%	29.45%	33.39%	31.37%	29.59%	30.09%	32.39%	32.17%	29.17%	33.98%	29.58%	36.05%	30.37%	27.89%	36.27%	30.03%	35.83%	37.77%	37.47%	42.71%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	5	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0					
		0.02%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	19452	382	1007	652	254	117	671	592	1114	930	512	1003	781	929	1236	1013	1260	281	701	802	721	757	650	1235	1145	707					
		66.83%	73.18%	66.99%	63.61%	68.10%	70.06%	68.40%	70.31%	66.31%	68.33%	70.14%	69.70%	67.27%	67.47%	70.83%	65.69%	70.31%	63.72%	69.34%	71.93%	63.47%	69.51%	64.17%	62.03%	62.36%	57.29%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	12	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0					
		0.04%	0.00%	0.07%	0.00%	0.27%	0.00%	0.00%	0.00%	0.06%	0.07%	0.14%	0.07%	0.09%	0.07%	0.00%	0.06%	0.06%	0.00%	0.00%	0.00%	0.09%	0.09%	0.00%	0.00%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
