Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Невьянская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546					
1	"Число избирателей, внесенных в список"	35884	2357	2165	2188	2141	2248	2175	1577	1199	986	965	1029	799	1071	114	322	69	2277	2615	2339	651	324	333	1893	365	136	545	128	230	43	569	429	142	650	144	193	473					
2	Число полученных избирательных бюллетеней	32363	2180	1950	2002	2026	2075	2015	1405	1051	880	870	910	700	920	114	300	64	2080	2375	2042	580	295	280	1690	310	131	503	127	195	36	505	355	135	570	137	190	365					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	18779	1051	1091	1273	1196	1316	1228	882	591	345	445	414	368	502	98	149	44	1191	1241	1236	367	170	167	955	236	99	315	75	145	36	282	272	97	404	83	123	292					
5	"Число избирательных бюллетеней, выданных вне помещения"	1089	80	54	46	34	24	25	73	41	76	24	60	47	42	16	14	8	26	41	56	11	18	35	25	11	21	16	16	24	0	54	9	4	17	11	5	25					
6	Число погашенных избирательных бюллетеней	12495	1049	805	683	796	735	762	450	419	459	401	436	285	376	0	137	12	863	1093	750	202	107	78	710	63	11	172	36	26	0	169	74	34	149	43	62	48					
7	Число избирательных бюллетеней в переносных ящиках	1089	80	54	46	34	24	25	73	41	76	24	60	47	42	16	14	8	26	41	56	11	18	35	25	11	21	16	16	24	0	54	9	4	17	11	5	25					
8	Число бюллетеней в стационарных ящиках для голосования	18776	1051	1091	1273	1196	1316	1226	882	591	345	445	414	368	502	98	149	44	1191	1241	1236	367	170	167	955	236	99	315	75	145	36	282	271	97	404	83	123	292					
9	Число недействительных избирательных бюллетеней	271	11	24	5	17	11	12	10	3	1	6	6	5	13	1	4	1	23	29	26	3	1	3	12	5	5	2	1	2	0	9	4	4	9	1	2	0					
10	Число действительных избирательных бюллетеней	19594	1120	1121	1314	1213	1329	1239	945	629	420	463	468	410	531	113	159	51	1194	1253	1266	375	187	199	968	242	115	329	90	167	36	327	276	97	412	93	126	317					
11	Число полученных открепительных  удостоверений	700	40	30	40	40	40	30	20	20	20	20	20	20	20	0	10	10	30	30	40	20	10	10	20	10	10	10	10	10	10	20	10	10	20	10	10	20					
12	Число выданных открепительных удостоверений	159	5	7	13	11	12	18	10	3	0	4	0	1	3	0	0	0	14	7	20	3	0	1	8	0	0	3	0	2	0	1	3	0	6	0	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	226	10	9	9	11	6	4	5	3	4	2	2	3	4	0	1	9	3	7	23	9	4	7	10	3	2	2	0	4	2	6	8	2	1	4	0	47					
14	Число неиспользованных открепительных удостоверений	541	35	23	27	29	28	12	10	17	20	16	20	19	17	0	10	10	16	23	20	17	10	9	12	10	10	7	10	8	10	19	7	10	14	10	8	18					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																											
18	. Глазьев Сергей Юрьевич	667	50	46	55	33	48	59	51	17	11	10	7	19	15	5	4	1	51	40	48	7	5	3	26	6	1	11	4	1	0	4	2	2	12	1	4	8					
		3.36%	4.42%	4.02%	4.17%	2.68%	3.58%	4.72%	5.34%	2.69%	2.61%	2.13%	1.48%	4.58%	2.76%	4.39%	2.45%	1.92%	4.19%	3.12%	3.72%	1.85%	2.66%	1.49%	2.65%	2.43%	0.83%	3.32%	4.40%	0.59%	0.00%	1.19%	0.71%	1.98%	2.85%	1.06%	3.12%	2.52%					
19	. Малышкин Олег Александрович	526	35	28	33	31	39	26	15	25	14	17	13	24	16	1	1	6	34	31	26	1	3	7	28	3	1	21	3	7	0	3	7	7	11	2	4	3					
		2.65%	3.09%	2.45%	2.50%	2.52%	2.91%	2.08%	1.57%	3.96%	3.33%	3.62%	2.74%	5.78%	2.94%	0.88%	0.61%	11.54%	2.79%	2.42%	2.01%	0.26%	1.60%	3.47%	2.86%	1.21%	0.83%	6.34%	3.30%	4.14%	0.00%	0.89%	2.50%	6.93%	2.61%	2.13%	3.12%	0.95%					
20	. Миронов Сергей Михайлович	128	7	9	7	8	15	10	4	3	7	3	2	6	6	1	1	0	5	5	9	1	1	1	4	0	1	3	1	1	0	1	3	0	1	2	0	0					
		0.64%	0.62%	0.79%	0.53%	0.65%	1.12%	0.80%	0.42%	0.47%	1.66%	0.64%	0.42%	1.45%	1.10%	0.88%	0.61%	0.00%	0.41%	0.39%	0.70%	0.26%	0.53%	0.50%	0.41%	0.00%	0.83%	0.91%	1.10%	0.59%	0.00%	0.30%	1.07%	0.00%	0.24%	2.13%	0.00%	0.00%					
21	. Путин Владимир Владимирович	15242	824	853	996	937	997	924	700	470	333	347	384	292	415	95	128	37	955	1017	949	330	150	169	765	209	95	269	69	152	28	289	220	70	347	81	88	258					
		76.73%	72.86%	74.50%	75.51%	76.18%	74.40%	73.86%	73.30%	74.37%	79.10%	73.99%	81.01%	70.36%	76.29%	83.33%	78.53%	71.15%	78.47%	79.33%	73.45%	87.30%	79.79%	83.66%	78.06%	84.62%	79.17%	81.27%	75.82%	89.94%	77.78%	86.01%	78.57%	69.31%	82.42%	86.17%	68.75%	81.39%					
22	. Хакамада Ирина Муцуовна	570	41	35	31	36	48	32	47	23	6	8	11	7	21	0	1	1	21	38	53	9	11	7	16	1	2	8	4	2	2	2	18	5	6	0	3	14					
		2.87%	3.63%	3.06%	2.35%	2.93%	3.58%	2.56%	4.92%	3.64%	1.43%	1.71%	2.32%	1.69%	3.86%	0.00%	0.61%	1.92%	1.73%	2.96%	4.10%	2.38%	5.85%	3.47%	1.63%	0.40%	1.67%	2.42%	4.40%	1.18%	5.56%	0.60%	6.43%	4.95%	1.43%	0.00%	2.34%	4.42%					
23	. Харитонов Николай Михайлович	1943	130	120	145	131	141	157	95	75	43	64	46	50	42	6	13	5	92	84	145	25	15	9	101	20	13	15	9	3	6	24	22	11	29	6	25	26					
		9.78%	11.49%	10.48%	10.99%	10.65%	10.52%	12.55%	9.95%	11.87%	10.21%	13.65%	9.70%	12.05%	7.72%	5.26%	7.98%	9.62%	7.56%	6.55%	11.22%	6.61%	7.98%	4.46%	10.31%	8.10%	10.83%	4.53%	9.89%	1.78%	16.67%	7.14%	7.86%	10.89%	6.89%	6.38%	19.53%	8.20%					
																																											
24	Против всех	518	33	30	47	37	41	31	33	16	6	14	5	12	16	5	11	1	36	38	36	2	2	3	28	3	2	2	0	1	0	4	4	2	6	1	2	8					
		2.61%	2.92%	2.62%	3.56%	3.01%	3.06%	2.48%	3.46%	2.53%	1.43%	2.99%	1.05%	2.89%	2.94%	4.39%	6.75%	1.92%	2.96%	2.96%	2.79%	0.53%	1.06%	1.49%	2.86%	1.21%	1.67%	0.60%	0.00%	0.59%	0.00%	1.19%	1.43%	1.98%	1.43%	1.06%	1.56%	2.52%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
