Выборы Президента Российской Федерации																																																															
Дата голосования: 02.03.2008																																																															
																																																															
Наименование Избирательной комиссии:    Шацкая																																																															
																																																															
Сводная таблица результатов выборов																																																															
																																																															
	Число участковых избирательных комиссий	56																																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	56																																																													
																																																															
		Сумма	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861					
1	"Число избирателей, включенных в списки избирателей"	21683	221	248	424	198	101	92	165	476	263	279	145	82	560	1115	1022	298	99	77	200	339	62	324	217	336	197	258	510	86	458	250	230	107	295	257	100	90	380	225	82	257	258	407	327	223	154	147	206	181	871	1304	1379	1453	1500	1422	540	186					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	21007	220	265	425	200	100	92	160	470	255	280	145	85	560	1080	980	290	98	81	200	345	66	330	210	340	195	255	500	89	465	250	230	107	285	252	100	88	365	220	86	250	250	390	320	220	150	145	205	185	878	1200	1220	1380	1380	1340	550	180					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	11109	107	97	245	106	64	55	93	262	94	173	73	62	266	530	526	161	26	40	102	189	43	171	75	167	85	108	254	62	220	168	145	71	140	155	40	32	203	128	43	134	165	166	120	125	97	81	111	92	413	610	753	876	725	742	267	51					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3399	74	92	70	25	12	21	47	127	122	31	38	15	129	70	79	70	43	34	64	56	13	101	102	81	65	72	80	10	60	45	30	18	81	32	43	39	82	62	29	92	45	131	118	47	14	26	38	58	78	20	81	35	78	69	104	101					
6	Число погашенных избирательных бюллетеней	6499	39	76	110	69	24	16	20	81	39	76	34	8	165	480	375	59	29	7	34	100	10	58	33	92	45	75	166	17	185	37	55	18	64	65	17	17	80	30	14	24	40	93	82	48	39	38	56	35	387	570	386	469	577	529	179	28					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3399	74	92	70	25	12	21	47	127	122	31	38	15	129	70	79	70	43	34	64	56	13	101	102	81	65	72	80	10	60	45	30	18	81	32	43	39	82	62	29	92	45	131	118	47	14	26	38	58	78	20	81	35	78	69	104	101					
8	Число бюллетеней в стационарных ящиках для голосования	11109	107	97	245	106	64	55	93	262	94	173	73	62	266	530	526	161	26	40	102	189	43	171	75	167	85	108	254	62	220	168	145	71	140	155	40	32	203	128	43	134	165	166	120	125	97	81	111	92	413	610	753	876	725	742	267	51					
9	Число недействительных избирательных бюллетеней	130	3	2	4	0	0	0	0	3	0	0	0	0	2	8	10	3	0	1	1	3	0	0	4	2	3	0	0	0	1	1	1	0	2	2	0	0	0	0	0	2	5	4	2	5	1	3	2	1	2	11	14	6	7	8	1	0					
10	Число действительных избирательных бюллетеней	14378	178	187	311	131	76	76	140	386	216	204	111	77	393	592	595	228	69	73	165	242	56	272	173	246	147	180	334	72	279	212	174	89	219	185	83	71	285	190	72	224	205	293	236	167	110	104	147	149	489	619	820	905	796	803	370	152					
11	Число полученных открепительных  удостоверений	569	5	22	10	6	3	3	5	10	7	7	4	4	17	30	20	7	3	3	5	10	3	8	5	10	4	5	10	4	10	5	7	5	7	5	4	3	10	6	3	5	5	10	8	5	4	4	5	8	30	35	35	35	35	35	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	157	0	21	7	0	0	0	0	10	0	1	0	0	4	1	2	1	0	0	0	1	0	1	0	2	0	0	0	0	3	0	3	0	2	5	0	0	2	0	0	0	2	0	2	0	1	0	2	8	6	5	17	22	9	16	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	96	1	0	1	1	0	1	1	11	0	1	0	0	1	4	1	4	3	0	0	1	0	0	0	1	0	0	1	0	0	0	2	1	1	4	0	1	3	2	0	4	2	1	5	2	2	1	1	3	3	2	4	6	4	7	2	0					
14	Число неиспользованных открепительных удостоверений	412	5	1	3	6	3	3	5	0	7	6	4	4	13	29	18	6	3	3	5	9	3	7	5	8	4	5	10	4	7	5	4	5	5	0	4	3	8	6	3	5	3	10	6	5	3	4	3	0	24	30	18	13	26	19	9	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																															
18	Богданов Андрей Владимирович	119	0	1	2	1	0	0	0	3	0	2	0	2	2	2	5	4	0	1	2	5	0	1	2	3	1	2	4	1	5	0	0	0	3	0	3	1	1	2	0	5	2	0	1	0	3	1	1	2	5	4	8	7	7	9	2	1					
		0.82%	0.00%	0.53%	0.63%	0.76%	0.00%	0.00%	0.00%	0.77%	0.00%	0.98%	0.00%	2.60%	0.51%	0.33%	0.83%	1.73%	0.00%	1.35%	1.20%	2.04%	0.00%	0.37%	1.13%	1.21%	0.67%	1.11%	1.20%	1.39%	1.79%	0.00%	0.00%	0.00%	1.36%	0.00%	3.61%	1.41%	0.35%	1.05%	0.00%	2.21%	0.95%	0.00%	0.42%	0.00%	2.70%	0.93%	0.67%	1.33%	1.02%	0.63%	0.96%	0.77%	0.87%	1.11%	0.54%	0.66%					
19	Жириновский Владимир Вольфович	1615	14	17	46	9	9	8	15	35	9	29	9	2	33	85	71	22	2	5	19	50	6	9	15	18	8	25	24	10	26	25	26	15	28	12	3	4	41	24	9	21	27	23	24	6	15	15	7	29	55	80	109	142	110	93	33	9					
		11.13%	7.73%	8.99%	14.60%	6.87%	11.84%	10.53%	10.71%	8.99%	4.17%	14.22%	8.11%	2.60%	8.35%	14.17%	11.74%	9.52%	2.90%	6.76%	11.45%	20.41%	10.71%	3.31%	8.47%	7.26%	5.33%	13.89%	7.19%	13.89%	9.29%	11.74%	14.86%	16.85%	12.67%	6.42%	3.61%	5.63%	14.39%	12.63%	12.50%	9.29%	12.86%	7.74%	10.08%	3.49%	13.51%	14.02%	4.70%	19.33%	11.20%	12.70%	13.07%	15.59%	13.70%	11.47%	8.89%	5.92%					
20	Зюганов Геннадий Андреевич	3282	60	30	48	21	13	10	14	70	57	34	21	12	67	158	135	53	8	8	29	41	14	64	43	42	27	40	82	16	53	55	32	18	53	51	15	18	37	59	20	48	38	60	56	68	11	37	17	37	118	169	217	228	225	212	94	19					
		22.62%	33.15%	15.87%	15.24%	16.03%	17.11%	13.16%	10.00%	17.99%	26.39%	16.67%	18.92%	15.58%	16.96%	26.33%	22.31%	22.94%	11.59%	10.81%	17.47%	16.73%	25.00%	23.53%	24.29%	16.94%	18.00%	22.22%	24.55%	22.22%	18.93%	25.82%	18.29%	20.22%	23.98%	27.27%	18.07%	25.35%	12.98%	31.05%	27.78%	21.24%	18.10%	20.20%	23.53%	39.53%	9.91%	34.58%	11.41%	24.67%	24.03%	26.83%	26.02%	25.03%	28.02%	26.14%	25.34%	12.50%					
21	Медведев Дмитрий Анатольевич	9362	104	139	215	100	54	58	111	278	150	139	81	61	291	347	384	149	59	59	115	146	36	198	113	183	111	113	224	45	195	132	116	56	135	122	62	48	206	105	43	150	138	210	155	93	81	51	122	81	311	366	486	528	454	489	241	123					
		64.53%	57.46%	73.54%	68.25%	76.34%	71.05%	76.32%	79.29%	71.47%	69.44%	68.14%	72.97%	79.22%	73.67%	57.83%	63.47%	64.50%	85.51%	79.73%	69.28%	59.59%	64.29%	72.79%	63.84%	73.79%	74.00%	62.78%	67.07%	62.50%	69.64%	61.97%	66.29%	62.92%	61.09%	65.24%	74.70%	67.61%	72.28%	55.26%	59.72%	66.37%	65.71%	70.71%	65.13%	54.07%	72.97%	47.66%	81.88%	54.00%	63.34%	58.10%	58.27%	57.96%	56.54%	60.30%	64.96%	80.92%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
