Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Калтанская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180					
1	"Число избирателей, внесенных в список избирателей"	26251	1056	1263	1122	1258	1160	1249	1193	1357	1233	1135	1218	1204	1145	1172	1261	812	1831	1809	1898	1875					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	26100	1110	1250	1100	1250	1220	1200	1100	1300	1300	1100	1200	1250	1150	1150	1250	870	1850	1850	1800	1800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	15805	574	872	810	720	526	659	976	831	607	812	892	687	666	657	701	493	1163	1145	926	1088					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1686	178	60	56	84	75	49	39	122	53	71	96	49	75	44	59	53	53	76	271	123					
6	Число погашенных избирательных бюллетеней	8609	358	318	234	446	619	492	85	347	640	217	212	514	409	449	490	324	634	629	603	589					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1686	178	60	56	84	75	49	39	122	53	71	96	49	75	44	59	53	53	76	271	123					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15804	574	872	810	720	526	659	976	831	607	812	892	687	665	657	701	493	1163	1145	926	1088					
9	Число недействительных избирательных бюллетеней	284	10	5	12	12	11	0	28	44	9	9	55	10	0	9	11	16	19	24	0	0					
10	Число действительных избирательных бюллетеней	17206	742	927	854	792	590	708	987	909	651	874	933	726	740	692	749	530	1197	1197	1197	1211					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	442	12	15	17	25	15	17	13	22	16	23	20	15	18	15	16	32	50	45	26	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	442	12	15	17	25	15	17	13	22	16	23	20	15	18	15	16	32	50	45	26	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	402	11	2	12	9	14	28	95	8	16	12	15	12	8	15	7	14	16	15	26	67					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
