Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Воротынская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №521	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №585	УИК №586					
1	"Число избирателей, внесенных в список избирателей"	14222	662	1080	832	841	1250	576	868	141	143	411	189	103	117	60	314	336	372	393	177	75	92	146	877	50	297	220	351	317	324	563	421	175	912	345	48	144					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13780	600	1000	800	800	1200	550	800	130	130	400	200	100	100	70	300	300	400	400	200	70	90	130	900	40	250	180	350	300	300	600	450	200	900	350	40	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9419	335	661	742	758	1003	489	427	106	101	304	161	59	74	46	153	189	254	251	89	55	75	83	469	18	156	151	295	180	179	394	230	120	494	205	33	80					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1378	74	13	10	23	56	34	122	12	20	44	28	20	15	8	59	80	40	22	49	13	0	25	93	17	40	25	44	45	43	96	32	35	39	73	5	24					
6	Число погашенных избирательных бюллетеней	2983	191	326	48	19	141	27	251	12	9	52	11	21	11	16	88	31	106	127	62	2	15	22	338	5	54	4	11	75	78	110	188	45	367	72	2	46					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1378	74	13	10	23	56	34	122	12	20	44	28	20	15	8	59	80	40	22	49	13	0	25	93	17	40	25	44	45	43	96	32	35	39	73	5	24					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9419	335	661	742	758	1003	489	427	106	101	304	161	59	74	46	153	189	254	251	89	55	75	83	469	18	156	151	295	180	179	394	230	120	494	205	33	80					
9	Число недействительных избирательных бюллетеней	93	5	3	6	6	8	2	7	1	1	6	1	1	0	1	0	1	3	8	0	0	0	1	12	0	2	2	1	1	0	1	3	0	9	0	0	1					
10	Число действительных избирательных бюллетеней	10704	404	671	746	775	1051	521	542	117	120	342	188	78	89	53	212	268	291	265	138	68	75	107	550	35	194	174	338	224	222	489	259	155	524	278	38	103					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	276	15	15	20	15	30	15	10	3	3	5	5	3	3	3	5	10	10	5	5	3	3	3	15	3	5	5	5	5	10	8	5	5	10	5	3	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	154	7	10	17	12	25	9	8	0	0	0	4	0	0	3	0	1	7	5	5	0	0	0	13	0	3	1	4	2	1	6	1	5	1	4	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	128	2	4	9	4	4	6	6	2	2	3	1	1	3	3	2	6	1	2	1	4	0	1	11	4	2	0	4	1	6	9	3	3	8	5	4	1					
14	Число погашенных неиспользованных открепительных удостоверений	122	8	5	3	3	5	6	2	3	3	5	1	3	3	0	5	9	3	0	0	3	3	3	2	3	2	4	1	3	9	2	4	0	9	1	3	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	500	13	29	24	59	28	18	22	7	5	20	10	3	8	1	24	3	8	7	16	7	1	11	32	0	19	6	10	7	9	20	13	12	10	21	3	14					
		4.63%	3.18%	4.30%	3.19%	7.55%	2.64%	3.44%	4.01%	5.93%	4.13%	5.75%	5.29%	3.80%	8.99%	1.85%	11.32%	1.12%	2.72%	2.56%	11.59%	10.29%	1.33%	10.19%	5.69%	0.00%	9.69%	3.41%	2.95%	3.11%	4.05%	4.08%	4.96%	7.74%	1.88%	7.55%	7.89%	13.46%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	623	18	35	21	42	75	16	25	8	14	31	15	2	7	3	33	5	22	8	18	3	7	7	37	0	18	7	23	21	10	20	17	8	17	20	2	8					
		5.77%	4.40%	5.19%	2.79%	5.38%	7.08%	3.06%	4.55%	6.78%	11.57%	8.91%	7.94%	2.53%	7.87%	5.56%	15.57%	1.86%	7.48%	2.93%	13.04%	4.41%	9.33%	6.48%	6.58%	0.00%	9.18%	3.98%	6.78%	9.33%	4.50%	4.08%	6.49%	5.16%	3.19%	7.19%	5.26%	7.69%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	55	1	4	7	3	10	4	5	0	1	1	0	0	2	0	0	0	0	0	2	0	0	2	1	0	0	0	1	1	0	1	3	1	3	1	0	1					
		0.51%	0.24%	0.59%	0.93%	0.38%	0.94%	0.76%	0.91%	0.00%	0.83%	0.29%	0.00%	0.00%	2.25%	0.00%	0.00%	0.00%	0.00%	0.00%	1.45%	0.00%	0.00%	1.85%	0.18%	0.00%	0.00%	0.00%	0.29%	0.44%	0.00%	0.20%	1.15%	0.65%	0.56%	0.36%	0.00%	0.96%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3751	179	304	238	210	409	202	140	35	28	96	43	34	18	18	73	67	115	124	46	22	14	31	183	12	53	60	82	87	99	107	99	62	268	131	7	55					
		34.74%	43.77%	45.10%	31.65%	26.89%	38.62%	38.62%	25.50%	29.66%	23.14%	27.59%	22.75%	43.04%	20.22%	33.33%	34.43%	24.91%	39.12%	45.42%	33.33%	32.35%	18.67%	28.70%	32.56%	34.29%	27.04%	34.09%	24.19%	38.67%	44.59%	21.84%	37.79%	40.00%	50.28%	47.12%	18.42%	52.88%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	82	2	1	5	7	21	3	2	0	1	0	0	1	5	1	1	0	7	0	3	0	0	1	2	0	0	1	1	2	0	2	3	0	5	4	1	0					
		0.76%	0.49%	0.15%	0.66%	0.90%	1.98%	0.57%	0.36%	0.00%	0.83%	0.00%	0.00%	1.27%	5.62%	1.85%	0.47%	0.00%	2.38%	0.00%	2.17%	0.00%	0.00%	0.93%	0.36%	0.00%	0.00%	0.57%	0.29%	0.89%	0.00%	0.41%	1.15%	0.00%	0.94%	1.44%	2.63%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5669	190	298	448	453	506	277	348	67	71	193	120	38	48	30	79	193	138	125	53	36	53	55	295	23	102	100	221	106	104	339	121	70	218	101	25	25					
		52.51%	46.45%	44.21%	59.57%	58.00%	47.78%	52.96%	63.39%	56.78%	58.68%	55.46%	63.49%	48.10%	53.93%	55.56%	37.26%	71.75%	46.94%	45.79%	38.41%	52.94%	70.67%	50.93%	52.49%	65.71%	52.04%	56.82%	65.19%	47.11%	46.85%	69.18%	46.18%	45.16%	40.90%	36.33%	65.79%	24.04%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	24	1	0	3	1	2	1	0	0	0	1	0	0	1	0	2	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	3	2	3	0	0	0					
		0.22%	0.24%	0.00%	0.40%	0.13%	0.19%	0.19%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	1.12%	0.00%	0.94%	0.00%	0.34%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.02%	0.00%	0.00%	0.00%	0.00%	0.00%	1.15%	1.29%	0.56%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
