Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Кижингинская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348					
1	"Число избирателей, внесенных в список избирателей"	12101	325	1095	302	163	351	1750	1968	40	79	240	381	103	444	144	186	557	372	283	120	837	523	73	1617	148					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11062	300	1000	320	150	320	1500	1700	40	81	230	364	102	400	125	170	550	350	270	110	830	500	70	1450	130					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7868	173	800	251	123	271	833	843	40	55	193	312	96	267	114	165	510	247	242	102	721	324	68	991	127					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	627	28	43	11	7	31	73	41	0	0	34	31	5	28	11	2	29	33	28	8	80	62	0	39	3					
6	Число погашенных избирательных бюллетеней	2567	99	157	58	20	18	594	816	0	26	3	21	1	105	0	3	11	70	0	0	29	114	2	420	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	627	28	43	11	7	31	73	41	0	0	34	31	5	28	11	2	29	33	28	8	80	62	0	39	3					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7868	173	800	251	123	271	833	843	40	55	193	312	96	267	114	165	510	247	242	102	721	324	68	991	127					
9	Число недействительных избирательных бюллетеней	72	5	17	0	0	1	4	7	0	0	3	0	0	4	1	1	0	7	2	0	7	5	0	8	0					
10	Число действительных избирательных бюллетеней	8423	196	826	262	130	301	902	877	40	55	224	343	101	291	124	166	539	273	268	110	794	381	68	1022	130					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	396	16	35	22	0	10	44	42	3	5	10	12	7	20	8	12	20	15	15	7	25	20	3	35	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	226	1	12	22	0	4	24	29	3	4	10	5	7	5	0	8	20	13	15	7	2	14	2	9	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	71	1	13	1	0	0	16	0	1	1	3	3	2	0	1	2	2	2	0	1	7	3	3	6	3					
14	Число погашенных неиспользованных открепительных удостоверений	170	15	23	0	0	6	20	13	0	1	0	7	0	15	8	4	0	2	0	0	23	6	1	26	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
