12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																		
13	Бабурин Сергей Николаевич	146	2	1	3	3	0	3	3	2	2	1	1	4	3	4	4	3	0	5	4	2	2	1	2	0	0	2	3	2	2	1	1	2	1	3	5	2	2	2	1	3	1	2	2	2	2	4	3	0	2	1	4	5	5	3	2	3	0	0	1	3	0	5	4	0	0	1	1	0	1	2	0									
		0.17%	0.27%	0.14%	0.23%	0.17%	0.00%	0.21%	0.18%	0.10%	0.23%	0.11%	0.06%	0.27%	0.18%	0.27%	0.37%	0.31%	0.00%	0.37%	0.26%	0.19%	0.35%	0.06%	0.20%	0.00%	0.00%	0.17%	0.23%	0.10%	0.17%	0.09%	0.24%	0.15%	0.23%	0.24%	0.31%	0.09%	0.11%	0.14%	0.06%	0.19%	0.12%	0.14%	0.14%	0.10%	0.10%	0.27%	0.21%	0.00%	0.12%	0.07%	0.28%	0.39%	0.29%	0.19%	0.17%	0.17%	0.00%	0.00%	0.08%	0.20%	0.00%	0.27%	0.19%	0.00%	0.00%	0.17%	1.96%	0.00%	0.88%	0.46%	0.00%									
14	Грудинин Павел Николаевич	1821	22	15	31	53	31	36	28	46	19	22	31	28	33	23	20	22	17	28	38	18	13	21	29	28	16	23	38	54	27	20	12	25	15	51	18	29	36	23	49	35	31	14	20	19	36	24	32	22	27	30	36	18	42	49	28	45	18	21	40	42	31	24	11	4	2	18	0	2	3	8	1									
		2.06%	2.94%	2.07%	2.41%	2.93%	2.38%	2.51%	1.69%	2.21%	2.19%	2.46%	1.95%	1.88%	1.94%	1.53%	1.83%	2.24%	1.28%	2.06%	2.51%	1.70%	2.25%	1.29%	2.96%	2.83%	1.11%	1.98%	2.94%	2.63%	2.29%	1.73%	2.87%	1.90%	3.48%	4.10%	1.13%	1.29%	1.89%	1.57%	2.78%	2.24%	3.65%	1.01%	1.37%	0.97%	1.80%	1.62%	2.20%	2.68%	1.68%	2.25%	2.49%	1.42%	2.44%	3.05%	2.38%	2.51%	1.44%	1.83%	3.31%	2.84%	1.90%	1.31%	0.52%	2.47%	1.43%	2.99%	0.00%	6.67%	2.63%	1.83%	2.70%									
15	Жириновский Владимир Вольфович	1507	13	18	15	45	11	24	25	43	12	16	31	24	31	15	16	16	18	26	34	13	16	32	16	13	28	20	14	41	23	18	7	14	4	34	32	24	43	28	24	24	11	31	16	12	32	23	33	13	31	26	23	23	42	41	18	28	27	15	20	20	34	22	45	3	3	9	1	0	1	2	1									
		1.70%	1.74%	2.49%	1.17%	2.49%	0.84%	1.67%	1.51%	2.07%	1.38%	1.79%	1.95%	1.61%	1.82%	0.99%	1.47%	1.63%	1.36%	1.92%	2.25%	1.23%	2.77%	1.97%	1.63%	1.32%	1.94%	1.72%	1.08%	1.99%	1.95%	1.56%	1.67%	1.06%	0.93%	2.74%	2.01%	1.07%	2.26%	1.91%	1.36%	1.54%	1.30%	2.23%	1.10%	0.61%	1.60%	1.55%	2.27%	1.58%	1.92%	1.95%	1.59%	1.81%	2.44%	2.56%	1.53%	1.56%	2.15%	1.31%	1.65%	1.35%	2.08%	1.20%	2.12%	1.85%	2.14%	1.50%	1.96%	0.00%	0.88%	0.46%	2.70%									
16	Путин Владимир Владимирович	82331	675	653	1203	1650	1226	1335	1536	1931	805	819	1485	1397	1591	1432	1024	906	1271	1274	1399	1005	515	1523	905	929	1357	1071	1214	1906	1083	1085	337	1230	342	1128	1495	2149	1774	1380	1648	1462	768	1322	1382	1870	1860	1400	1337	768	1491	1226	1330	1195	1573	1487	1087	1665	1180	1069	1106	1370	1514	1751	2034	141	121	527	48	27	97	405	30									
		93.11%	90.24%	90.32%	93.55%	91.36%	94.16%	92.90%	92.98%	92.79%	92.85%	91.61%	93.63%	93.57%	93.53%	94.96%	93.77%	92.26%	95.71%	93.88%	92.40%	94.90%	89.25%	93.55%	92.25%	94.03%	94.17%	92.09%	93.82%	92.75%	91.78%	93.94%	80.62%	93.47%	79.35%	90.75%	93.97%	95.94%	93.27%	94.33%	93.42%	93.54%	90.46%	94.97%	94.98%	95.80%	93.00%	94.34%	92.02%	93.43%	92.55%	91.77%	91.91%	93.95%	91.56%	92.71%	92.51%	92.91%	94.17%	93.36%	91.48%	92.63%	92.83%	95.53%	95.72%	87.04%	86.43%	87.69%	94.12%	90.00%	85.09%	92.47%	81.08%									
17	Собчак Ксения Анатольевна	1199	16	17	15	30	20	18	24	26	13	12	14	21	21	19	4	15	8	13	15	9	16	25	12	7	18	21	6	21	22	21	39	27	46	7	14	16	21	14	22	20	16	11	20	26	23	19	17	10	29	21	20	19	24	10	25	20	9	14	19	15	27	11	14	6	7	25	0	1	4	8	4									
		1.36%	2.14%	2.35%	1.17%	1.66%	1.54%	1.25%	1.45%	1.25%	1.50%	1.34%	0.88%	1.41%	1.23%	1.26%	0.37%	1.53%	0.60%	0.96%	0.99%	0.85%	2.77%	1.54%	1.22%	0.71%	1.25%	1.81%	0.46%	1.02%	1.86%	1.82%	9.33%	2.05%	10.67%	0.56%	0.88%	0.71%	1.10%	0.96%	1.25%	1.28%	1.88%	0.79%	1.37%	1.33%	1.15%	1.28%	1.17%	1.22%	1.80%	1.57%	1.38%	1.49%	1.40%	0.62%	2.13%	1.12%	0.72%	1.22%	1.57%	1.01%	1.66%	0.60%	0.66%	3.70%	5.00%	4.16%	0.00%	3.33%	3.51%	1.83%	10.81%									
18	Сурайкин Максим Александрович	153	4	1	3	4	2	2	4	5	1	6	1	0	2	0	1	2	2	4	3	3	4	3	1	1	4	3	7	3	3	3	1	0	0	0	3	1	1	1	4	2	2	0	1	2	7	0	2	0	3	2	2	2	3	5	2	5	0	2	3	8	2	1	3	0	0	0	0	0	0	1	0									
		0.17%	0.53%	0.14%	0.23%	0.22%	0.15%	0.14%	0.24%	0.24%	0.12%	0.67%	0.06%	0.00%	0.12%	0.00%	0.09%	0.20%	0.15%	0.29%	0.20%	0.28%	0.69%	0.18%	0.10%	0.10%	0.28%	0.26%	0.54%	0.15%	0.25%	0.26%	0.24%	0.00%	0.00%	0.00%	0.19%	0.04%	0.05%	0.07%	0.23%	0.13%	0.24%	0.00%	0.07%	0.10%	0.35%	0.00%	0.14%	0.00%	0.19%	0.15%	0.14%	0.16%	0.17%	0.31%	0.17%	0.28%	0.00%	0.17%	0.25%	0.54%	0.12%	0.05%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%									
19	Титов Борис Юрьевич	305	1	2	4	7	4	4	6	8	4	1	7	3	4	3	1	1	3	3	8	1	0	6	6	3	7	9	4	10	7	1	2	2	3	1	4	4	3	2	1	6	7	6	3	6	4	3	5	1	7	3	7	5	7	3	2	11	7	9	11	10	8	8	12	1	1	0	0	0	1	1	0									
		0.34%	0.13%	0.28%	0.31%	0.39%	0.31%	0.28%	0.36%	0.38%	0.46%	0.11%	0.44%	0.20%	0.24%	0.20%	0.09%	0.10%	0.23%	0.22%	0.53%	0.09%	0.00%	0.37%	0.61%	0.30%	0.49%	0.77%	0.31%	0.49%	0.59%	0.09%	0.48%	0.15%	0.70%	0.08%	0.25%	0.18%	0.16%	0.14%	0.06%	0.38%	0.82%	0.43%	0.21%	0.31%	0.20%	0.20%	0.34%	0.12%	0.43%	0.22%	0.48%	0.39%	0.41%	0.19%	0.17%	0.61%	0.56%	0.79%	0.91%	0.68%	0.49%	0.44%	0.56%	0.62%	0.71%	0.00%	0.00%	0.00%	0.88%	0.23%	0.00%									
20	Явлинский Григорий Алексеевич	379	4	6	5	6	4	8	10	5	3	4	3	8	3	4	7	9	4	3	4	4	5	6	4	3	4	7	3	7	6	4	10	5	15	7	8	5	14	5	6	5	4	6	4	4	8	5	3	3	10	10	13	2	9	2	8	3	9	8	4	4	1	2	2	5	0	8	1	0	4	4	0									
		0.43%	0.53%	0.83%	0.39%	0.33%	0.31%	0.56%	0.61%	0.24%	0.35%	0.45%	0.19%	0.54%	0.18%	0.27%	0.64%	0.92%	0.30%	0.22%	0.26%	0.38%	0.87%	0.37%	0.41%	0.30%	0.28%	0.60%	0.23%	0.34%	0.51%	0.35%	2.39%	0.38%	3.48%	0.56%	0.50%	0.22%	0.74%	0.34%	0.34%	0.32%	0.47%	0.43%	0.27%	0.20%	0.40%	0.34%	0.21%	0.36%	0.62%	0.75%	0.90%	0.16%	0.52%	0.12%	0.68%	0.17%	0.72%	0.70%	0.33%	0.27%	0.06%	0.11%	0.09%	3.09%	0.00%	1.33%	1.96%	0.00%	3.51%	0.91%	0.00%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
