Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																									
Дата голосования: 04.12.2011																									
																									
"Наименование Избирательной комиссии:    Новокузнецк, Кузнецкая"																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653					
1	"Число избирателей, внесенных в список избирателей"	35452	2200	2012	2028	2120	2232	2220	2001	1962	1226	2244	2240	2303	808	2030	2190	1940	2001	1695					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	33500	2000	2000	2000	2000	2000	2000	2000	2000	1000	2000	2000	2000	1000	2100	2000	1700	2000	1700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	19930	1195	1317	1159	1675	1050	1017	877	713	428	1359	1186	1807	808	608	1087	1393	1307	944					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1132	53	109	50	28	25	125	63	183	77	50	48	53	0	102	54	38	45	29					
6	Число погашенных избирательных бюллетеней	12438	752	574	791	297	925	858	1060	1104	495	591	766	140	192	1390	859	269	648	727					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1132	53	109	50	28	25	125	63	183	77	50	48	53	0	102	54	38	45	29					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19852	1195	1317	1159	1655	1050	1017	877	713	428	1359	1183	1807	808	553	1087	1393	1307	944					
9	Число недействительных избирательных бюллетеней	450	35	34	24	20	26	28	19	13	7	22	39	21	12	5	31	43	52	19					
10	Число действительных избирательных бюллетеней	20534	1213	1392	1185	1663	1049	1114	921	883	498	1387	1192	1839	796	650	1110	1388	1300	954					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1482	70	70	70	70	70	70	70	200	70	70	70	70	0	231	70	70	70	71					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	811	22	34	17	44	31	20	13	117	21	41	70	70	0	225	27	16	26	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	309	9	5	22	19	21	12	13	45	19	13	19	8	44	11	8	12	16	13					
14	Число погашенных неиспользованных открепительных удостоверений	671	48	36	53	26	39	50	57	83	49	29	0	0	0	6	43	54	44	54					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	1	6	1	4	0	1	1	0	1	0	0	2	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2838	199	175	185	230	176	202	120	92	61	165	206	179	30	72	209	161	181	195					
		13.52%	15.95%	12.27%	15.30%	13.67%	16.37%	17.69%	12.77%	10.27%	12.08%	11.71%	16.73%	9.62%	3.71%	10.99%	18.32%	11.25%	13.39%	20.04%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3351	204	181	204	237	221	201	185	145	95	248	257	203	119	115	191	186	205	154					
		15.97%	16.35%	12.69%	16.87%	14.08%	20.56%	17.60%	19.68%	16.18%	18.81%	17.60%	20.88%	10.91%	14.73%	17.56%	16.74%	12.99%	15.16%	15.83%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	265	17	13	19	20	19	17	13	9	5	13	15	15	4	7	14	16	40	9					
		1.26%	1.36%	0.91%	1.57%	1.19%	1.77%	1.49%	1.38%	1.00%	0.99%	0.92%	1.22%	0.81%	0.50%	1.07%	1.23%	1.12%	2.96%	0.92%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2202	179	141	131	150	129	136	113	61	29	176	170	131	7	70	157	122	143	157					
		10.49%	14.34%	9.89%	10.84%	8.91%	12.00%	11.91%	12.02%	6.81%	5.74%	12.49%	13.81%	7.04%	0.87%	10.69%	13.76%	8.53%	10.58%	16.14%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	820	68	49	43	77	48	60	50	25	2	57	65	31	7	17	56	50	64	51					
		3.91%	5.45%	3.44%	3.56%	4.58%	4.47%	5.25%	5.32%	2.79%	0.40%	4.05%	5.28%	1.67%	0.87%	2.60%	4.91%	3.49%	4.73%	5.24%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10917	542	826	601	942	449	488	435	544	305	720	470	1275	627	369	477	849	614	384					
		52.03%	43.43%	57.92%	49.71%	55.97%	41.77%	42.73%	46.28%	60.71%	60.40%	51.10%	38.18%	68.55%	77.60%	56.34%	41.81%	59.33%	45.41%	39.47%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	141	4	7	2	7	7	10	5	7	1	8	9	5	2	0	6	4	53	4					
		0.67%	0.32%	0.49%	0.17%	0.42%	0.65%	0.88%	0.53%	0.78%	0.20%	0.57%	0.73%	0.27%	0.25%	0.00%	0.53%	0.28%	3.92%	0.41%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
