Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Нагорская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795					
1	"Число избирателей, внесенных в списки избирателей"	9591	2078	912	959	239	248	137	192	408	312	96	116	260	317	335	891	421	134	148	263	1125					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	10163	2125	940	990	242	262	155	221	440	330	120	125	263	342	399	915	498	145	155	280	1216					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	6167	1275	612	605	174	115	110	72	219	193	87	68	183	213	219	654	295	119	119	173	662					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1463	201	74	135	16	87	16	89	161	83	5	41	52	61	83	100	98	5	10	10	136					
6	Число погашенных избирательных бюллетеней	2533	649	254	250	52	60	29	60	60	54	28	16	28	68	97	161	105	21	26	97	418					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1463	201	74	135	16	87	16	89	161	83	5	41	52	61	83	100	98	5	10	10	136					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6167	1275	612	605	174	115	110	72	219	193	87	68	183	213	219	654	295	119	119	173	662					
9	Число недействительных избирательных бюллетеней	54	8	3	4	1	1	1	2	6	0	0	0	1	1	6	5	1	6	2	0	6					
10	Число действительных избирательных бюллетеней	7576	1468	683	736	189	201	125	159	374	276	92	109	234	273	296	749	392	118	127	183	792					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	434	52	33	40	9	12	12	20	24	19	15	7	17	14	27	41	32	11	4	7	38					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	433	52	33	40	9	12	12	20	24	19	15	7	17	14	27	41	32	11	4	6	38					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	70	9	6	6	4	1	2	2	2	6	0	1	6	1	4	6	4	0	2	1	7					
14	Число погашенных неиспользованных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	7	4	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	278	56	25	27	6	10	5	5	8	31	10	0	9	11	8	31	4	3	3	1	25					
		3.64%	3.79%	3.64%	3.65%	3.16%	4.95%	3.97%	3.11%	2.11%	11.23%	10.87%	0.00%	3.83%	4.01%	2.65%	4.11%	1.02%	2.42%	2.33%	0.55%	3.13%					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	6	2	3	0	1	1	0	0	0	0	0	0	4	2	2	2	0	0	0	5					
		0.37%	0.41%	0.29%	0.41%	0.00%	0.50%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.46%	0.66%	0.27%	0.51%	0.00%	0.00%	0.00%	0.63%					
20	3.Политическая партия «Демократическая партия России»	10	2	2	0	1	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0					
