Выборы Президента Российской Федерации																																																			
Дата голосования: 18.03.2018																																																			
																																																			
Наименование Избирательной комиссии:    Камышинская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																																	
																																																			
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940									
1	"Число избирателей, включенных в список избирателей"	29198	1379	1041	1014	1184	783	1195	1337	1000	933	558	130	239	580	342	151	687	188	319	817	913	102	576	238	726	333	1039	637	1156	306	1711	306	718	798	2035	359	882	607	114	1048	717									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	28570	1300	950	950	1100	730	1100	1300	950	850	580	130	250	580	350	140	650	200	330	900	970	110	580	220	720	320	950	650	1100	300	1650	300	660	780	2000	360	950	650	140	1050	770									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	15994	781	597	566	574	394	506	699	518	501	408	86	123	330	180	86	403	136	163	493	505	64	387	162	417	159	645	329	319	156	812	176	382	457	1271	184	606	416	85	494	424									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3573	62	62	83	72	27	87	83	58	49	50	30	81	35	23	9	85	19	33	97	132	14	71	22	81	31	77	86	622	21	442	19	61	64	247	85	113	49	17	183	91									
6	Число погашенных избирательных бюллетеней	9003	457	291	301	454	309	507	518	374	300	122	14	46	215	147	45	162	45	134	310	333	32	122	36	222	130	228	235	159	123	396	105	217	259	482	91	231	185	38	373	255									
