Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Лунинская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973					
1	"Число избирателей, внесенных в списки"	18387	403	73	60	1368	403	213	629	209	577	179	618	105	356	309	698	373	102	197	602	358	302	470	1153	1018	952	1179	1154	1269	280	219	851	77	394	111	210	329	103	88	282	114					
2	"Число бюллетеней, полученных участковыми комиссиями"	18454	414	75	59	1368	406	217	641	209	576	180	625	111	363	314	705	377	102	194	610	357	296	468	1176	1001	965	1171	1145	1263	289	223	853	80	381	112	212	329	104	89	278	116					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	11162	260	51	50	928	276	139	361	96	318	131	426	76	247	150	417	227	53	98	348	263	180	248	670	508	474	688	700	763	170	148	537	43	229	87	103	280	67	60	205	87					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1516	44	5	4	117	50	22	67	43	81	16	72	17	28	69	95	28	37	35	28	7	30	70	49	45	39	49	36	25	20	27	41	10	59	10	22	10	20	15	54	20					
6	Число погашенных бюллетеней	5776	110	19	5	323	80	56	213	70	177	33	127	18	88	95	193	122	12	61	234	87	86	150	457	448	452	434	409	475	99	48	275	27	93	15	87	39	17	14	19	9					
7	Число бюллетеней в переносных ящиках для голосования	1516	44	5	4	117	50	22	67	43	81	16	72	17	28	69	95	28	37	35	28	7	30	70	49	45	39	49	36	25	20	27	41	10	59	10	22	10	20	15	54	20					
8	Число бюллетеней в стационарных ящиках для голосования	11162	260	51	50	928	276	139	361	96	318	131	426	76	247	150	417	227	53	98	348	263	180	248	670	508	474	688	700	763	170	148	537	43	229	87	103	280	67	60	205	87					
9	Число недействительных бюллетеней	274	2	0	1	6	11	3	10	7	8	2	11	0	12	12	13	6	0	6	12	3	4	9	14	21	5	9	10	18	3	0	8	2	27	0	4	2	1	0	11	1					
10	Число действительных бюллетеней	12404	302	56	53	1039	315	158	418	132	391	145	487	93	263	207	499	249	90	127	364	267	206	309	705	532	508	728	726	770	187	175	570	51	261	97	121	288	86	75	248	106					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	249	5	1	1	19	5	3	9	3	8	2	8	2	5	4	10	5	1	3	8	5	4	6	16	14	12	16	16	18	4	3	11	1	5	1	3	4	1	1	4	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	76	0	1	0	1	0	0	9	2	1	1	4	0	0	0	4	1	0	0	2	3	1	0	8	5	7	1	12	3	3	1	2	0	1	0	0	2	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	73	0	1	1	4	3	0	3	3	4	0	2	0	1	1	3	2	3	2	1	1	0	0	1	7	0	4	11	2	0	1	2	1	1	1	2	1	0	1	3	0					
14	Число погашенных открепительных удостоверений	173	5	0	1	18	5	3	0	1	7	1	4	2	5	4	6	4	1	3	6	2	3	6	8	9	5	15	4	15	1	2	9	1	4	1	3	2	0	1	4	2					
15	Число открепительных удостоверений выданных ТИК	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	181	10	0	0	10	5	3	9	3	3	0	4	2	4	5	12	4	0	3	5	4	7	6	5	13	6	8	5	11	6	3	7	3	1	1	3	0	1	1	8	0					
		1.42%	3.28%	0.0%	0.0%	0.95%	1.53%	1.86%	2.10%	2.15%	0.75%	0.0%	0.80%	2.15%	1.45%	2.28%	2.34%	1.56%	0.0%	2.25%	1.32%	1.48%	3.33%	1.88%	0.69%	2.35%	1.16%	1.08%	0.67%	1.39%	3.15%	1.71%	1.21%	5.66%	0.34%	1.03%	2.4%	0.0%	1.14%	1.33%	3.08%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	64	2	0	2	4	1	0	3	2	1	0	0	1	3	1	6	4	0	0	2	3	0	1	5	3	3	4	8	2	0	0	3	0	0	0	0	0	0	0	0	0					
		0.50%	0.65%	0.0%	3.70%	0.38%	0.30%	0.0%	0.70%	1.43%	0.25%	0.0%	0.0%	1.07%	1.09%	0.45%	1.17%	1.56%	0.0%	0.0%	0.53%	1.11%	0.0%	0.31%	0.69%	0.54%	0.58%	0.54%	1.08%	0.25%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	400	7	2	1	11	11	2	16	3	9	2	4	0	11	9	11	18	0	4	15	2	3	8	28	26	22	58	49	34	6	0	14	2	4	0	3	0	1	1	3	0					
		3.15%	2.30%	3.57%	1.85%	1.05%	3.37%	1.24%	3.73%	2.15%	2.25%	1.36%	0.80%	0.0%	4.0%	4.10%	2.14%	7.05%	0.0%	3.00%	3.98%	0.74%	1.42%	2.51%	3.89%	4.70%	4.28%	7.86%	6.65%	4.31%	3.15%	0.0%	2.42%	3.77%	1.38%	0.0%	2.4%	0.0%	1.14%	1.33%	1.15%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	143	4	3	0	8	1	0	4	3	4	0	4	0	2	8	11	3	0	4	3	3	2	1	13	6	2	15	13	9	3	0	6	2	2	2	0	2	0	0	0	0					
		1.12%	1.31%	5.35%	0.0%	0.76%	0.30%	0.0%	0.93%	2.15%	1.00%	0.0%	0.80%	0.0%	0.72%	3.65%	2.14%	1.17%	0.0%	3.00%	0.79%	1.11%	0.95%	0.31%	1.80%	1.08%	0.38%	2.03%	1.76%	1.14%	1.57%	0.0%	1.03%	3.77%	0.69%	2.06%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	69	4	1	0	4	4	0	5	1	7	1	3	0	0	1	2	0	0	0	4	1	0	1	0	2	1	3	4	7	1	0	0	1	0	5	3	0	1	1	0	1					
		0.54%	1.31%	1.78%	0.0%	0.38%	1.22%	0.0%	1.16%	0.71%	1.75%	0.68%	0.60%	0.0%	0.0%	0.45%	0.39%	0.0%	0.0%	0.0%	1.06%	0.37%	0.0%	0.31%	0.0%	0.36%	0.19%	0.40%	0.54%	0.88%	0.52%	0.0%	0.0%	1.88%	0.0%	5.15%	2.4%	0.0%	1.14%	1.33%	0.0%	0.93%					
23	"6. ""Объединенная Российская партия ""Русь"""	42	1	0	0	0	4	1	0	1	3	1	0	2	3	1	2	0	0	0	1	0	1	1	1	1	2	2	3	1	3	1	4	0	0	0	1	1	0	0	0	0					
		0.33%	0.32%	0.0%	0.0%	0.0%	1.22%	0.62%	0.0%	0.71%	0.75%	0.68%	0.0%	2.15%	1.09%	0.45%	0.39%	0.0%	0.0%	0.0%	0.26%	0.0%	0.47%	0.31%	0.13%	0.18%	0.38%	0.27%	0.40%	0.12%	1.57%	0.57%	0.69%	0.0%	0.0%	0.0%	0.8%	0.34%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	63	0	0	0	0	0	2	3	1	6	0	6	0	0	1	2	0	0	2	0	2	0	0	5	4	1	12	9	5	1	0	0	0	0	1	0	0	0	0	0	0					
		0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	1.24%	0.70%	0.71%	1.50%	0.0%	1.20%	0.0%	0.0%	0.45%	0.39%	0.0%	0.0%	1.50%	0.0%	0.74%	0.0%	0.0%	0.69%	0.72%	0.19%	1.62%	1.22%	0.63%	0.52%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	20	0	0	0	2	0	0	2	0	1	0	1	0	1	0	2	0	0	0	1	0	0	0	1	2	0	0	1	1	0	0	1	1	1	0	0	0	0	0	2	0					
		0.15%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.46%	0.0%	0.25%	0.0%	0.20%	0.0%	0.36%	0.0%	0.39%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.13%	0.36%	0.0%	0.0%	0.13%	0.12%	0.0%	0.0%	0.17%	1.88%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	1	0	0	3	0	0	2	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	1	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0					
		0.14%	0.32%	0.0%	0.0%	0.28%	0.0%	0.0%	0.46%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.18%	0.19%	0.40%	0.13%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	416	10	0	1	25	11	3	27	3	28	8	17	11	26	1	25	9	4	4	7	1	3	1	41	8	14	19	16	11	7	11	16	1	5	7	3	5	1	6	18	2					
		3.28%	3.28%	0.0%	1.85%	2.39%	3.37%	1.86%	6.30%	2.15%	7.01%	5.44%	3.41%	11.82%	9.45%	0.45%	4.88%	3.52%	4.44%	3.00%	1.86%	0.37%	1.42%	0.31%	5.70%	1.44%	2.72%	2.57%	2.17%	1.39%	3.68%	6.28%	2.76%	1.88%	1.73%	7.21%	2.4%	1.72%	1.14%	8.0%	6.94%	1.86%					
28	"11. ""Истинные патриоты России"""	16	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	2	4	0	1	0	0	0	0	0	0	0	3	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.20%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.38%	0.54%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	69	2	0	0	4	4	0	3	0	5	0	2	0	0	2	3	1	0	3	4	0	0	7	1	2	4	6	5	2	2	0	2	1	0	0	1	2	0	0	1	0					
