Выборы Президента Российской Федерации																																																												
Дата голосования: 18.03.2018																																																												
																																																												
Наименование Избирательной комиссии:    Топкинская																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	49																																																										
																																																												
		Сумма	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529									
1	"Число избирателей, включенных в список избирателей"	35582	1615	1675	1410	1559	1640	1635	1748	1605	1376	1489	1441	1473	1425	1473	1507	1328	451	65	335	152	115	443	225	142	95	602	215	136	960	235	645	124	277	101	624	111	546	1041	559	257	117	569	177	588	261	448	138	244	185									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	35820	1600	1700	1450	1600	1650	1650	1800	1650	1350	1450	1450	1500	1400	1500	1500	1350	450	60	340	160	110	450	220	140	90	610	220	130	980	240	660	120	270	90	650	100	550	1080	550	260	110	550	180	600	260	450	120	240	180									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	29647	1353	1420	928	1265	1309	1431	1211	1381	1190	1009	931	1281	1132	1147	1301	1232	403	59	324	135	107	394	173	128	87	559	199	115	855	213	547	110	254	81	584	85	508	978	493	247	94	527	165	547	242	424	105	220	164									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1130	41	54	18	23	31	17	24	48	21	24	29	45	36	30	24	56	34	0	8	14	0	36	40	12	3	20	7	13	66	17	26	9	16	6	21	12	29	43	40	7	16	20	5	29	9	15	15	11	10									
6	Число погашенных избирательных бюллетеней	5043	206	226	504	312	310	202	565	221	139	417	490	174	232	323	175	62	13	1	8	11	3	20	7	0	0	31	14	2	59	10	87	1	0	3	45	3	13	59	17	6	0	3	10	24	9	11	0	9	6									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1130	41	54	18	23	31	17	24	48	21	24	29	45	36	30	24	56	34	0	8	14	0	36	40	12	3	20	7	13	66	17	26	9	16	6	21	12	29	43	40	7	16	20	5	29	9	15	15	11	10									
8	Число бюллетеней в стационарных ящиках для голосования	29623	1353	1420	928	1265	1309	1431	1187	1381	1190	1009	931	1281	1132	1147	1301	1232	403	59	324	135	107	394	173	128	87	559	199	115	855	213	547	110	254	81	584	85	508	978	493	247	94	527	165	547	242	424	105	220	164									
9	Число недействительных избирательных бюллетеней	228	18	4	16	3	3	13	34	3	4	33	20	3	4	23	6	4	5	0	0	0	0	0	0	0	0	2	0	0	5	0	3	0	0	0	0	1	9	0	0	0	0	0	0	2	0	4	0	3	3									
10	Число действительных избирательных бюллетеней	30525	1376	1470	930	1285	1337	1435	1177	1426	1207	1000	940	1323	1164	1154	1319	1284	432	59	332	149	107	430	213	140	90	577	206	128	916	230	570	119	270	87	605	96	528	1021	533	254	110	547	170	574	251	435	120	228	171									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																												
13	Бабурин Сергей Николаевич	148	3	8	7	6	6	7	9	5	6	8	5	7	6	9	7	8	3	0	1	1	0	2	0	0	0	1	1	0	4	2	2	1	2	1	1	0	2	0	3	2	0	2	1	1	2	3	1	1	1									
		0.48%	0.22%	0.54%	0.74%	0.47%	0.45%	0.48%	0.74%	0.35%	0.50%	0.77%	0.52%	0.53%	0.51%	0.76%	0.53%	0.62%	0.69%	0.00%	0.30%	0.67%	0.00%	0.47%	0.00%	0.00%	0.00%	0.17%	0.49%	0.00%	0.43%	0.87%	0.35%	0.84%	0.74%	1.15%	0.17%	0.00%	0.37%	0.00%	0.56%	0.79%	0.00%	0.37%	0.59%	0.17%	0.80%	0.68%	0.83%	0.43%	0.57%									
14	Грудинин Павел Николаевич	1764	44	42	174	31	43	43	190	36	35	237	187	45	25	155	45	43	7	2	20	3	2	16	6	3	2	20	3	6	25	4	61	3	6	2	17	9	12	66	11	6	3	15	4	17	8	16	2	8	4									
		5.74%	3.16%	2.85%	18.39%	2.41%	3.21%	2.97%	15.69%	2.52%	2.89%	22.94%	19.48%	3.39%	2.14%	13.17%	3.40%	3.34%	1.60%	3.39%	6.02%	2.01%	1.87%	3.72%	2.82%	2.14%	2.22%	3.45%	1.46%	4.69%	2.71%	1.74%	10.65%	2.52%	2.22%	2.30%	2.81%	9.28%	2.23%	6.46%	2.06%	2.36%	2.73%	2.74%	2.35%	2.95%	3.19%	3.64%	1.67%	3.46%	2.30%									
