Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Ярцевская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824					
1	"Число избирателей, включенных в списки избирателей"	50178	1389	1309	1610	1748	1702	1220	2126	1117	2590	2657	1707	1973	539	346	1791	1987	1514	2139	2306	1424	566	549	714	1784	1720	1383	1090	1781	650	400	1346	170	186	222	1024	606	469	428	633	380	883					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	50252	1386	1307	1607	1728	1712	1221	2158	1129	2586	2649	1707	1977	529	346	1794	1987	1515	2138	2314	1422	563	550	713	1776	1720	1393	1091	1791	640	412	1346	168	186	229	1032	608	477	430	644	390	881					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	23023	601	571	662	840	856	567	971	427	1072	1213	814	887	337	136	796	896	521	1072	1037	633	268	270	349	830	862	686	603	491	240	287	510	106	119	127	550	217	318	147	504	172	458					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2729	114	49	110	56	46	53	111	69	19	28	30	33	89	24	21	17	18	24	43	49	42	48	47	60	48	46	20	122	158	25	269	30	37	69	60	179	52	96	77	136	105					
6	Число погашенных избирательных бюллетеней	24500	671	687	835	832	810	601	1076	633	1495	1408	863	1057	103	186	977	1074	976	1042	1234	740	253	232	317	886	810	661	468	1178	242	100	567	32	30	33	422	212	107	187	63	82	318					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2729	114	49	110	56	46	53	111	69	19	28	30	33	89	24	21	17	18	24	43	49	42	48	47	60	48	46	20	122	158	25	269	30	37	69	60	179	52	96	77	136	105					
8	Число бюллетеней в стационарных ящиках для голосования	23022	601	571	662	840	856	567	971	427	1072	1213	814	887	337	136	796	896	521	1072	1037	633	268	270	348	830	862	686	603	491	240	287	510	106	119	127	550	217	318	147	504	172	458					
9	Число недействительных избирательных бюллетеней	248	8	5	5	16	9	4	14	1	10	13	8	12	11	4	10	7	6	18	14	8	3	2	3	6	8	6	4	5	5	0	4	0	1	1	2	6	2	1	1	0	5					
10	Число действительных избирательных бюллетеней	25503	707	615	767	880	893	616	1068	495	1081	1228	836	908	415	156	807	906	533	1078	1066	674	307	316	392	884	902	726	619	608	393	312	775	136	155	195	608	390	368	242	580	308	558					
11	Число полученных открепительных  удостоверений	638	10	15	11	11	13	17	20	9	15	20	16	19	5	0	31	21	9	20	21	16	5	5	6	11	17	17	3	9	6	17	63	5	5	27	14	12	37	5	33	15	27					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	530	5	13	10	11	7	13	11	4	9	19	14	15	3	0	24	20	9	15	18	13	1	1	4	10	13	13	3	7	3	17	57	2	3	24	14	12	37	2	33	15	26					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	253	6	3	9	14	5	9	9	4	9	11	14	11	12	0	12	7	4	5	7	10	0	0	3	15	11	4	2	8	9	3	5	2	0	5	3	5	8	2	3	0	4					
14	Число неиспользованных открепительных удостоверений	108	5	2	1	0	6	4	9	5	6	1	2	4	2	0	7	1	0	5	3	3	4	4	2	1	4	4	0	2	3	0	6	3	2	3	0	0	0	3	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	15	0	0	0	0	1	0	2	2	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	278	26	4	2	5	5	7	9	2	18	16	14	4	8	1	14	8	9	8	15	5	3	5	4	11	8	21	5	4	5	1	8	1	2	1	1	2	7	1	6	0	2					
