Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Саткинская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239									
1	Число избирателей, включенных в список избирателей	64766	2180	506	966	2418	294	2010	1960	2374	890	1386	928	1069	872	1059	1305	1410	674	1367	713	1396	1300	1864	2699	2503	432	347	308	1742	945	1159	351	1909	854	1165	2410	1182	731	254	769	623	238	142	2232	1484	2286	2330	1250	1342	977	882	550	1230	281	218									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	52200	1850	450	750	2000	300	1550	1700	2000	750	1100	750	850	650	850	950	1150	550	1050	550	1100	1050	1500	1750	2400	350	300	250	1400	750	950	300	1550	650	900	2000	950	600	200	650	500	200	100	1800	1150	1800	1850	1000	1100	750	700	450	1000	250	150									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	37564	1348	235	511	928	158	1360	1585	1586	606	942	622	657	562	653	674	958	434	721	323	861	866	1130	1682	1549	255	190	145	827	298	422	191	964	450	500	1541	696	318	115	393	275	103	67	1257	994	1438	1450	703	815	649	562	277	473	166	79									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3449	140	89	70	315	24	17	40	36	62	69	41	38	74	62	78	74	31	67	145	22	13	43	22	10	54	75	73	79	23	106	38	73	49	180	176	78	218	31	71	22	33	5	24	30	38	55	15	73	31	37	66	77	25	12									
6	Число погашенных избирательных бюллетеней	11185	362	126	169	757	118	173	75	378	82	89	87	155	14	135	198	117	85	262	82	217	171	327	46	841	41	35	32	494	429	422	70	513	151	220	283	176	64	54	186	203	64	28	519	126	324	345	282	212	70	101	107	450	59	59									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3448	140	89	70	315	24	17	40	36	62	69	41	38	74	62	77	74	31	67	145	22	13	43	22	10	54	75	73	79	23	106	38	73	49	180	176	78	218	31	71	22	33	5	24	30	38	55	15	73	31	37	66	77	25	12									
8	Число бюллетеней в стационарных ящиках для голосования	37485	1348	235	511	928	158	1360	1585	1586	606	942	622	657	562	651	674	958	434	721	323	861	866	1087	1682	1549	255	190	145	827	298	422	191	958	446	500	1541	696	318	115	393	275	103	67	1233	994	1438	1450	703	815	649	562	277	473	166	79									
9	Число недействительных избирательных бюллетеней	516	17	9	7	17	6	21	27	27	15	16	9	12	8	0	0	17	4	0	6	9	13	0	31	0	6	1	0	27	4	16	1	0	0	6	0	3	34	2	0	3	3	1	21	0	28	18	16	12	0	13	8	14	5	3									
10	Число действительных избирательных бюллетеней	40417	1471	315	574	1226	176	1356	1598	1595	653	995	654	683	628	713	751	1015	461	788	462	874	866	1130	1673	1559	303	264	218	879	317	512	228	1031	495	674	1717	771	502	144	464	294	133	71	1236	1024	1448	1487	702	876	680	586	335	536	186	88									
11	Число полученных открепительных  удостоверений	1774	80	50	10	122	50	60	72	100	42	10	23	23	8	33	25	80	35	29	8	16	66	28	65	85	28	26	23	12	5	35	10	61	63	30	58	40	8	23	10	5	5	5	40	10	20	20	32	14	8	18	6	13	14	12									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1741	80	50	10	122	48	60	72	100	42	5	23	23	8	32	25	74	35	28	6	16	65	28	65	85	26	26	21	12	3	35	10	61	63	30	53	40	8	21	10	5	5	5	40	10	20	20	32	14	8	16	6	13	14	12									
