Выборы Президента Российской Федерации																																																																					
Дата голосования: 18.03.2018																																																																					
																																																																					
Наименование Избирательной комиссии:    Саткинская																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	58																																																																			
																																																																					
		Сумма	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №2353	УИК №2354									
1	"Число избирателей, включенных в список избирателей"	57882	1399	505	1436	1534	304	1658	1689	2162	1335	1259	858	926	836	579	1545	1462	598	1020	504	1373	1488	1575	1409	1513	357	285	307	616	1536	996	1012	266	1703	774	984	2418	705	429	270	506	684	250	212	116	1904	1868	1721	2188	1360	759	814	737	251	1052	175	122	725	813									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	50437	1190	400	1230	1555	260	1460	1440	1850	1190	1050	720	780	700	470	1320	1170	500	710	420	1180	1270	1360	1230	1410	352	292	307	458	1310	850	850	230	1480	660	850	2469	600	421	230	502	695	220	180	120	1670	1630	1410	1900	1160	610	680	630	220	930	160	116	650	730									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	37711	910	338	875	950	182	1149	1095	1295	1116	847	559	566	513	390	928	1002	467	517	371	891	976	974	981	1051	310	183	195	401	847	403	452	190	1017	512	451	2065	501	331	207	435	549	169	100	69	1036	1479	1052	1219	890	486	565	560	167	639	118	65	503	602									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2715	70	28	42	440	9	32	23	36	40	38	23	23	27	23	40	40	23	191	22	19	44	46	28	10	25	59	58	6	125	55	59	31	36	29	99	161	28	56	18	31	44	8	33	4	40	28	79	58	24	45	25	39	22	17	14	27	8	7									
6	Число погашенных избирательных бюллетеней	10011	210	34	313	165	69	279	322	519	34	165	138	191	160	57	352	128	10	2	27	270	250	340	221	349	17	50	54	51	338	392	339	9	427	119	300	243	71	34	5	36	102	43	47	47	594	123	279	623	246	79	90	31	31	274	28	24	139	121									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2715	70	28	42	440	9	32	23	36	40	38	23	23	27	23	40	40	23	191	22	19	44	46	28	10	25	59	58	6	125	55	59	31	36	29	99	161	28	56	18	31	44	8	33	4	40	28	79	58	24	45	25	39	22	17	14	27	8	7									
8	Число бюллетеней в стационарных ящиках для голосования	37709	910	338	875	950	182	1149	1095	1295	1116	847	559	566	513	390	928	1002	467	516	371	890	976	974	981	1051	310	183	195	401	847	403	452	190	1017	512	451	2065	501	331	207	435	549	169	100	69	1036	1479	1052	1219	890	486	565	560	167	639	118	65	503	602									
9	Число недействительных избирательных бюллетеней	779	18	4	42	21	3	22	24	28	3	19	11	13	15	12	13	18	11	8	10	13	20	13	19	25	7	0	2	9	21	12	10	6	30	11	3	36	11	15	4	3	2	0	0	0	27	19	24	35	17	10	10	10	1	36	5	0	9	9									
10	Число действительных избирательных бюллетеней	39645	962	362	875	1369	188	1159	1094	1303	1153	866	571	576	525	401	955	1024	479	699	383	896	1000	1007	990	1036	328	242	251	398	951	446	501	215	1023	530	547	2190	518	372	221	463	591	177	133	73	1049	1488	1107	1242	897	521	580	589	188	620	127	92	502	600									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																					
13	Бабурин Сергей Николаевич	300	7	0	4	10	2	14	12	12	1	3	4	2	6	6	8	14	8	2	4	7	9	12	4	11	1	1	2	6	4	4	6	1	10	3	5	13	5	2	1	4	0	1	0	0	6	8	10	12	5	5	2	2	0	6	1	0	5	7									
