Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
Наименование Избирательной комиссии:    Амурская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437					
1	"Число избирателей, включенных в списки избирателей"	51326	1737	1761	1683	1465	1245	1382	1553	1434	1594	1490	1500	1898	1759	1605	2049	1888	1737	2018	2022	1663	203	439	2063	1408	1067	1293	1442	1815	569	208	1203	261	65	1511	318	873	276	740	57	1542	264	117	109					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	45170	1500	1500	1500	1300	1000	1200	1300	1300	1500	1200	1200	1700	1500	1400	1700	1600	1500	1700	1700	1500	230	400	1700	1300	1000	1300	1200	1500	600	230	1100	250	60	1500	300	800	300	700	60	1400	250	100	90					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	34082	1216	1247	1159	855	836	957	1127	942	1111	981	866	1259	1179	1094	1330	1228	1148	1327	1377	1097	203	318	1263	918	735	880	862	1090	527	199	674	232	57	918	263	506	247	392	56	1032	195	91	88					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1977	34	25	74	64	33	48	43	55	47	16	98	52	39	45	45	27	41	19	17	28	0	6	192	17	10	28	92	33	0	6	81	7	0	163	20	206	17	65	0	176	0	8	0					
6	Число погашенных избирательных бюллетеней	9111	250	228	267	381	131	195	130	303	342	203	236	389	282	261	325	345	311	354	306	375	27	76	245	365	255	392	246	377	73	25	345	11	3	419	17	88	36	243	4	192	55	1	2					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1977	34	25	74	64	33	48	43	55	47	16	98	52	39	45	45	27	41	19	17	28	0	6	192	17	10	28	92	33	0	6	81	7	0	163	20	206	17	65	0	176	0	8	0					
8	Число бюллетеней в стационарных ящиках для голосования	34063	1216	1246	1159	855	836	957	1118	942	1111	981	866	1259	1179	1093	1329	1228	1146	1327	1377	1095	203	318	1263	918	735	880	862	1089	527	199	674	232	57	918	263	506	247	392	56	1030	195	91	88					
9	Число недействительных избирательных бюллетеней	408	18	6	23	12	12	12	8	12	11	13	16	18	16	8	23	9	10	25	17	13	4	1	14	12	8	16	9	11	8	0	7	3	0	8	0	5	1	4	1	12	2	0	0					
10	Число действительных избирательных бюллетеней	35632	1232	1265	1210	907	857	993	1153	985	1147	984	948	1293	1202	1130	1351	1246	1177	1321	1377	1110	199	323	1441	923	737	892	945	1111	519	205	748	236	57	1073	283	707	263	453	55	1194	193	99	88					
11	Число полученных открепительных  удостоверений	999	28	41	30	25	20	26	30	20	34	25	20	28	35	35	38	31	26	46	50	34	0	33	15	20	15	18	20	18	10	10	35	18	2	75	18	8	22	10	5	15	5	5	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	908	27	40	29	21	17	23	27	18	33	21	17	24	30	29	37	28	23	44	50	32	0	32	13	17	15	13	18	18	9	7	33	18	1	74	18	8	22	9	0	11	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	454	16	16	19	13	18	12	14	16	19	6	10	18	14	15	9	10	24	11	20	15	8	9	8	8	5	6	6	6	5	5	8	6	2	9	7	23	5	5	5	16	4	3	0					
14	Число неиспользованных открепительных удостоверений	91	1	1	1	4	3	3	3	2	1	4	3	4	5	6	1	3	3	2	0	2	0	1	2	3	0	5	2	0	1	3	2	0	1	1	0	0	0	1	5	4	4	4	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	82	8	13	5	5	1	4	5	2	5	1	1	4	2	5	2	2	2	3	0	3	0	3	0	0	0	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	533	28	27	16	15	14	14	17	14	17	11	6	29	18	16	31	29	28	23	37	22	4	2	14	5	17	9	4	9	4	1	4	4	0	11	6	6	2	4	1	11	2	0	1					
		1.48%	2.24%	2.12%	1.30%	1.63%	1.61%	1.39%	1.46%	1.40%	1.47%	1.10%	0.62%	2.21%	1.48%	1.41%	2.26%	2.31%	2.36%	1.71%	2.65%	1.96%	1.97%	0.62%	0.96%	0.53%	2.28%	0.99%	0.42%	0.80%	0.76%	0.49%	0.53%	1.67%	0.00%	1.02%	2.12%	0.84%	0.76%	0.88%	1.79%	0.91%	1.03%	0.00%	1.14%					
19	Жириновский Владимир Вольфович	4677	131	158	151	107	107	102	114	89	103	131	153	144	165	169	177	203	162	179	244	151	26	58	251	102	81	115	94	149	73	13	89	37	13	146	21	96	38	67	9	166	41	29	23					
		12.98%	10.48%	12.43%	12.25%	11.64%	12.31%	10.15%	9.82%	8.93%	8.89%	13.14%	15.87%	10.98%	13.55%	14.85%	12.88%	16.18%	13.65%	13.30%	17.50%	13.45%	12.81%	17.90%	17.25%	10.91%	10.87%	12.67%	9.85%	13.28%	13.85%	6.34%	11.79%	15.48%	22.81%	13.51%	7.42%	13.48%	14.39%	14.66%	16.07%	13.76%	21.03%	29.29%	26.14%					
20	Зюганов Геннадий Андреевич	7720	312	301	276	279	215	284	313	256	301	214	207	316	320	264	309	252	237	260	257	214	47	69	256	180	152	180	203	241	72	17	147	41	12	219	42	72	25	131	1	181	24	13	8					
		21.42%	24.96%	23.68%	22.38%	30.36%	24.74%	28.26%	26.96%	25.68%	25.99%	21.46%	21.47%	24.10%	26.27%	23.20%	22.49%	20.08%	19.97%	19.32%	18.44%	19.06%	23.15%	21.30%	17.59%	19.25%	20.40%	19.82%	21.28%	21.48%	13.66%	8.29%	19.47%	17.15%	21.05%	20.26%	14.84%	10.11%	9.47%	28.67%	1.79%	15.01%	12.31%	13.13%	9.09%					
