Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
"Наименование Избирательной комиссии:    Красноярск, Железнодорожная"																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №2281					
1	"Число избирателей, внесенных в список избирателей"	69465	2027	2543	1241	1997	1774	1434	1900	1915	2204	2265	2093	2688	2020	2612	2676	2582	2123	2304	2198	2394	2500	2315	2676	2670	2255	2153	2344	2467	1372	2234	1394	1960	135					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	68150	1950	2300	1200	1950	1700	1350	1800	1800	2200	2100	2050	2650	2100	2550	2500	2550	2100	2300	2150	2300	2450	2300	2650	2600	2250	2150	2350	2400	1350	2200	1600	1950	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	34636	681	1147	723	1113	998	670	1153	1019	1002	1081	1077	1350	929	1187	1062	882	1021	1314	1194	1236	1161	1173	1305	1309	1242	1169	1303	1181	491	1088	1159	1082	134					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1260	17	73	27	22	30	60	42	31	41	27	28	33	32	74	54	26	36	26	24	27	51	20	30	25	18	25	20	32	22	25	235	26	1					
6	Число погашенных избирательных бюллетеней	32254	1252	1080	450	815	672	620	605	750	1157	992	945	1267	1139	1289	1384	1642	1043	960	932	1037	1238	1107	1315	1266	990	956	1027	1187	837	1087	206	842	165					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1258	17	73	27	22	30	58	42	31	41	27	28	33	32	74	54	26	36	26	24	27	51	20	30	25	18	25	20	32	22	25	235	26	1					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	34564	681	1146	721	1113	998	670	1148	1019	997	1080	1077	1350	929	1187	1062	881	1016	1310	1194	1228	1157	1172	1303	1309	1242	1169	1303	1181	464	1088	1157	1078	134					
9	Число недействительных избирательных бюллетеней	612	10	17	7	19	14	13	9	19	21	22	22	26	21	31	13	10	23	29	26	12	41	15	29	20	18	14	25	10	5	15	42	13	1					
10	Число действительных избирательных бюллетеней	35210	688	1202	741	1116	1014	715	1181	1031	1017	1085	1083	1357	940	1230	1103	897	1029	1307	1192	1243	1167	1177	1304	1314	1242	1180	1298	1203	481	1098	1350	1091	134					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1440	40	50	15	45	30	30	40	40	45	55	60	50	50	60	40	65	55	45	50	50	50	50	40	50	50	50	50	50	20	60	0	55	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1100	37	31	6	35	14	18	18	22	44	34	56	22	48	52	26	26	55	45	48	32	45	25	20	33	45	45	50	47	18	57	0	46	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	971	19	53	25	63	32	14	30	27	18	33	41	16	19	20	12	19	20	15	14	19	20	13	15	16	16	12	11	26	14	28	127	29	135					
14	Число погашенных неиспользованных открепительных удостоверений	340	3	19	9	10	16	12	22	18	1	21	4	28	2	8	14	39	0	0	2	18	5	25	20	17	5	5	0	3	2	3	0	9	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6978	128	213	149	243	189	173	297	238	218	208	220	317	177	197	178	149	246	195	242	260	216	276	283	283	280	258	271	258	81	240	61	215	19					
		19.48%	18.34%	17.47%	19.92%	21.41%	18.39%	23.76%	24.96%	22.67%	21.00%	18.79%	19.91%	22.92%	18.42%	15.62%	15.95%	16.43%	23.38%	14.60%	19.87%	20.72%	17.88%	23.15%	21.23%	21.21%	22.22%	21.61%	20.48%	21.27%	16.67%	21.56%	4.38%	19.47%	14.07%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5389	115	246	75	166	134	90	123	125	133	189	159	206	145	226	207	162	156	243	176	167	224	159	151	195	155	163	157	153	108	184	316	154	27					
