Выборы Президента Российской Федерации																																																						
Дата голосования: 02.03.2008																																																						
																																																						
Наименование Избирательной комиссии:    Прохоровская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
	Число участковых избирательных комиссий	47																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																				
																																																						
		Сумма	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854					
1	"Число избирателей, включенных в списки избирателей"	22885	1244	262	904	422	288	666	180	609	154	347	372	138	235	374	311	356	477	198	141	382	330	122	724	170	701	203	295	169	257	115	619	1105	1183	1176	1247	1117	1153	1443	153	192	542	121	454	200	102	645	287					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	22755	1250	260	900	410	285	670	175	610	160	345	360	140	240	370	310	350	480	205	145	380	320	125	720	170	710	205	290	170	270	115	620	1030	1200	1060	1260	1130	1160	1450	150	195	560	125	450	200	105	640	280					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17478	857	215	792	286	220	531	93	409	100	209	252	100	124	256	235	285	333	119	89	248	239	78	551	109	584	120	199	97	142	84	461	851	1109	881	1130	1008	718	1172	113	155	456	95	379	145	71	594	184					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4597	347	44	85	123	62	121	82	191	53	135	108	36	109	108	63	65	130	77	52	131	81	44	150	60	108	83	86	70	111	30	145	162	60	170	72	92	353	158	37	27	61	23	67	52	31	46	96					
6	Число погашенных избирательных бюллетеней	680	46	1	23	1	3	18	0	10	7	1	0	4	7	6	12	0	17	9	4	1	0	3	19	1	18	2	5	3	17	1	14	17	31	9	58	30	89	120	0	13	43	7	4	3	3	0	0					
