Выборы Президента Российской Федерации																																																						
Дата голосования: 02.03.2008																																																						
																																																						
Наименование Избирательной комиссии:    Богородицкая																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
	Число участковых избирательных комиссий	47																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																				
																																																						
		Сумма	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153					
1	"Число избирателей, включенных в списки избирателей"	42177	1762	1008	1069	1621	2493	1765	807	2791	2366	979	1487	987	1033	277	606	2498	1187	1354	193	285	1428	1524	1461	1494	406	490	167	282	241	136	459	141	1654	78	296	158	421	97	350	783	275	767	328	736	376	584	477					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	40070	1750	1000	1000	1600	2400	1700	750	2700	2300	900	1400	900	1000	250	550	2400	1100	1300	180	250	1300	1400	1300	1300	400	450	170	300	200	140	450	140	1500	70	300	150	400	90	350	800	280	750	300	700	350	600	450					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	18643	731	459	503	766	1255	813	362	1123	1351	408	920	422	381	118	226	1143	451	557	97	108	746	563	488	723	180	158	48	108	138	44	220	80	657	36	103	78	195	53	125	297	102	329	129	205	155	267	222					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5146	43	101	137	78	164	73	89	279	96	150	81	100	160	22	36	132	102	159	17	69	125	187	240	72	98	154	63	119	41	47	66	31	170	17	96	28	48	17	92	206	98	213	86	323	121	147	153					
6	Число погашенных избирательных бюллетеней	16281	976	440	360	756	981	814	299	1298	853	342	399	378	459	110	288	1125	547	584	66	73	429	650	572	505	122	138	59	73	21	49	164	29	673	17	101	44	157	20	133	297	80	208	85	172	74	186	75					
