Выборы Президента Российской Федерации																																															
Дата голосования: 04.03.2012																																															
																																															
Наименование Избирательной комиссии:    Лазовская																																															
																																															
Сводная таблица итогов голосования																																															
																																															
	Число участковых избирательных комиссий	36																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	36																																													
																																															
		Сумма	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №1371	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1958	УИК №1959	УИК №1960	УИК №1961									
1	Число избирателей, включенных в список избирателей	12195	737	716	630	358	434	814	84	524	141	669	701	424	120	298	295	109	807	190	15	618	16	94	128	131	78	24	24	27	29	18	17	87	723	760	698	657									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	13041	790	770	700	390	440	940	79	550	144	690	720	450	125	310	320	116	840	192	20	650	18	94	128	131	78	24	24	27	29	18	17	87	790	840	760	740									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	7351	466	383	304	230	291	384	66	318	89	371	433	272	64	148	196	59	469	101	13	410	15	93	128	131	78	24	24	27	29	18	17	87	369	443	398	403									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	341	11	26	16	9	13	29	2	28	9	24	12	6	11	15	5	4	45	15	0	12	0	0	0	0	0	0	0	0	0	0	0	0	7	15	17	10									
6	Число погашенных избирательных бюллетеней	5349	313	361	380	151	136	527	11	204	46	295	275	172	50	147	119	53	326	76	7	228	3	1	0	0	0	0	0	0	0	0	0	0	414	382	345	327									
7	Число избирательных бюллетеней в переносных ящиках для голосования	341	11	26	16	9	13	29	2	28	9	24	12	6	11	15	5	4	45	15	0	12	0	0	0	0	0	0	0	0	0	0	0	0	7	15	17	10									
8	Число бюллетеней в стационарных ящиках для голосования	7350	466	383	304	230	291	384	66	318	89	371	433	272	64	148	196	59	469	101	13	410	15	93	128	131	78	24	24	27	29	18	17	87	369	442	398	403									
9	Число недействительных избирательных бюллетеней	117	17	5	7	2	6	6	3	3	1	6	7	7	1	3	2	0	5	0	0	7	0	2	0	0	0	0	0	0	0	0	0	1	4	9	6	7									
10	Число действительных избирательных бюллетеней	7574	460	404	313	237	298	407	65	343	97	389	438	271	74	160	199	63	509	116	13	415	15	91	128	131	78	24	24	27	29	18	17	86	372	448	409	406									
11	Число полученных открепительных  удостоверений	334	20	20	20	15	10	20	5	10	3	15	15	15	10	10	20	10	18	5	0	21	0	0	0	0	0	0	0	0	0	0	0	0	20	20	20	12									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	227	9	5	2	15	7	17	4	10	1	15	14	13	5	10	20	8	18	5	0	21	0	0	0	0	0	0	0	0	0	0	0	0	4	10	4	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	91	6	0	2	6	9	0	9	8	3	6	7	0	5	5	2	3	7	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2									
14	Число неиспользованных открепительных удостоверений	107	11	15	18	0	3	3	1	0	2	0	1	2	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	16	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	13	0	0	0	2	0	0	0	0	0	3	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
19	Жириновский Владимир Вольфович	608	37	29	28	22	24	39	2	31	6	42	41	27	6	26	11	2	30	6	3	34	1	2	2	4	1	1	1	2	2	0	0	2	33	38	34	39									
		7.91%	7.76%	7.09%	8.75%	9.21%	7.89%	9.44%	2.94%	8.96%	6.12%	10.63%	9.21%	9.71%	8.00%	15.95%	5.47%	3.17%	5.84%	5.17%	23.08%	8.06%	6.67%	2.15%	1.56%	3.05%	1.28%	4.17%	4.17%	7.41%	6.90%	0.00%	0.00%	2.30%	8.78%	8.32%	8.19%	9.44%									
20	Зюганов Геннадий Андреевич	1467	122	56	63	61	23	72	22	91	6	88	114	79	14	20	26	16	75	11	3	108	3	2	1	2	2	0	1	0	0	1	1	2	63	125	97	97									
		19.07%	25.58%	13.69%	19.69%	25.52%	7.57%	17.43%	32.35%	26.30%	6.12%	22.28%	25.62%	28.42%	18.67%	12.27%	12.94%	25.40%	14.59%	9.48%	23.08%	25.59%	20.00%	2.15%	0.78%	1.53%	2.56%	0.00%	4.17%	0.00%	0.00%	5.56%	5.88%	2.30%	16.76%	27.35%	23.37%	23.49%									
21	Миронов Сергей Михайлович	264	12	11	9	15	8	17	1	8	0	24	21	12	3	6	3	4	11	4	0	20	2	0	0	1	0	0	0	0	0	0	0	0	15	20	19	18									
		3.43%	2.52%	2.69%	2.81%	6.28%	2.63%	4.12%	1.47%	2.31%	0.00%	6.08%	4.72%	4.32%	4.00%	3.68%	1.49%	6.35%	2.14%	3.45%	0.00%	4.74%	13.33%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.99%	4.38%	4.58%	4.36%									
22	Прохоров Михаил Дмитриевич	493	48	30	24	20	12	27	3	18	2	28	28	26	2	5	9	3	21	8	1	34	0	0	0	1	0	0	0	0	0	0	0	0	35	33	34	41									
