Выборы Президента Российской Федерации																																												
Дата голосования: 18.03.2018																																												
																																												
Наименование Избирательной комиссии:    Ковровская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																										
																																												
		Сумма	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687									
1	"Число избирателей, включенных в список избирателей"	23137	612	274	249	1640	1174	2526	260	149	396	800	386	374	647	884	132	262	749	307	1058	387	391	579	355	621	887	451	841	516	366	400	1494	1566	1404									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	21160	550	250	220	1500	1100	2400	230	130	350	720	350	350	600	800	120	240	680	280	1010	350	350	530	320	560	800	410	760	470	330	350	1350	1400	1300									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	14727	419	156	169	1096	682	2009	87	117	223	542	255	219	366	530	113	87	522	150	729	167	233	289	206	355	612	199	529	358	172	172	997	1009	958									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2179	43	46	16	95	100	206	54	13	80	81	23	53	103	87	3	22	54	65	62	88	51	121	49	73	31	108	64	35	70	110	58	84	31									
6	Число погашенных избирательных бюллетеней	4254	88	48	35	309	318	185	89	0	47	97	72	78	131	183	4	131	104	65	219	95	66	120	65	132	157	103	167	77	88	68	295	307	311									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2179	43	46	16	95	100	206	54	13	80	81	23	53	103	87	3	22	54	65	62	88	51	121	49	73	31	108	64	35	70	110	58	84	31									
8	Число бюллетеней в стационарных ящиках для голосования	14727	419	156	169	1096	682	2009	87	117	223	542	255	219	366	530	113	87	522	150	729	167	233	289	206	355	612	199	529	358	172	172	997	1009	958									
9	Число недействительных избирательных бюллетеней	203	4	1	0	21	9	20	1	0	3	3	4	2	8	8	0	0	6	2	11	3	3	8	6	2	5	7	8	4	1	3	19	12	19									
10	Число действительных избирательных бюллетеней	16703	458	201	185	1170	773	2195	140	130	300	620	274	270	461	609	116	109	570	213	780	252	281	402	249	426	638	300	585	389	241	279	1036	1081	970									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
13	Бабурин Сергей Николаевич	102	2	4	2	11	9	6	0	2	0	3	4	1	4	5	0	0	1	1	5	1	3	3	4	0	2	1	4	3	0	0	7	8	6									
		0.60%	0.43%	1.98%	1.08%	0.92%	1.15%	0.27%	0.00%	1.54%	0.00%	0.48%	1.44%	0.37%	0.85%	0.81%	0.00%	0.00%	0.17%	0.47%	0.63%	0.39%	1.06%	0.73%	1.57%	0.00%	0.31%	0.33%	0.67%	0.76%	0.00%	0.00%	0.66%	0.73%	0.61%									
14	Грудинин Павел Николаевич	1783	66	12	10	189	78	167	7	10	34	48	18	33	54	55	14	28	59	23	84	36	30	46	31	56	69	35	58	45	15	35	118	126	94									
		10.55%	14.29%	5.94%	5.41%	15.87%	9.97%	7.54%	4.96%	7.69%	11.22%	7.70%	6.47%	12.13%	11.51%	8.91%	12.07%	25.69%	10.24%	10.70%	10.62%	14.12%	10.56%	11.22%	12.16%	13.08%	10.73%	11.40%	9.78%	11.45%	6.20%	12.41%	11.18%	11.53%	9.50%									
