Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
"Наименование Избирательной комиссии:    Нижний Тагил, Дзержинская"																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182	УИК №2183	УИК №2184	УИК №2185					
1	"Число избирателей, включенных в списки избирателей"	98987	1974	1939	1668	2240	1957	1819	1779	2161	2139	2106	1962	2201	1960	2007	1946	2487	2577	1909	2291	2379	2209	2352	2458	2391	2332	2056	2077	2484	2803	2193	2052	2494	2146	2382	1938	2090	1639	2051	2290	2156	2367	1638	2210	1937	2107	2634					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	94950	1900	1850	1600	2050	1900	1750	1750	2100	2050	2000	1900	2100	1900	1900	1900	2400	2450	1850	2200	2100	2150	2250	2400	2300	2300	2000	2000	2400	2700	2150	2000	2400	2050	2300	1750	1950	1450	2000	2200	2050	2300	1600	2150	1900	2050	2500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	58068	1182	1097	1022	1119	1269	1081	1022	1238	1313	1307	1184	1316	1222	1353	1096	1553	1523	1154	1211	1367	1305	1352	1417	1456	1276	1139	1162	1484	1635	1285	1295	1613	1096	1269	1240	1086	781	1313	1397	1221	1467	768	1388	1160	1278	1556					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2553	45	90	73	52	19	54	58	40	48	25	20	26	20	23	21	28	131	54	76	218	32	83	65	43	50	38	60	46	48	82	51	43	82	59	63	96	46	33	39	35	48	88	56	59	47	40					
6	Число погашенных избирательных бюллетеней	34329	673	663	505	879	612	615	670	822	689	668	696	758	658	524	783	819	796	642	913	515	813	815	918	801	974	823	778	870	1017	783	654	744	872	972	447	768	623	654	764	794	785	744	706	681	725	904					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2553	45	90	73	52	19	54	58	40	48	25	20	26	20	23	21	28	131	54	76	218	32	83	65	43	50	38	60	46	48	82	51	43	82	59	63	96	46	33	39	35	48	88	56	59	47	40					
8	Число бюллетеней в стационарных ящиках для голосования	58062	1182	1097	1020	1119	1269	1081	1022	1238	1313	1307	1184	1316	1222	1353	1096	1551	1523	1154	1211	1367	1305	1352	1417	1456	1276	1138	1162	1484	1635	1285	1295	1613	1096	1269	1240	1086	781	1312	1397	1221	1467	768	1388	1160	1278	1556					
9	Число недействительных избирательных бюллетеней	998	18	22	16	11	21	7	10	30	23	19	20	25	19	21	16	23	141	23	23	23	24	19	23	20	21	20	6	26	19	16	11	29	16	6	15	5	10	25	31	15	22	25	16	20	19	28					
10	Число действительных избирательных бюллетеней	59617	1209	1165	1077	1160	1267	1128	1070	1248	1338	1313	1184	1317	1223	1355	1101	1556	1513	1185	1264	1562	1313	1416	1459	1479	1305	1156	1216	1504	1664	1351	1335	1627	1162	1322	1288	1177	817	1320	1405	1241	1493	831	1428	1199	1306	1568					
11	Число полученных открепительных  удостоверений	1450	30	25	25	30	30	25	25	30	30	30	30	30	30	30	30	40	40	30	30	30	30	35	40	35	35	30	30	40	45	30	30	40	30	35	25	30	20	30	35	30	35	25	35	30	30	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	580	21	17	13	16	10	9	18	13	14	8	10	11	13	22	11	21	10	9	8	10	10	12	15	11	16	9	7	15	16	22	7	12	13	12	10	15	5	10	12	10	22	10	7	10	14	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	316	15	12	6	7	9	2	3	5	3	1	9	7	8	9	1	5	9	6	6	8	1	3	4	14	9	5	0	7	7	14	3	9	4	4	15	5	28	8	5	4	3	5	10	7	3	8					
14	Число неиспользованных открепительных удостоверений	870	9	8	12	14	20	16	7	17	16	22	20	19	17	8	19	19	30	21	22	20	20	23	25	24	19	21	23	25	29	8	23	28	17	23	15	15	15	20	23	20	13	15	28	20	16	26					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	42	0	1	2	0	1	1	0	2	0	4	0	0	1	0	1	1	2	0	0	1	1	0	1	0	0	1	1	2	0	0	0	1	0	0	2	3	1	1	1	0	0	5	1	1	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	1031	19	18	25	22	22	15	21	27	24	25	24	28	15	27	19	32	34	18	28	34	25	22	23	31	18	16	36	24	23	16	30	28	15	18	21	16	12	13	34	17	28	14	16	12	13	33					
		1.70%	1.55%	1.52%	2.29%	1.88%	1.71%	1.32%	1.94%	2.11%	1.76%	1.88%	1.99%	2.09%	1.21%	1.96%	1.70%	2.03%	2.06%	1.49%	2.18%	2.15%	1.87%	1.53%	1.55%	2.07%	1.36%	1.36%	2.95%	1.57%	1.37%	1.17%	2.23%	1.69%	1.27%	1.36%	1.61%	1.35%	1.45%	0.97%	2.37%	1.35%	1.85%	1.64%	1.11%	0.98%	0.98%	2.07%					
19	Жириновский Владимир Вольфович	8775	157	168	154	188	265	136	144	171	183	184	168	212	199	236	198	249	196	154	227	240	185	215	219	189	163	154	188	189	229	204	169	203	164	178	173	185	137	161	189	172	177	156	232	209	233	273					
