Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Нижний Тагил, Дзержинская 																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №687	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182	УИК №2183	УИК №2184	УИК №2185									
1	Число избирателей, включенных в список избирателей	98906	908	1983	1907	1595	2279	1896	1767	1712	2144	2138	2066	1886	2327	2266	2300	2072	2462	2627	1845	2334	2260	2143	2275	2391	2328	2247	2060	2040	2571	2762	2318	1987	2371	1861	2371	1770	2189	1720	2010	2240	2037	2280	1777	2205	1902	1865	2412									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	79900	700	1600	1500	1300	1800	1600	1400	1400	1700	1700	1700	1500	1900	1800	1900	1700	2000	2000	1500	1900	2000	1700	1900	2000	1900	1800	1600	1600	2000	2300	1900	1600	1900	1500	1900	1400	1700	1400	1700	1800	1700	1800	1400	1800	1500	1600	1900									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	62661	582	1341	1255	1035	1330	1277	1153	1076	1330	1444	1302	1254	1543	1484	1499	1264	1647	1519	1252	1380	1349	1428	1451	1520	1438	1393	1216	1245	1647	1746	1518	1365	1661	1118	1452	1175	1297	872	1377	1519	1336	1519	830	1328	1160	1091	1643									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1994	9	67	35	56	31	27	41	32	31	53	19	15	14	14	17	34	37	61	30	46	248	24	62	49	50	40	33	22	75	45	61	39	39	27	56	41	48	42	26	39	34	21	52	37	48	36	31									
6	Число погашенных избирательных бюллетеней	15245	109	192	210	209	439	296	206	292	339	203	379	231	343	302	384	402	316	420	218	474	403	248	387	431	412	367	351	333	278	509	321	196	200	355	392	184	355	486	297	242	330	260	518	435	292	473	226									
