Выборы Президента Российской Федерации																																																																																						
Дата голосования: 04.03.2012																																																																																						
																																																																																						
Наименование Избирательной комиссии:    Омск, Октябрьская																																																																																						
																																																																																						
Сводная таблица итогов голосования																																																																																						
																																																																																						
	Число участковых избирательных комиссий	75																																																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	75																																																																																				
																																																																																						
		Сумма	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246									
1	Число избирателей, включенных в список избирателей	140733	2569	2313	2345	1949	2287	1706	1702	152	1474	1528	2301	2596	2444	2746	2698	2177	1959	2284	1915	1570	1590	2198	2068	2161	2258	2345	2399	2400	2027	2006	2117	2083	1854	1812	1910	1050	1802	2221	128	1936	1835	1834	325	1949	2194	2154	2039	2098	1577	1683	1776	1308	2274	1322	1237	272	503	750	1356	1577	2608	2502	2099	2213	1811	1698	2004	1783	1544	1864	2728	2763	2074	1815	2084									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	134450	2500	2300	2250	1900	2200	1500	1600	200	1350	1450	2200	2500	2400	2650	2600	2100	1850	2200	1800	1450	1500	2100	1900	2100	2200	2250	2300	2300	1950	1900	2050	2000	1800	1750	1850	900	1700	2050	200	1850	1750	1750	500	1850	2100	2100	1900	2000	1500	1600	1700	1200	2200	1250	1150	350	400	700	1200	1450	2500	2400	2050	2150	1750	1600	1900	1700	1400	1800	2650	2700	1900	1700	1950									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	80633	1631	1311	1291	1038	1355	1010	1121	122	828	796	1298	1694	1261	1782	1520	1266	1135	1237	1160	945	859	1188	1200	1325	1313	1293	1412	1422	1107	1165	1248	1237	1127	1087	1132	659	773	1237	128	1143	1101	1083	208	1016	1262	1177	1183	1238	1003	862	994	762	1262	811	653	122	247	439	668	943	1504	1485	1217	1400	1176	1069	1272	1072	863	846	1442	1427	1056	928	986									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2840	26	33	52	23	49	26	22	30	95	96	63	14	29	39	33	52	85	98	16	26	17	21	146	49	72	32	49	65	71	55	47	53	28	34	48	15	13	25	0	26	55	18	85	9	23	39	26	26	25	20	31	6	16	17	12	149	5	33	20	12	34	27	16	21	21	29	22	37	21	27	39	26	46	35	39									
6	Число погашенных избирательных бюллетеней	50977	843	956	907	839	796	464	457	48	427	558	839	792	1110	829	1047	782	630	865	624	479	624	891	554	726	815	925	839	813	772	680	755	710	645	629	670	226	914	788	72	681	594	649	207	825	815	884	691	736	472	718	675	432	922	422	485	79	148	228	512	495	962	888	817	729	553	502	606	591	516	927	1169	1247	798	737	925									
