Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Баргузинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36					
1	"Число избирателей, внесенных в список избирателей"	17976	1176	1500	769	828	201	488	161	1082	226	1221	1115	225	1177	966	110	176	150	130	671	487	143	204	106	349	235	578	227	1031	174	118	106	660	257	96	610	223					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17005	1160	1450	750	815	180	480	160	1050	220	1200	1050	200	1100	920	100	150	130	120	650	450	130	250	100	300	200	500	200	900	160	100	100	600	250	80	600	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7949	479	607	279	234	97	183	91	347	141	449	303	139	396	298	41	123	111	72	260	203	73	163	61	164	137	364	127	662	81	63	74	393	194	74	359	107					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	992	21	87	15	30	9	16	17	39	11	45	28	20	56	25	0	27	11	15	53	69	27	41	23	34	13	14	28	59	18	24	17	58	12	0	14	16					
6	Число погашенных избирательных бюллетеней	8059	660	756	456	551	74	281	52	664	68	706	719	41	648	597	54	0	8	33	337	178	30	46	16	102	50	122	45	179	61	13	9	149	44	6	227	77					
7	Число избирательных бюллетеней в переносных ящиках для голосования	997	21	87	15	30	9	16	17	39	11	45	28	20	56	25	5	27	11	15	53	69	27	41	23	34	13	14	28	59	18	24	17	58	12	0	14	16					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7949	479	607	279	234	97	183	91	347	141	449	303	139	396	298	41	123	111	72	260	203	73	163	61	164	137	364	127	662	81	63	74	393	194	74	359	107					
9	Число недействительных избирательных бюллетеней	108	6	7	6	4	0	0	1	4	0	10	10	0	8	4	0	0	2	0	10	3	1	2	0	0	5	6	4	4	0	2	0	2	1	1	4	1					
10	Число действительных избирательных бюллетеней	8838	494	687	288	260	106	199	107	382	152	484	321	159	444	319	46	150	120	87	303	269	99	202	84	198	145	372	151	717	99	85	91	449	205	73	369	122					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	498	31	39	21	22	4	12	3	30	5	33	32	5	33	27	2	6	4	3	17	16	3	10	3	10	6	19	5	28	4	2	2	26	9	2	18	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	140	7	8	2	1	0	5	0	1	1	4	3	2	3	0	1	2	0	0	1	4	0	2	3	1	0	17	2	13	1	2	1	22	9	0	18	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	46	3	2	0	0	1	3	0	2	0	1	3	5	0	1	0	1	0	0	2	2	2	0	1	1	1	1	3	5	2	0	1	1	1	1	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	358	24	31	19	21	4	7	3	29	4	29	29	3	30	27	1	4	4	3	16	12	3	8	0	9	6	2	3	15	3	0	1	4	0	2	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
