Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Новоселовская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777					
1	"Число избирателей, внесенных в список"	11458	1486	1536	1662	768	157	95	111	97	63	614	189	56	72	243	151	120	218	150	97	622	373	133	650	300	364	106	512	154	359					
2	Число полученных избирательных бюллетеней	11478	1465	1470	1635	765	170	105	115	100	70	625	200	60	75	250	155	130	220	150	103	620	370	140	660	295	370	110	510	165	375					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	6659	860	778	864	390	102	79	111	93	63	324	106	45	51	174	103	87	141	98	78	320	244	78	374	208	235	65	298	95	195					
5	"Число избирательных бюллетеней, выданных вне помещения"	493	18	103	71	55	12	3	0	0	0	24	16	5	4	13	12	5	24	9	0	25	25	6	22	5	4	12	4	6	10					
6	Число погашенных избирательных бюллетеней	4326	587	589	700	320	56	23	4	7	7	277	78	10	20	63	40	38	55	43	25	275	101	56	264	82	131	33	208	64	170					
7	Число избирательных бюллетеней в переносных ящиках	493	18	103	71	55	12	3	0	0	0	24	16	5	4	13	12	5	24	9	0	25	25	6	22	5	4	12	4	6	10					
8	Число бюллетеней в стационарных ящиках для голосования	6659	860	778	864	390	102	79	111	93	63	324	106	45	51	174	103	87	141	98	78	320	244	78	374	208	235	65	298	95	195					
9	Число недействительных избирательных бюллетеней	76	7	11	8	5	0	0	0	1	1	1	1	0	0	1	0	2	0	0	1	3	5	1	6	5	5	1	5	1	5					
10	Число действительных избирательных бюллетеней	7076	871	870	927	440	114	82	111	92	62	347	121	50	55	186	115	90	165	107	77	342	264	83	390	208	234	76	297	100	200					
11	Число полученных открепительных  удостоверений	176	15	15	15	10	4	3	3	3	3	10	4	3	3	5	3	3	5	4	3	10	6	3	10	5	6	3	10	4	5					
12	Число выданных открепительных удостоверений	14	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	13	3	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	3	0	0					
14	Число неиспользованных открепительных удостоверений	162	15	10	15	8	4	3	3	3	3	10	4	3	3	5	3	3	2	4	3	10	6	2	10	5	5	3	9	3	5					
