Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    район Южное Бутово																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340	УИК №2341	УИК №2342	УИК №2343	УИК №2344	УИК №2345	УИК №2346	УИК №2347	УИК №2348	УИК №2349	УИК №2350	УИК №2351	УИК №2352	УИК №2353	УИК №2354	УИК №2355	УИК №2356	УИК №2357	УИК №2358	УИК №2359	УИК №2360	УИК №2361	УИК №2362	УИК №2363	УИК №2364	УИК №2365	УИК №2366	УИК №2367	УИК №2368	УИК №2369									
1	Число избирателей, включенных в список избирателей	127890	2311	2351	2247	2171	2296	1556	1465	1949	2261	2579	2219	2406	2392	2144	1846	2458	2434	2344	2527	2722	2692	2742	2476	2250	2241	2301	2270	2716	2101	1829	2688	2459	2260	2086	1980	1982	2327	2040	2648	2110	2373	2169	1654	2794	2784	2801	2196	2221	2246	2649	2265	2825	2696	2725	2616									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	115000	2000	2000	2000	2000	2000	1400	1300	1800	2000	2300	2000	2100	2100	1800	1700	2200	2200	2100	2200	2500	2500	2500	2300	2000	2000	2100	2000	2500	1800	1800	2500	2300	2000	1800	1800	1800	2000	1800	2500	1800	2100	2000	1500	2500	2500	2500	2000	2000	2000	2500	2000	2600	2500	2600	2200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	66747	1216	1208	1149	1081	1131	700	591	950	1161	1267	1138	1168	935	872	790	1259	1338	1353	1465	1417	1606	1561	1331	1347	1272	1333	1284	1527	1096	870	1448	1299	1309	1142	1037	1052	1196	879	1301	1154	1325	1160	861	1422	1380	1705	1098	1203	1127	1473	1127	1455	1452	1326	1400									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1923	11	16	22	17	17	9	7	56	37	41	64	104	42	32	18	37	44	25	22	37	31	28	29	27	26	28	41	27	49	67	42	34	29	26	23	47	29	82	87	48	12	14	10	45	49	15	29	18	34	26	31	36	40	39	67									
6	Число погашенных избирательных бюллетеней	46330	773	776	829	902	852	691	702	794	802	992	798	828	1123	896	892	904	818	722	713	1046	863	911	940	626	702	739	675	946	655	863	1010	967	662	632	740	701	775	839	1112	598	763	826	629	1033	1071	780	873	779	839	1001	842	1109	1008	1235	733									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1923	11	16	22	17	17	9	7	56	37	41	64	104	42	32	18	37	44	25	22	37	31	28	29	27	26	28	41	27	49	67	42	34	29	26	23	47	29	82	87	48	12	14	10	45	49	15	29	18	34	26	31	36	40	39	67									
8	Число бюллетеней в стационарных ящиках для голосования	66592	1213	1208	1145	1081	1131	699	591	950	1155	1265	1138	1163	933	865	788	1259	1338	1350	1461	1415	1592	1533	1331	1345	1268	1333	1280	1527	1094	862	1448	1299	1308	1139	1035	1050	1195	871	1299	1150	1325	1155	861	1421	1377	1701	1097	1201	1127	1471	1126	1449	1451	1326	1397									
9	Число недействительных избирательных бюллетеней	1198	22	22	22	23	18	8	4	14	21	29	24	23	16	10	12	18	34	25	28	21	18	30	41	25	16	28	20	44	20	14	30	22	23	19	18	19	25	13	22	20	35	15	8	22	31	21	18	22	18	26	23	26	23	21	28									
10	Число действительных избирательных бюллетеней	67317	1202	1202	1145	1075	1130	700	594	992	1171	1277	1178	1244	959	887	794	1278	1348	1350	1455	1431	1605	1531	1319	1347	1278	1333	1301	1510	1123	915	1460	1311	1314	1146	1040	1078	1199	940	1364	1178	1302	1154	863	1444	1395	1695	1108	1197	1143	1471	1134	1459	1468	1344	1436									
11	Число полученных открепительных  удостоверений	2979	69	65	59	50	60	40	35	50	48	60	40	40	75	50	55	85	45	50	45	50	60	40	50	59	51	70	55	70	60	60	60	54	40	40	40	55	50	40	70	50	60	35	35	60	60	70	52	50	42	60	55	75	55	75	50									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2930	69	65	55	50	60	38	34	49	48	60	39	40	75	50	55	81	45	49	45	50	59	40	49	59	51	70	55	69	51	58	59	53	40	40	40	55	50	40	70	46	60	35	35	59	60	69	52	50	41	53	55	74	53	73	50									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1872	43	50	18	27	49	31	30	23	40	46	20	21	49	28	12	44	30	42	28	38	32	34	28	30	22	39	50	55	51	19	23	22	51	21	28	19	18	17	18	30	25	22	37	53	38	40	20	29	21	45	44	45	51	36	90									
14	Число неиспользованных открепительных удостоверений	49	0	0	4	0	0	2	1	1	0	0	1	0	0	0	0	4	0	1	0	0	1	0	1	0	0	0	0	1	9	2	1	1	0	0	0	0	0	0	0	4	0	0	0	1	0	1	0	0	1	7	0	1	2	2	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	116	4	1	1	2	2	3	2	1	2	2	5	6	4	2	1	1	0	3	0	2	4	4	3	2	3	5	3	5	0	1	0	3	1	1	2	0	1	2	2	1	2	2	1	5	2	1	1	0	2	2	2	4	0	2	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	5001	114	90	90	83	110	58	60	72	100	97	98	96	90	74	69	92	88	97	93	90	94	117	88	92	91	89	119	110	71	67	112	94	84	91	73	64	117	84	130	90	78	55	55	138	100	99	94	69	64	109	73	115	128	98	88									
