Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Зеленогорская городская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759									
1	"Число избирателей, включенных в список избирателей"	49364	2031	2002	2511	2157	2101	2290	2240	2111	2147	2217	2553	2210	1983	2093	2128	2053	2424	2303	2236	2533	2548	2493									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	48500	2000	2000	2500	2000	2000	2200	2200	2000	2000	2200	2400	2200	2000	2000	2000	2000	2500	2400	2400	2500	2500	2500									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	31472	1243	1212	1646	1311	1308	1363	1296	1400	1345	1360	1602	1524	1344	1411	1452	1426	1634	1523	1474	1496	1699	1403									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1085	43	63	93	62	51	60	52	48	48	48	30	39	26	38	32	34	31	64	33	46	56	88									
6	Число погашенных избирательных бюллетеней	15943	714	725	761	627	641	777	852	552	607	792	768	637	630	551	516	540	835	813	893	958	745	1009									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1085	43	63	93	62	51	60	52	48	48	48	30	39	26	38	32	34	31	64	33	46	56	88									
8	Число бюллетеней в стационарных ящиках для голосования	31457	1243	1210	1643	1310	1305	1363	1296	1400	1343	1360	1602	1524	1344	1411	1452	1425	1634	1520	1474	1496	1699	1403									
9	Число недействительных избирательных бюллетеней	515	27	27	35	17	11	26	21	18	20	20	35	22	25	15	31	15	22	25	25	16	35	27									
10	Число действительных избирательных бюллетеней	32027	1259	1246	1701	1355	1345	1397	1327	1430	1371	1388	1597	1541	1345	1434	1453	1444	1643	1559	1482	1526	1720	1464									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	293	8	13	19	16	11	7	8	5	16	16	22	12	16	15	9	15	18	8	16	15	18	10									
		0.90%	0.62%	1.02%	1.09%	1.17%	0.81%	0.49%	0.59%	0.35%	1.15%	1.14%	1.35%	0.77%	1.17%	1.04%	0.61%	1.03%	1.08%	0.51%	1.06%	0.97%	1.03%	0.67%									
14	Грудинин Павел Николаевич	5492	236	205	266	222	226	228	202	223	259	250	280	280	221	254	282	225	285	232	258	267	330	261									
		16.88%	18.35%	16.10%	15.32%	16.18%	16.67%	16.02%	14.99%	15.40%	18.62%	17.76%	17.16%	17.91%	16.13%	17.53%	19.00%	15.42%	17.12%	14.65%	17.12%	17.32%	18.80%	17.51%									
15	Жириновский Владимир Вольфович	2545	97	89	118	132	122	130	140	91	101	99	150	100	119	78	133	99	113	131	121	131	113	138									
		7.82%	7.54%	6.99%	6.80%	9.62%	8.99%	9.14%	10.39%	6.28%	7.26%	7.03%	9.19%	6.40%	8.69%	5.38%	8.96%	6.79%	6.79%	8.27%	8.03%	8.50%	6.44%	9.26%									
16	Путин Владимир Владимирович	22175	834	900	1209	926	932	961	922	1049	937	951	1084	1065	931	1000	959	1042	1122	1116	1004	1059	1155	1017									
		68.14%	64.85%	70.70%	69.64%	67.49%	68.73%	67.53%	68.40%	72.44%	67.36%	67.54%	66.42%	68.14%	67.96%	69.01%	64.62%	71.42%	67.39%	70.45%	66.62%	68.68%	65.81%	68.21%									
17	Собчак Ксения Анатольевна	644	41	10	34	29	22	27	19	25	26	30	22	42	24	42	31	22	39	38	37	25	44	15									
		1.98%	3.19%	0.79%	1.96%	2.11%	1.62%	1.90%	1.41%	1.73%	1.87%	2.13%	1.35%	2.69%	1.75%	2.90%	2.09%	1.51%	2.34%	2.40%	2.46%	1.62%	2.51%	1.01%									
18	Сурайкин Максим Александрович	264	14	9	13	8	10	14	13	14	9	8	17	9	11	10	10	10	20	11	16	12	18	8									
		0.81%	1.09%	0.71%	0.75%	0.58%	0.74%	0.98%	0.96%	0.97%	0.65%	0.57%	1.04%	0.58%	0.80%	0.69%	0.67%	0.69%	1.20%	0.69%	1.06%	0.78%	1.03%	0.54%									
19	Титов Борис Юрьевич	274	6	8	20	13	8	13	12	9	8	13	8	15	9	15	14	17	22	10	14	10	22	8									
		0.84%	0.47%	0.63%	1.15%	0.95%	0.59%	0.91%	0.89%	0.62%	0.58%	0.92%	0.49%	0.96%	0.66%	1.04%	0.94%	1.17%	1.32%	0.63%	0.93%	0.65%	1.25%	0.54%									
20	Явлинский Григорий Алексеевич	340	23	12	22	9	14	17	11	14	15	21	14	18	14	20	15	14	24	13	16	7	20	7									
		1.04%	1.79%	0.94%	1.27%	0.66%	1.03%	1.19%	0.82%	0.97%	1.08%	1.49%	0.86%	1.15%	1.02%	1.38%	1.01%	0.96%	1.44%	0.82%	1.06%	0.45%	1.14%	0.47%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
