Выборы Президента Российской Федерации																													
																													
Наименование Избирательной комиссии:    Зеленогорская городская																													
																													
Итоги голосования 																													
																													
		Сумма	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759					
1	"Число избирателей, внесенных в список"	56035	2272	2743	2462	2334	2616	2600	2592	2483	2757	2739	2469	2526	2564	2660	2777	2618	2449	2475	2707	2587	2596	2009					
2	Число полученных избирательных бюллетеней	53000	2100	2600	2300	2200	2500	2500	2500	2400	2600	2600	2300	2400	2400	2500	2600	2500	2300	2400	2500	2500	2400	1900					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	30793	1286	1393	1385	1289	1531	1363	1338	1462	1641	1525	1289	1456	1414	1279	1619	1495	1352	1539	1476	1327	1440	894					
5	"Число избирательных бюллетеней, выданных вне помещения"	666	28	87	49	28	35	37	35	21	28	32	33	24	20	13	22	29	14	11	20	37	31	32					
6	Число погашенных избирательных бюллетеней	21541	786	1120	866	883	934	1100	1127	917	931	1043	978	920	966	1208	959	976	934	850	1004	1136	929	974					
7	Число избирательных бюллетеней в переносных ящиках	666	28	87	49	28	35	37	35	21	28	32	33	24	20	13	22	29	14	11	20	37	31	32					
8	Число бюллетеней в стационарных ящиках для голосования	30786	1286	1392	1384	1288	1531	1363	1338	1462	1641	1525	1289	1456	1414	1278	1618	1495	1352	1538	1476	1327	1440	893					
9	Число недействительных избирательных бюллетеней	211	5	10	7	8	17	7	12	7	11	8	10	12	4	6	15	10	9	9	4	15	14	11					
10	Число действительных избирательных бюллетеней	31241	1309	1469	1426	1308	1549	1393	1361	1476	1658	1549	1312	1468	1430	1285	1625	1514	1357	1540	1492	1349	1457	914					
11	Число полученных открепительных  удостоверений	660	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30					
12	Число выданных открепительных удостоверений	204	12	8	7	12	14	7	10	10	10	15	4	12	10	12	8	11	3	16	3	9	4	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	42	2	1	1	1	1	1	14	2	1	3	0	0	1	2	3	1	1	1	2	1	1	2					
14	Число неиспользованных открепительных удостоверений	456	18	22	23	18	16	23	20	20	20	15	26	18	20	18	22	19	27	14	27	21	26	23					
15	"Число открепительных удостоверений, выданных в ТИК"	11	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																													
18	. Глазьев Сергей Юрьевич	4274	171	189	207	180	175	178	195	248	243	199	163	212	178	147	231	205	174	221	186	202	256	114					
		13.59%	13.01%	12.78%	14.45%	13.68%	11.17%	12.71%	14.20%	16.72%	14.56%	12.78%	12.33%	14.32%	12.41%	11.39%	14.09%	13.45%	12.74%	14.27%	12.43%	14.81%	17.40%	12.32%					
19	. Малышкин Олег Александрович	657	11	42	22	21	18	23	38	28	31	25	31	19	41	30	41	31	32	41	36	38	34	24					
		2.09%	0.84%	2.84%	1.54%	1.60%	1.15%	1.64%	2.77%	1.89%	1.86%	1.61%	2.34%	1.28%	2.86%	2.32%	2.50%	2.03%	2.34%	2.65%	2.41%	2.79%	2.31%	2.59%					
20	. Миронов Сергей Михайлович	178	11	7	10	8	7	7	10	11	6	11	5	8	9	6	9	7	11	6	7	14	5	3					
		0.57%	0.84%	0.47%	0.70%	0.61%	0.45%	0.50%	0.73%	0.74%	0.36%	0.71%	0.38%	0.54%	0.63%	0.46%	0.55%	0.46%	0.81%	0.39%	0.47%	1.03%	0.34%	0.32%					
21	. Путин Владимир Владимирович	18384	747	870	746	800	1012	821	797	828	959	921	828	863	848	835	973	875	802	908	898	760	741	552					
		58.45%	56.85%	58.82%	52.06%	60.79%	64.62%	58.64%	58.05%	55.83%	57.46%	59.15%	62.63%	58.31%	59.14%	64.68%	59.33%	57.41%	58.71%	58.62%	60.03%	55.72%	50.37%	59.68%					
22	. Хакамада Ирина Муцуовна	2348	109	99	140	82	94	95	97	114	148	109	97	108	119	85	129	130	107	135	130	74	108	39					
		7.47%	8.30%	6.69%	9.77%	6.23%	6.00%	6.79%	7.06%	7.69%	8.87%	7.00%	7.34%	7.30%	8.30%	6.58%	7.87%	8.53%	7.83%	8.72%	8.69%	5.43%	7.34%	4.22%					
23	. Харитонов Николай Михайлович	3951	194	196	250	153	172	195	163	191	197	218	143	195	154	100	152	171	166	157	155	213	259	157					
		12.56%	14.76%	13.25%	17.45%	11.63%	10.98%	13.93%	11.87%	12.88%	11.80%	14.00%	10.82%	13.18%	10.74%	7.75%	9.27%	11.22%	12.15%	10.14%	10.36%	15.62%	17.61%	16.97%					
																													
24	Против всех	1449	66	66	51	64	71	74	61	56	74	66	45	63	81	82	90	95	65	72	80	48	54	25					
		4.61%	5.02%	4.46%	3.56%	4.86%	4.53%	5.29%	4.44%	3.78%	4.43%	4.24%	3.40%	4.26%	5.65%	6.35%	5.49%	6.23%	4.76%	4.65%	5.35%	3.52%	3.67%	2.70%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
