Выборы Президента Российской Федерации																																																																									
Дата голосования: 04.03.2012																																																																									
																																																																									
Наименование Избирательной комиссии:    Новосибирск, Кировская 																																																																									
																																																																									
Сводная таблица итогов голосования																																																																									
																																																																									
	Число участковых избирательных комиссий	62																																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	62																																																																							
																																																																									
		Сумма	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728									
1	Число избирателей, включенных в список избирателей	138219	534	2034	1381	2262	2241	2569	2358	1339	2642	2648	2175	2572	2305	1906	2947	966	2738	2686	2546	2518	2561	2087	2803	2438	2229	2569	2590	2025	1981	2381	2605	2420	2329	2229	1873	2538	2506	2544	2442	2441	2140	2209	2288	2230	2546	2393	2000	2380	2036	2446	1997	2612	2340	2055	2115	2149	2280	2017	2414	1910	2152	552									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	132600	700	2000	1300	2200	2200	2500	2100	1300	2600	2600	2100	2500	2250	1800	2800	900	2600	2050	2200	2300	2200	2050	2700	2400	2200	2500	2500	2000	2000	2200	2500	2400	2300	2200	1700	2500	2500	2500	2400	2300	2000	2200	2200	2200	2400	2200	1900	2300	2000	2400	2000	2600	2300	2000	1800	2000	2250	1900	2400	1900	2100	500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	84034	406	1293	961	1387	1459	1666	1384	748	1685	1683	1277	1653	1461	881	1854	577	1732	1666	1873	1401	1518	1231	1958	1476	1369	1471	1564	1230	1265	1537	1664	1422	1418	1268	1071	1217	1477	1502	1457	1558	1345	1451	1430	1383	1640	1481	1266	1498	1198	1433	1227	1585	1443	1217	1152	1136	1257	1152	1438	1125	1059	398									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2227	128	25	24	25	34	30	38	35	26	47	26	36	61	143	12	34	38	22	44	23	36	35	46	43	36	40	23	23	13	23	19	27	25	24	49	94	36	47	48	32	26	32	46	49	46	46	36	34	31	36	33	45	40	15	10	25	40	13	16	9	21	8									
6	Число погашенных избирательных бюллетеней	46339	166	682	315	788	707	804	678	517	889	870	797	811	728	776	934	289	830	362	283	876	646	784	696	881	795	989	913	747	722	640	817	951	857	908	580	1189	987	951	895	710	629	717	724	768	714	673	598	768	771	931	740	970	817	768	638	839	953	735	946	766	1020	94									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2227	128	25	24	25	34	30	38	35	26	47	26	36	61	143	12	34	38	22	44	23	36	35	46	43	36	40	23	23	13	23	19	27	25	24	49	94	36	47	48	32	26	32	46	49	46	46	36	34	31	36	33	45	40	15	10	25	40	13	16	9	21	8									
8	Число бюллетеней в стационарных ящиках для голосования	83972	406	1292	960	1386	1456	1666	1384	748	1683	1683	1276	1653	1459	881	1854	577	1732	1665	1872	1400	1518	1231	1956	1476	1357	1471	1549	1230	1265	1537	1664	1419	1417	1268	1071	1215	1477	1502	1457	1557	1345	1451	1430	1382	1638	1480	1266	1498	1197	1433	1224	1585	1443	1217	1151	1134	1256	1152	1438	1125	1059	398									
9	Число недействительных избирательных бюллетеней	1117	4	13	13	14	22	19	15	16	15	18	27	19	23	10	34	8	15	33	21	12	20	14	24	21	12	13	26	13	27	21	21	21	36	16	7	8	33	13	12	18	18	24	16	24	16	20	19	13	22	17	7	25	24	18	20	6	20	15	15	17	26	8									
10	Число действительных избирательных бюллетеней	85082	530	1304	971	1397	1468	1677	1407	767	1694	1712	1275	1670	1497	1014	1832	603	1755	1654	1895	1411	1534	1252	1978	1498	1381	1498	1546	1240	1251	1539	1662	1425	1406	1276	1113	1301	1480	1536	1493	1571	1353	1459	1460	1407	1668	1506	1283	1519	1206	1452	1250	1605	1459	1214	1141	1153	1276	1150	1439	1117	1054	398									
