Выборы Президента Российской Федерации																																																						
Дата голосования: 04.03.2012																																																						
																																																						
Наименование Избирательной комиссии:    Артемовская																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	43																																																				
																																																						
		Сумма	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №185									
1	Число избирателей, включенных в список избирателей	51067	2148	927	1301	1905	2311	835	784	2144	1552	1524	2004	1281	729	1835	1859	2047	1414	1419	1690	1558	1211	2427	2568	1286	1210	1260	1247	1204	455	597	109	588	752	783	1195	680	159	483	369	828	198	111	80									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	50550	2100	900	1300	1900	2300	850	700	2200	1400	1500	2000	1200	700	1800	1800	2000	1400	1400	1700	1500	1200	2500	2600	1200	1200	1200	1200	1200	450	600	100	600	750	800	1100	650	150	500	350	800	200	200	350									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	152	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	22	12	19	5	0	16	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	24942	1142	431	727	1049	1167	357	282	1061	678	905	1227	711	351	970	770	856	654	620	816	721	645	1234	1270	564	483	576	502	694	264	301	56	280	363	338	412	347	86	226	166	326	138	96	80									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2216	47	18	49	84	53	66	52	51	68	30	54	35	27	66	69	42	50	28	88	57	20	62	83	58	108	125	189	48	9	20	6	39	29	52	149	44	11	48	5	33	44	0	0									
6	Число погашенных избирательных бюллетеней	23240	911	419	524	767	1080	427	366	1088	654	565	719	454	322	764	961	1102	696	752	796	722	535	1204	1247	578	609	499	509	458	177	233	38	259	346	391	534	259	37	226	179	441	18	104	270									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2368	47	50	49	84	53	66	52	51	68	30	54	35	27	66	69	42	50	28	88	57	20	62	83	58	108	125	189	48	9	66	6	61	41	71	154	44	27	48	5	33	44	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	24940	1142	431	727	1049	1167	357	282	1061	678	904	1227	711	351	970	770	856	654	620	816	721	645	1234	1270	564	483	575	502	694	264	301	56	280	363	338	412	347	86	226	166	326	138	96	80									
9	Число недействительных избирательных бюллетеней	307	19	3	4	11	16	6	2	6	6	9	17	6	6	6	6	4	10	15	6	5	5	16	20	10	11	5	19	11	2	2	0	6	2	5	10	7	0	1	0	3	5	3	1									
10	Число действительных избирательных бюллетеней	27001	1170	478	772	1122	1204	417	332	1106	740	925	1264	740	372	1030	833	894	694	633	898	773	660	1280	1333	612	580	695	672	731	271	365	62	335	402	404	556	384	113	273	171	356	177	93	79									
11	Число полученных открепительных  удостоверений	801	27	10	28	25	32	25	10	22	31	25	30	20	10	25	15	20	19	25	34	23	34	40	58	15	14	15	10	15	7	24	5	15	15	15	20	5	0	18	5	15	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	698	22	9	27	24	32	21	10	21	30	23	30	17	7	25	14	18	16	16	28	16	30	35	58	8	14	9	6	9	3	24	2	15	10	12	20	4	0	18	4	11	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	366	15	5	7	12	12	2	11	11	14	10	25	18	8	22	15	9	5	9	6	7	4	13	8	9	4	4	3	3	0	7	3	5	4	1	26	7	5	3	5	2	0	1	26									
14	Число неиспользованных открепительных удостоверений	103	5	1	1	1	0	4	0	1	1	2	0	3	3	0	1	2	3	9	6	7	4	5	0	7	0	6	4	6	4	0	3	0	5	3	0	1	0	0	1	4	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	93	1	1	1	1	1	0	0	2	3	2	2	2	1	4	3	4	6	3	8	7	5	12	9	3	1	1	0	1	0	0	0	2	0	2	1	0	0	0	0	4	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
19	Жириновский Владимир Вольфович	1470	66	29	44	47	70	22	33	55	47	44	64	37	14	49	47	38	38	31	53	39	18	76	62	39	32	32	34	43	24	23	8	28	24	19	29	20	10	24	15	22	10	3	8									
		5.38%	5.55%	6.03%	5.67%	4.15%	5.74%	5.20%	9.88%	4.95%	6.30%	4.71%	4.99%	4.96%	3.70%	4.73%	5.60%	4.23%	5.40%	4.78%	5.86%	5.01%	2.71%	5.86%	4.58%	6.27%	5.41%	4.57%	4.92%	5.80%	8.79%	6.27%	12.90%	8.21%	5.94%	4.65%	5.12%	5.12%	8.85%	8.76%	8.77%	6.13%	5.49%	3.13%	10.00%									
20	Зюганов Геннадий Андреевич	3533	133	81	99	166	159	34	30	147	81	118	235	134	42	152	109	146	78	67	121	107	104	178	204	74	61	103	61	92	19	28	4	27	56	62	60	38	7	22	26	50	8	6	4									
		12.94%	11.19%	16.84%	12.76%	14.65%	13.03%	8.04%	8.98%	13.22%	10.86%	12.63%	18.35%	17.96%	11.11%	14.67%	12.99%	16.26%	11.08%	10.34%	13.38%	13.75%	15.64%	13.73%	15.08%	11.90%	10.32%	14.71%	8.83%	12.40%	6.96%	7.63%	6.45%	7.92%	13.86%	15.16%	10.60%	9.72%	6.19%	8.03%	15.20%	13.93%	4.40%	6.25%	5.00%									
21	Миронов Сергей Михайлович	1106	44	13	29	47	47	15	9	41	25	36	69	28	29	46	23	26	26	27	39	42	41	73	56	23	28	33	33	29	5	19	0	8	9	9	19	8	4	3	15	13	6	7	4									
		4.05%	3.70%	2.70%	3.74%	4.15%	3.85%	3.55%	2.69%	3.69%	3.35%	3.85%	5.39%	3.75%	7.67%	4.44%	2.74%	2.90%	3.69%	4.17%	4.31%	5.40%	6.17%	5.63%	4.14%	3.70%	4.74%	4.71%	4.78%	3.91%	1.83%	5.18%	0.00%	2.35%	2.23%	2.20%	3.36%	2.05%	3.54%	1.09%	8.77%	3.62%	3.30%	7.29%	5.00%									
22	Прохоров Михаил Дмитриевич	2349	102	44	73	104	114	22	22	114	92	124	160	68	29	123	79	83	76	51	82	48	48	102	118	43	41	53	40	56	15	15	0	12	26	28	27	26	2	4	11	38	13	10	11									
