Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Киржачская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104					
1	"Число избирателей, внесенных в список избирателей"	34372	435	853	1180	1226	1143	1192	1048	1424	1388	1320	595	2585	1534	1364	2280	2426	1374	748	430	833	482	518	539	309	595	851	785	1446	678	825	345	366	1255					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	33750	400	850	1200	1150	1200	1200	1000	1450	1400	1300	550	2600	1600	1300	2200	2200	1350	700	450	800	450	500	500	300	600	800	800	1400	700	850	400	300	1250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	13685	175	298	421	491	524	459	476	476	547	468	258	1007	558	517	1011	999	471	305	158	270	117	165	290	120	346	283	503	612	254	378	123	136	469					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1587	6	25	24	55	26	41	42	69	23	60	23	38	27	18	13	9	68	36	23	81	97	89	45	41	75	35	25	32	120	107	92	78	44					
6	Число погашенных избирательных бюллетеней	18478	219	527	755	604	650	700	482	905	830	772	269	1555	1015	765	1176	1192	811	359	269	449	236	246	165	139	179	482	272	756	326	365	185	86	737					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1587	6	25	24	55	26	41	42	69	23	60	23	38	27	18	13	9	68	36	23	81	97	89	45	41	75	35	25	32	120	107	92	78	44					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	13628	175	298	420	490	498	459	474	476	547	468	258	1006	558	499	1003	999	471	305	158	270	117	165	290	120	346	283	503	612	254	378	123	136	469					
9	Число недействительных избирательных бюллетеней	271	4	3	7	10	15	5	9	7	17	8	7	12	15	9	14	21	19	5	1	7	3	5	7	1	24	5	5	2	7	6	3	3	5					
10	Число действительных избирательных бюллетеней	14944	177	320	437	535	509	495	507	538	553	520	274	1032	570	508	1002	987	520	336	180	344	211	249	328	160	397	313	523	642	367	479	212	211	508					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	858	9	42	57	15	86	10	15	57	39	17	17	56	80	12	37	15	32	10	4	25	4	27	9	4	5	8	40	14	15	21	44	9	23					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	858	9	42	57	15	86	10	15	57	39	17	17	56	80	12	37	15	32	10	4	25	4	27	9	4	5	8	40	14	15	21	44	9	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	301	11	19	17	8	4	5	9	19	10	4	5	10	18	2	10	9	7	8	1	22	6	4	5	4	7	5	4	6	18	17	9	14	4					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	342	5	7	18	6	12	8	12	19	9	10	3	30	32	15	11	8	9	8	5	9	8	5	7	19	22	6	5	11	7	3	0	1	12					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3132	34	37	78	134	120	88	126	132	103	122	63	225	103	113	196	252	144	51	27	57	56	55	80	23	114	79	90	153	65	80	15	28	89					
		20.58%	18.78%	11.46%	17.57%	24.59%	22.90%	17.60%	24.42%	24.22%	18.07%	23.11%	22.42%	21.55%	17.61%	21.86%	19.29%	25.00%	26.72%	14.96%	14.92%	16.24%	26.17%	21.65%	23.88%	14.29%	27.08%	24.84%	17.05%	23.76%	17.38%	16.49%	6.98%	13.08%	17.35%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2102	25	40	66	61	76	72	49	78	64	66	53	134	95	79	126	122	44	48	41	41	24	34	56	31	56	41	125	89	53	71	45	26	71					
		13.82%	13.81%	12.38%	14.86%	11.19%	14.50%	14.40%	9.50%	14.31%	11.23%	12.50%	18.86%	12.84%	16.24%	15.28%	12.40%	12.10%	8.16%	14.08%	22.65%	11.68%	11.21%	13.39%	16.72%	19.25%	13.30%	12.89%	23.67%	13.82%	14.17%	14.64%	20.93%	12.15%	13.84%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	174	2	8	9	6	15	3	3	10	7	6	3	10	6	6	8	15	5	1	2	6	0	3	3	3	3	1	5	10	0	8	3	2	2					
		1.14%	1.10%	2.48%	2.03%	1.10%	2.86%	0.60%	0.58%	1.83%	1.23%	1.14%	1.07%	0.96%	1.03%	1.16%	0.79%	1.49%	0.93%	0.29%	1.10%	1.71%	0.00%	1.18%	0.90%	1.86%	0.71%	0.31%	0.95%	1.55%	0.00%	1.65%	1.40%	0.93%	0.39%					
