Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Смоленская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408					
1	"Число избирателей, внесенных в список избирателей"	20870	773	294	1285	426	540	1246	221	144	986	211	156	196	1506	55	372	77	2811	1989	2863	325	1178	1661	1122	252	181					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19950	700	270	1250	400	550	1200	210	150	1000	210	150	180	1400	60	350	90	2800	1900	2700	250	1100	1600	1000	250	180					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9763	409	147	640	206	236	612	129	68	451	114	61	81	598	37	208	69	1108	996	1443	149	475	840	476	112	98					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	892	50	17	54	17	47	55	13	7	30	6	9	69	62	0	27	8	67	63	52	33	33	88	43	22	20					
6	Число погашенных избирательных бюллетеней	9295	241	106	556	177	267	533	68	75	519	90	80	30	740	23	115	13	1625	841	1205	68	592	672	481	116	62					
7	Число избирательных бюллетеней в переносных ящиках для голосования	892	50	17	54	17	47	55	13	7	30	6	9	69	62	0	27	8	67	63	52	33	33	88	43	22	20					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9761	409	147	640	206	236	612	129	68	451	114	61	81	598	37	208	69	1106	996	1443	149	475	840	476	112	98					
9	Число недействительных избирательных бюллетеней	213	10	4	16	3	9	14	3	2	11	5	2	0	17	2	2	1	25	17	28	6	7	15	6	8	0					
10	Число действительных избирательных бюллетеней	10440	449	160	678	220	274	653	139	73	470	115	68	150	643	35	233	76	1148	1042	1467	176	501	913	513	126	118					
