Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Печенгская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392					
1	"Число избирателей, внесенных в списки избирателей"	34934	1753	854	1692	1622	1555	1673	892	1838	79	225	163	69	1883	1868	1107	1981	1884	1770	1127	1014	1801	2371	593	1347	1452	259	213	958	844	47					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	26331	1210	600	1200	1120	1100	1200	600	1300	66	192	160	72	1300	1300	800	1400	1300	1220	800	700	1300	1900	500	1370	1300	245	203	950	880	43					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	172	0	0	0	0	0	0	0	0	0	33	100	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	20168	970	429	913	887	925	975	511	1040	56	149	20	40	980	1025	649	1195	1074	1027	621	578	1101	1451	260	802	1073	178	111	561	528	39					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	230	16	8	15	11	6	8	0	3	0	0	0	0	17	11	1	7	20	11	10	7	13	13	0	9	2	0	0	25	17	0					
6	Число погашенных избирательных бюллетеней	5761	224	163	272	222	169	217	89	257	10	10	40	32	303	264	150	198	206	182	130	115	186	436	240	559	225	67	92	364	335	4					
7	Число избирательных бюллетеней в переносных ящиках для голосования	402	16	8	15	11	6	8	0	3	0	33	100	0	17	11	1	7	20	11	49	7	13	13	0	9	2	0	0	25	17	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	20157	969	429	913	885	925	974	510	1040	56	149	20	40	980	1025	647	1194	1074	1027	621	578	1100	1450	260	801	1073	178	111	561	528	39					
9	Число недействительных избирательных бюллетеней	286	16	6	18	12	6	17	5	9	0	0	0	0	13	16	10	17	20	17	10	9	19	17	1	10	23	3	0	5	7	0					
10	Число действительных избирательных бюллетеней	20273	969	431	910	884	925	965	505	1034	56	182	120	40	984	1020	638	1184	1074	1021	660	576	1094	1446	259	800	1052	175	111	581	538	39					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	690	20	20	20	20	20	20	20	20	0	10	20	5	20	20	20	20	20	20	25	10	10	130	20	30	30	0	10	30	80	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	261	5	8	1	6	7	3	4	6	0	8	17	0	3	8	4	9	2	6	9	3	6	25	7	23	7	0	1	27	56	0					
