Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Воробьевская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824					
1	"Число избирателей, внесенных в списки"	16292	1119	257	239	473	404	2093	1441	962	375	452	586	624	999	725	454	664	497	485	1032	668	590	627	349	177					
2	"Число бюллетеней, полученных участковыми комиссиями"	16350	1100	250	340	480	400	2100	1450	990	380	460	590	600	1000	740	460	660	490	500	1000	650	580	600	360	170					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9748	642	178	201	318	261	1099	809	650	194	292	431	444	524	386	262	462	359	275	506	306	393	424	216	116					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1680	89	23	38	53	78	84	111	61	75	31	54	47	76	109	68	108	52	148	114	65	25	70	67	34					
6	Число погашенных бюллетеней	4922	369	49	101	109	61	917	530	279	111	137	105	109	400	245	130	90	79	77	380	279	162	106	77	20					
7	Число бюллетеней в переносных ящиках для голосования	1680	89	23	38	53	78	84	111	61	75	31	54	47	76	109	68	108	52	148	114	65	25	70	67	34					
8	Число бюллетеней в стационарных ящиках для голосования	9748	642	178	201	318	261	1099	809	650	194	292	431	444	524	386	262	462	359	275	506	306	393	424	216	116					
9	Число недействительных бюллетеней	141	6	1	0	7	6	4	23	19	1	3	1	6	10	3	4	3	13	8	11	3	2	6	0	1					
10	Число действительных бюллетеней	11287	725	200	239	364	333	1179	897	692	268	320	484	485	590	492	326	567	398	415	609	368	416	488	283	149					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	90	5	0	0	0	0	20	5	5	5	15	0	0	10	5	0	5	0	5	0	5	5	0	0	0					
