Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
"Наименование Избирательной комиссии:    Тверь, Центральная"																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112					
1	"Число избирателей, внесенных в список избирателей"	46448	2435	2549	2193	943	1438	1427	1480	2351	1438	2038	2305	1748	2246	2029	2272	2375	1965	2158	2401	2437	2313	2080	1723	45	59					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	39505	2100	2000	2000	800	1100	1100	1100	2000	1100	1800	2000	1500	2000	2000	2000	2000	1500	2000	2000	2000	2000	1800	1500	43	62					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	23649	1259	1205	915	500	792	754	837	1262	812	1102	1119	834	1179	993	1173	1208	1004	1170	1356	1257	1022	928	922	17	29					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	727	39	20	47	18	27	28	27	23	25	25	32	20	26	29	41	37	42	10	26	35	31	39	29	25	26					
6	Число погашенных избирательных бюллетеней	15129	802	775	1038	282	281	318	236	715	263	673	849	646	795	978	786	755	454	820	618	708	947	833	549	1	7					
7	Число избирательных бюллетеней в переносных ящиках для голосования	726	39	20	47	18	27	28	27	23	25	25	32	20	25	29	41	37	42	10	26	35	31	39	29	25	26					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	23631	1259	1204	915	500	791	754	837	1260	812	1102	1119	834	1174	993	1172	1207	1003	1168	1356	1256	1022	926	922	17	28					
9	Число недействительных избирательных бюллетеней	326	15	13	16	6	12	13	10	28	13	12	10	13	26	18	13	12	10	19	15	13	12	13	13	0	1					
10	Число действительных избирательных бюллетеней	24031	1283	1211	946	512	806	769	854	1255	824	1115	1141	841	1173	1004	1200	1232	1035	1159	1367	1278	1041	952	938	42	53					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1070	40	45	40	20	28	32	34	65	35	48	45	40	50	144	42	56	39	40	45	40	42	55	45	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1031	40	44	39	19	27	30	33	62	33	48	41	37	48	144	42	55	36	39	43	36	41	52	42	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	853	7	20	13	14	99	13	31	58	97	21	17	25	82	34	44	94	27	27	14	47	21	26	10	5	7					
14	Число погашенных неиспользованных открепительных удостоверений	39	0	1	1	1	1	2	1	3	2	0	4	3	2	0	0	1	3	1	2	4	1	3	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	49	0	1	2	0	0	2	1	5	2	0	2	2	2	18	1	1	0	1	1	2	2	2	2	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5410	266	269	185	115	162	159	186	237	178	227	274	195	293	232	301	274	248	261	306	340	256	238	197	3	8					
		22.21%	20.49%	21.98%	19.23%	22.20%	19.80%	20.33%	21.53%	18.47%	21.27%	20.14%	23.81%	22.83%	24.44%	22.70%	24.81%	22.03%	23.73%	22.16%	22.14%	26.34%	24.31%	24.66%	20.72%	7.14%	14.81%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3015	155	160	135	42	70	98	71	165	101	120	166	122	133	171	155	171	118	152	159	147	122	132	130	9	11					
		12.38%	11.94%	13.07%	14.03%	8.11%	8.56%	12.53%	8.22%	12.86%	12.07%	10.65%	14.42%	14.29%	11.09%	16.73%	12.78%	13.75%	11.29%	12.90%	11.51%	11.39%	11.59%	13.68%	13.67%	21.43%	20.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	415	25	25	15	4	11	8	10	19	14	17	24	18	22	15	11	25	17	24	19	22	29	20	20	0	1					
		1.70%	1.93%	2.04%	1.56%	0.77%	1.34%	1.02%	1.16%	1.48%	1.67%	1.51%	2.09%	2.11%	1.83%	1.47%	0.91%	2.01%	1.63%	2.04%	1.37%	1.70%	2.75%	2.07%	2.10%	0.00%	1.85%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6293	337	327	277	161	212	215	237	307	244	299	258	215	280	248	296	330	260	321	342	330	273	233	276	10	5					
		25.84%	25.96%	26.72%	28.79%	31.08%	25.92%	27.49%	27.43%	23.93%	29.15%	26.53%	22.42%	25.18%	23.35%	24.27%	24.40%	26.53%	24.88%	27.25%	24.75%	25.56%	25.93%	24.15%	29.02%	23.81%	9.26%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2211	155	114	99	54	91	92	97	120	74	153	94	56	93	75	98	81	98	93	143	103	76	72	78	1	1					
		9.08%	11.94%	9.31%	10.29%	10.42%	11.12%	11.76%	11.23%	9.35%	8.84%	13.58%	8.17%	6.56%	7.76%	7.34%	8.08%	6.51%	9.38%	7.89%	10.35%	7.98%	7.22%	7.46%	8.20%	2.38%	1.85%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6506	332	307	230	133	255	186	244	395	210	287	316	233	346	258	332	345	291	293	383	325	279	248	233	19	26					
		26.71%	25.58%	25.08%	23.91%	25.68%	31.17%	23.79%	28.24%	30.79%	25.09%	25.47%	27.45%	27.28%	28.86%	25.24%	27.37%	27.73%	27.85%	24.87%	27.71%	25.17%	26.50%	25.70%	24.50%	45.24%	48.15%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	181	13	9	5	3	5	11	9	12	3	12	9	2	6	5	7	6	3	15	15	11	6	9	4	0	1					
		0.74%	1.00%	0.74%	0.52%	0.58%	0.61%	1.41%	1.04%	0.94%	0.36%	1.06%	0.78%	0.23%	0.50%	0.49%	0.58%	0.48%	0.29%	1.27%	1.09%	0.85%	0.57%	0.93%	0.42%	0.00%	1.85%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
